"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.0781489888608258,0.346805734282868,-0.270694644323337,-0.0731075605975452,-0.0859089444873076,0.135227818017253,-0.0669467270307509,0.0445939921870334,-0.0151840845003057,0.0915248432779442,0.0214025104659281,-0.00541345462066813,0.11711289701779,0.162854864406396,0.104969069181311,0.0864852852590408,-0.14577913006831,0.142499489065919,0.0359795980656021,0.00779626507551819,-0.00642168850604618,-0.00393021079657655,-0.0652830034577318,0.0970212226669841,0.00218867832767051,-0.0591970461368953,-0.0666363351328732,-0.0158829140404314,-0.00344796118412758,-1.9158974706474e-16
0.376410273311574,0.0995212091833787,0.583539987466823,-0.0338310663305579,-0.00235704486487987,0.0272215525212342,-0.16387596314742,-0.504787324941164,0.0451028486051505,0.167535782539339,0.0224627436889008,-0.0531729177933489,0.0838249299899897,-0.00680903501762042,0.054949900523688,-0.0222710727738273,0.00641209131019884,-0.0315624951872947,0.0237657962595892,0.0325767390077963,0.0178745076010876,-0.0117191887147486,0.0244497653983637,0.00793345813675191,-0.014817869589117,-0.0115581747540319,0.00318892181073839,-0.0014353959293277,-0.00876432442772545,-2.012618045312e-16
-0.515889270306632,-0.0404290801241992,0.156944097867899,-0.235905717937801,0.151026419671178,-0.0426979897459305,0.047599975979482,-0.0405809306264205,-0.195060808934331,-0.0756572514972894,-0.0938680648132429,0.119329444720804,-0.0163376094206298,-0.0103025444082152,0.00102680510058604,0.0866102688361865,0.012848160078899,0.0667545335178451,-0.11297481549782,0.162596169986379,0.0336472009549331,0.053206657882284,0.0579359171880193,-0.0613560805820589,0.061617606852456,-0.0763854041242468,-0.0279731999861897,0.0326321214033793,-0.0294836036105599,-6.53903082533215e-16
0.912942282961863,-0.0640416887580608,0.170103201535356,0.305995891297712,0.0758668397986293,0.118157350380014,0.33033738708139,-0.0538709473999069,-0.0749669092380108,-0.203986791880843,0.132905359446952,0.172456431708311,-0.0363349492875049,0.192728066045185,-0.0083480896114963,-0.00144321137955595,-0.000438757138804322,-0.0372197870967339,0.0201257338307957,0.0302698670762446,0.00602126764628438,0.0113646443841286,-0.0140610701881128,0.0153467261282746,0.00726799689613893,-0.000150993338345016,0.0119623307718519,-0.00705736211672176,0.0099994780111369,5.01639592901835e-16
-0.255038146476226,0.222863820737702,0.249065157380272,0.474236161270215,0.21816244914441,-0.181194816578767,-0.0499601605920293,0.124990656745233,0.218824286213992,-0.156713496548596,-0.118258853290565,-0.103615303438698,0.0726682369021558,-0.0041397522409634,0.104066188968983,0.111323191033021,-0.0306764847954653,-0.0496088765637788,0.00700861588859782,-0.0326218386759655,0.0516312711189536,0.0773836697081316,0.0394016321078554,-0.0152654340924517,-0.0231060708015761,-0.0322667623403157,0.017550550304526,-0.0380839621226044,-0.00902469402507457,-1.52519293581451e-16
-0.380369544056158,0.139333560603365,0.203969948379223,0.22037519803159,-0.160109845891929,-0.18176307972234,0.0284324795474895,0.0189559434685003,-0.135648133215429,0.0236491530663798,0.018998802644832,-0.0553327470709103,0.0443967862674039,0.0321605249859847,-0.00053096535641296,-0.0679829277879067,0.014520181524922,-0.0192896903953924,0.042464040156949,-0.0630242872515321,-0.00206449833776883,0.0014620360626024,-0.0341388037434784,-0.0570032983726313,0.0974500242194576,0.0247814052031345,-0.0946063453849875,0.0640270175562512,0.110218683891207,-2.00407995320367e-16
-0.241863910311689,0.485951694907462,-0.151013942481534,-0.135457407020235,0.0592456775958144,0.213209712063242,-0.107877476080267,-0.0208919711194916,0.102506551927156,0.0195934564944487,-0.092064225872218,0.159217138539058,-0.0669665540115085,0.0754086216629829,-0.0532313204255246,-0.068693138985134,0.00318319209492825,-0.057355721601322,0.0708912458499091,-0.0305447672269132,-0.0623721731851377,0.151943662373407,0.0268913599806645,-0.0682575555463814,-0.0852395420573444,0.0374171294808874,-0.0313149778444004,0.0403783598774512,-0.00215500776268512,-3.61574436502101e-16
0.220129168943688,-0.0437282241467159,-0.0849697807081241,-0.280114445660391,-0.286403921558886,-0.242729958468213,-0.251419043620775,0.00265343097851542,0.168853911568354,-0.175424039846898,-0.0235953366598953,0.120691155337709,-0.079055967800524,0.138019259064564,0.123861589856596,-0.0857862468165989,0.023388412008219,-0.0101480916382787,-0.119435944399719,-0.0338933849324361,0.0379292053552206,-0.0422470185963343,-0.00186588461865919,-0.00389164618626036,0.029531497928745,0.0250159080369163,0.0177898228940303,-0.016725906567507,0.000826742441326038,-7.99904034069071e-17
0.808147723128916,-0.222215234051523,0.319246464980618,-0.0853731008893594,0.190231400928386,0.207726725086443,-0.394964321545043,0.277890365677231,-0.252578093804374,-0.0555863045943447,0.00452091191169393,-0.0681821146435355,0.0233629804171207,-0.0280217638056909,-0.00691463124776177,-0.00485272742574584,0.00109621772032322,-0.0121710025696087,-0.00449549048115876,-0.0443720051841672,-0.0159031179836457,0.00491812558170591,0.0172460998027253,0.00188078174676679,0.007815902667887,0.00896236130975401,-0.00793162635934084,0.005324903552242,-0.000367519369147889,1.59453952320622e-16
0.533084608163596,0.131266112699929,0.337738707892908,-0.203022096143233,-0.0687252622475297,0.00865412953986954,0.231717598790292,0.163891723930955,0.134086899096593,0.262883726490879,-0.192661068379149,-0.153378600701395,-0.176264319486644,0.0644569030913739,-0.0443618721341871,0.0624728663736107,-0.0103116392044296,-0.0118649057676932,-0.0697307604595787,0.00984585362775251,0.0134131453543749,0.00590341210278639,-0.0527244887440604,-0.00092519395018682,0.0117995877232034,0.0109140511158731,0.00822611484441281,0.011612486593073,0.00654423593122133,-1.43639847195384e-17
