"","8.43441651","8.436166407","8.436666407","8.437333094","8.437583094","8.437833094","8.438249761","8.442499741","8.449999555","8.585916742","8.896167029","9.17500017","9.175417023","9.1766664","9.176666957","9.182166672","9.188416734","9.189499975","9.190333318","9.191083308","9.191083411","9.191416827","9.191833504","9.19216692","9.192500336","9.192666711","9.192833087","9.193083252","9.193333417","9.193583504","9.193833202","9.19391692","9.194083295","9.194833318","9.195333504","9.196333318","9.196666651","9.197999799","9.204166466","9.204999985","9.205083318","9.205583132","9.206500005","10.16725019","10.17216657","10.1722499","10.17233324","10.17233333","10.17241666","10.17250009","10.17266639","10.17266658","10.17266659","10.17266667","10.17266668","10.17266677","10.17266678","10.17266687","10.17266695","10.17266696","10.17274992","10.17275002","10.17283307","10.17283326","10.17291658","10.17300009","10.17300018","10.17308326","10.17316668","10.17316694","10.17350018","10.17383342","10.1738336","10.1755836","10.17733377","10.17900003","10.18083353","10.18783344","10.18841677","10.18850027","10.18866696","10.18933313","10.20399994","10.47549964","10.47700018","10.4785003","10.49258364","10.49283297","10.49333372","10.4937504","10.49616707","10.49683355","10.49783295","10.4981663","10.4991666","10.49933295","10.5011663","10.50149964","10.5065002","10.50733353","10.50741688","10.50816687","10.97316683","10.97774998","11.00141646","11.00516665","11.00591656","11.00733313","11.0086663","11.00966665","11.0097498","11.01008341","11.0144998","11.01483334","11.01583313","11.0167497","11.01749982","11.01916681","11.01949991","11.0345","11.04091675","11.31400028","11.70458354","11.87899969","11.88049999","11.88199952","11.88399971","11.885833","11.89033293","11.89083302","11.89283294","11.89483286","11.89483323","11.89483331","11.89483351","11.89483361","11.89483369","11.89483377","11.89491656","11.89491665","11.89491703","11.89499952","11.89499969","11.89499991","11.89499999","11.89500029","11.89500036","11.89500038","11.89500044","12.84099963","12.84433313","12.84450038","12.84458335","12.8446663","12.84466648","12.84466657","12.84466667","12.84500038","12.84575","12.84649963","12.84666648","12.84683333","12.84724991","12.84766648","12.84899991","12.85116648","12.8512498","12.85133313","12.85208315","12.85249971","12.85299981","12.85383296","12.85424964","12.85849963","12.86033343","12.86066708","13.32750025","13.32950034","14.18216657","14.21349995","14.21550005","14.23091652","14.23099984","14.24983303","14.25016646","14.25416644","14.25466643","14.26099966","14.26100045","14.26233322","14.26308339","14.26333301","14.26341636","14.26349968","14.26383322","14.26533378","14.26866702","14.27066693","14.27849968","14.27883341","14.27966673","14.28075006","14.28283331","14.28333322","14.28508329","14.28608341","14.28616703","14.28674998","14.28925006","14.29300026","14.29316664","14.29333301","14.29466713","14.29474997","14.29575047","14.29616693","14.29666693","14.2968338","14.2973337","14.29783303","14.29925047","14.30141694","14.30408361","14.30466684","14.30916695","14.3094997","14.31133331","14.31399966","14.31925027","14.32691685","14.32866685","14.34050012","14.34150028","14.34158344","14.34291694","14.3443336","14.34616637","14.34641686","14.34725027","14.34775018","14.3480001","14.34816656","14.34816666","14.34983343","14.3500001","14.35016686","14.35016695","14.35075038","14.3513338","14.35250017","14.3535002","14.35383351","14.35483343","14.35550028","14.35683345","14.35750008","14.3576666","14.35858353","14.35883353","14.3598336","14.36033362","14.36058362","14.36083362","14.36150036","14.36175009","14.36183341","14.36200029","14.36216703","14.36216711","14.36341687","14.36366687","14.36433362","14.36650012","14.36700012","14.36800026","14.37008335","14.37008344","14.37241675","14.37241677","14.3730003","14.37366666","14.37366674","14.37366676","14.37683364","14.3777503","14.3780001","14.37816678","14.37825011","14.37833343","14.37841688","14.37983344","14.38066658","14.38099991","14.38316676","14.38633324","14.38983335","14.39449991","14.39516658","14.40608316","14.7854168","14.78850023","14.78933337","14.79200023","14.79225004","14.8081665","14.82299995","14.8231667","14.82424968","14.82433303","14.84824987","14.85466634","14.85466652","14.85483321","14.85524988","14.85641712","14.85658348","14.85683319","14.85683348","14.8573334","14.85766645","14.86299988","14.86516692","14.86658349","14.86866636","14.87033377","14.8713331","14.87208338","14.87216643","14.87266638","14.87266654","14.8730837","14.87350046","14.88866627","14.88866634","14.88866713","14.96925002","14.98183342","15.03283316","15.04116641","15.04966658","15.04966668","15.04966678","15.05024994","15.05049974","15.05283309","15.05799976","15.05900032","15.06333324","15.0646664","15.06516632","15.0651664","15.06541632","15.06566638","15.06566639","15.0656664","15.06574973","15.06583305","15.06583306","15.06583307","15.06583308","15.06583309","15.06583324","15.06583326","15.06591641","15.06591652","15.06599976","15.06599994","15.07308317","15.08183367","15.70950025","15.71716623","15.71883369","15.71950025","15.72016681","15.72249995","16.06349949","16.06375026","16.06591692","16.07750026","16.28566736","16.28900072","16.29350035","16.29466738","16.29633291","16.29983289","16.30075013","16.30149956","16.3016668","16.30166738","16.30224996","16.30266587","16.30266701","16.30308329","16.30349956","16.30399994","16.30416622","16.30450033","16.30466661","16.30466662","16.30483289","16.3048329","16.30483291","16.30483329","16.30483347","16.30483403","16.30491623","16.30491662","16.30499956","16.30499957","16.30499958","16.30500033","16.30500034","16.30500035","16.30508368","16.30516701","16.30550035","16.306417","16.30849976","16.30933252","16.30991604","16.31000033","16.31024994","16.31049956","16.31166622","16.31166699","16.31549954","16.32116699","16.86750012","16.86783423","16.8680007","16.86816717","16.86833327","16.86849936","16.86849955","16.86849974","16.86849975","16.86849976","16.86850012","16.8685005","16.86850051","16.86850052","16.86858329","16.86866605","16.87074957","16.87091681","16.87299975","16.87725013","17.75383297","17.80200004","17.80200005","17.80200042","17.80200043","17.80200079","17.8020008","17.80200081","17.80200082","17.80200083","17.80216671","17.80408376","17.80783416","17.8079171","17.81366748","18.1706668","18.70308326","18.7033329","18.70575035","18.7101666","18.71066661","18.71416621","18.71433327","18.715167","18.7160829","18.97691593","18.97749926","18.98350003","18.99116749","19.05566637","19.06975065","19.13783264","19.13883322","19.15024972","19.15116599","19.15349931","19.15366597","19.15374969","19.15383264","19.15383266","19.15383268","19.15383305","19.15383341","19.15391599","19.15391636","19.15399931","19.15399932","19.15399933","19.15399935","19.15399971","19.15399972","19.1540001","19.170166","19.17049933","19.43050056","19.44633391","19.80974954","19.81066657","19.81358325","19.8136658","19.81366619","19.81374953","19.81383326","19.82250067","19.82749916","19.82899953","19.8289999","19.83024935","19.83699992","19.84591678","19.84633291","19.85425069","19.86108326","19.86116734","19.86133326","19.86158364","19.86166696","19.86166734","19.86166735","19.86166736","19.86175031","19.86183401","19.86191696","19.86200031","19.86200067","19.86200068","19.86200069","19.86208346","19.86216622","19.86216659","19.86216679","19.8621668","19.86216698","19.86216736","19.86216737","19.86216738","19.86225031","19.86225032","19.86233326","19.86233346","19.86233365","19.86241641","19.86249975","19.86991681","19.86999993","19.876834","19.87691717","19.87733405","19.87741699","19.87749994","19.87758403","19.87766734","19.877834","19.87783403","19.87783405","19.87799994","19.87800067","19.87800069","19.8780007","19.87800071","19.87808346","19.8781662","19.87816679","19.87816738","19.87833291","19.87850067","19.87933366","19.88616678","19.88650011","19.89416736","19.89433291","20.03916666","20.05525038","20.07783293","20.50574939","20.50583272","20.50591661","20.50599938","20.50599995","20.5060829","20.50608347","20.50608348","20.50616642","20.50616679","20.50624958","20.50624996","20.51033308","20.52166603","20.52174975","20.52183367","20.52733383","20.53566758","20.53750052","20.55416679","20.5543335","20.56724938","20.56774976","20.56783348","20.56808271","20.65158352","20.66683388","20.66766609","20.66766647","20.66766648","21.0950007","21.10150033","21.23416665","21.2389996","21.41783337","21.41808376","21.4225004","21.42383339","21.42400081","21.47466596","21.4749175","21.84208426","21.84325036","21.89816723","21.90500059","21.90616724","21.93850001","21.9385002","21.93858315","21.93866611","21.93866612","21.93925001","21.9398339","21.94533315","21.94624981","21.95233276","21.95258315","21.9535002","21.9536661","21.95366668","21.95366688","21.95374982","21.95383241","21.95383243","21.95383355","21.95399966","21.95408259","21.95416577","21.95424927","21.95433276","21.95433277","21.95433278","21.95433355","21.95441592","21.95449906","21.95449924","21.95449925","21.95449944","21.95449945","21.95449982","21.95466611","21.95466649","21.95466689","21.95483355","21.95499944","21.95499945","21.95500022","21.96258316","21.97066593","22.03483261","22.03491614","22.03491615","22.0349991","22.03499947","22.03499985","22.03499986","22.03500023","22.03500062","22.03500063","22.03500066","22.03508321","22.03525005","22.68924948","22.69050081","22.82933382","22.83475049","22.8377503","22.83858363","22.83949972","22.83983307","22.90416643","22.90483309","22.90500051","22.90608328","22.91058382","22.91491661","22.91850014","22.92024994","22.92033385","22.93800016","22.98366759","23.03316761","23.04908313","23.04908371","23.04916647","23.04933391","23.0495837","23.05033428","23.05125076","23.05216724","23.05225037","23.06141742","23.06449979","23.06483293","23.0648335","23.06491684","23.06500017","23.06500055","23.06508332","23.0650835","23.06516645","23.06516647","23.06516684","23.06516685","23.06516722","23.06516723","23.06516724","23.06516726","23.06516743","23.06533391","23.06550018","23.06583314","23.0707498","23.07533314","23.08116645","23.08116722","23.0812498","23.08133277","23.0846661","23.09008351","23.09716722","23.09716724","23.09733296","23.09733334","23.09733391","23.09741686","23.09750055","23.09783333","23.09850056","23.10575056","23.64808332","23.64816665","23.6482498","23.6606663","23.6606674","23.80641669","23.96641637","23.96649931","23.9664997","23.96650008","23.96650027","23.96666637","23.96733264","23.96808342","23.97091655","23.986666","24.0538342","24.05608364","24.05716755","24.05766698","24.21650016","24.22750091","24.23291721","24.49725064","24.49750006","24.49758359","24.51166712","24.74800032","24.75333253","24.7549166","24.75500032","24.75516718","24.75533384","24.75550032","24.75600032","24.75633327","24.75650032","24.75683327","24.75716622","24.7583329","24.75866661","24.75949957","24.76016701","24.7609168","24.76124975","24.76241643","24.76275014","24.76333365","24.76383365","24.76433347","24.76458347","24.76533328","24.76566643","24.76599957","24.76649977","24.76683292","24.7669168","24.76766626","24.76891643","24.76891663","24.76916699","24.7694994","24.77016701","24.77049918","24.77049996","24.77066643","24.77066701","24.77099938","24.77099996","24.77116643","24.77116701","24.77124977","24.77133386","24.77141701","24.77150071","24.77158386","24.77166701","24.77208386","24.77216701","24.77408309","24.7750831","24.77791682","24.77816585","24.77983309","24.77983367","24.78033367","24.78099958","24.78391682","24.78449959","24.7848333","24.78549997","24.79283253","24.79374997","24.8033333","25.09033379","25.09133416","25.092333","25.25266642","25.2527503","25.55983239","25.55983276","25.55983277","25.55983278","25.55983315","25.55983353","25.55983354","25.55983355","25.5599165","25.56049943","25.56083335","25.56133278","25.56816593","25.57599905","25.6246669","25.73666693","25.73699951","25.73700065","25.7373328","25.74641654","25.75116638","25.75133398","25.75141713","25.75224988","25.75274949","25.75299947","25.75299949","25.7529995","25.75299951","25.75299989","25.7529999","25.75300026","25.75300028","25.75300046","25.75300047","25.75300065","25.75316616","25.75316695","25.7532497","25.75333264","25.75333282","25.75441597","25.76716579","25.76949947","25.78549912","25.81633245","25.86566735","25.86566736","26.28416636","26.39699932","26.39700011","26.39700047","26.39766599","26.39766601","26.39766677","26.39850011","26.39899932","26.39933342","26.3998334","26.40016756","26.40050049","26.40533267","26.41300048","26.42166712","26.58108405","26.62716684","26.63816757","26.63824978","26.63833311","26.63833312","26.63833313","26.63833331","26.6383335","26.63833351","26.63833389","26.63841759","26.6385009","26.65366647","26.70241628","26.7181661","26.71866649","26.84666732","26.85391576","26.86350062","26.86366728","26.97700025","26.97766693","26.97999913","27.18549919","27.21766663","27.25025055","27.25050073","27.25066743","27.25216739","27.25699996","27.26049998","27.27116665","27.27683408","27.27933349","27.28150077","27.28199959","27.28383352","27.28433292","27.2843337","27.28466628","27.2858335","27.28608349","27.28824979","27.28883408","27.28891683","27.28933296","27.29166704","27.29350075","27.29375019","27.29383371","27.29400037","27.2945","27.29516646","27.29541688","27.2959998","27.29633375","27.2964174","27.29650075","27.29666684","27.29683371","27.29691668","27.29749961","27.29749999","27.2975","27.29750077","27.29783352","27.29783409","27.29816628","27.29816629","27.2981663","27.29816665","27.29816685","27.29816741","27.29849941","27.29849997","27.29883252","27.29891685","27.29891741","27.29924962","27.29924997","27.29933351","27.29949962","27.29950019","27.29966741","27.30025019","27.30075017","27.30083296","27.30108351","27.30141663","27.30183407","27.30241684","27.30400073","27.306","27.30675074","27.30700075","27.3085839","27.30950075","27.30966743","27.3098341","27.31000077","27.31116741","27.31141725","27.31216724","27.31316706","27.31333334","27.31341668","27.31349961","27.3136663","27.31366705","27.31383333","27.31391667","27.31416668","27.31416704","27.31425","27.31433296","27.31441609","27.31466667","27.31466706","27.31474999","27.31516588","27.3151663","27.31558335","27.31583296","27.31649963","27.31733335","27.31816667","27.31833333","27.31958334","27.31983371","27.32016646","27.32041705","27.32091704","27.3210004","27.32150077","27.32250038","27.32283391","27.32308372","27.32333391","27.32516704","27.32549963","27.3257502","27.32599961","27.32600077","27.32699945","27.32783295","27.32816667","27.32833276","27.32849928","27.32916649","27.33016647","27.33033373","27.33049981","27.33049982","27.3306659","27.33091647","27.33108371","27.33158314","27.33250038","27.33258259","27.3336659","27.33458314","27.3366659","27.33666648","27.33691667","27.33716628","27.33916706","27.33924999","27.34249963","27.34450003","27.34866706","27.35791611","27.46316596","27.46716596","27.48833413","27.50349969","27.54766597","27.56108322","27.5690836","27.57216694","27.57250009","27.57866694","27.58383265","27.58916597","27.58933342","27.59316597","27.59600046","27.60250009","27.60316694","27.60400009","27.60499932","27.60533417","27.61325087","27.6143334","27.61716713","27.62175087","27.62658303","27.6277501","27.63483303","27.63516597","27.64750087","27.65166676","27.65199992","27.65216678","27.65233421","27.65258421","27.65266695","27.65399974","27.6678334","27.66791695","27.66933419","27.67683381","27.68425012","27.68433382","27.69216753","27.69250069","27.69916755","27.70049972","27.70050049","27.70058382","27.70150051","27.70175012","27.70833347","27.70916755","27.71366698","27.71524994","27.7156668","27.71599975","27.7163327","27.71633326","27.71633382","27.71641604","27.71649954","27.71649955","27.71658288","27.71666639","27.71666718","27.71666737","27.71666757","27.71683307","27.71749935","27.71766604","27.71766622","27.71766641","27.72483271","27.72508269","27.73208383","27.73266602","27.73266641","27.73283307","27.95816687","27.95816688","27.95816689","27.95816707","27.95816722","27.95816723","27.95816725","27.95816726","27.95824984","27.9582502","27.95833242","27.95833315","27.96416723","27.9710002","27.97199963","28.2316658","28.23166656","28.2426662","28.24999911","28.53758371","28.54349928","28.54491647","28.54983259","28.55366593","28.55366706","28.55366707","28.55408316","28.55441706","28.55516707","28.55733259","28.56033371","28.56099924","28.56116705","28.56191648","28.56291648","28.56783371","28.56949926","28.56966591","28.56966668","28.57183371","28.58566595","28.59499926","28.59883258","28.74791616","28.90725013","28.90766717","29.20383317","29.20466613","29.20900023","29.2111669","29.21133338","29.21149986","29.21300021","29.21349905","29.21349909","29.30641635","29.37399916","29.37450027","29.37508304","29.37533265","29.38050027","29.38083247","29.38166692","29.3830836","29.38450027","29.38600027","29.38750026","29.38983361","29.39016657","29.39033245","29.39049914","29.39683359","29.39766694","29.43883362","29.44533322","29.48791678","29.7124996","29.7608326","29.76575041","29.76949925","29.77266649","29.77425021","29.77549963","29.77574926","29.77683258","29.77699925","29.77700041","29.84116745","30.40466572","30.40483355","30.41050023","30.41183298","30.41499965","30.41808241","30.41816572","30.4185824","30.41866572","30.41866573","30.41866574","30.41924905","30.41949906","30.42033239","30.42041572","30.42041573","30.42049905","30.42049906","30.42049907","30.42049984","30.42050004","30.4205824","30.59566695","31.06366632","31.06433356","31.14416599","31.14500046","31.1451671","31.14591653","31.14800007","31.15283263","31.15966655","31.33774992","31.33799938","31.56333276","31.83699989","32.03016549","32.03016551","32.03016663","32.03016665","32.04233387","32.17449982","32.29266632","32.30266634","32.3036652","32.30366633","32.30383189","32.31899851","32.31949851","32.31983189","32.31983301","32.33583186","32.33583454","32.33591653","32.33599854","32.33600123","32.3360838","32.57733157","32.8348324","32.84049906","32.84766575","32.84816708","32.84866841","32.84966784","32.85033242","32.85033395","32.85066727","32.8507506","32.85083393","32.85091651","32.85091784","32.85099908","32.85100041","32.85100042","32.85100174","32.85100175","32.85100176","32.85108375","32.85108376","32.85116575","32.85133376","32.85150176","32.85216708","32.85216842","32.85225041","32.85333507","32.85516708","32.85699908","32.85725041","32.86116575","32.86258375","32.86399908","32.86400174","32.86400175","32.86541708","32.86683242","32.86691651","32.86691652","32.8670006","32.86700062","32.86700117","32.86700118","32.86700174","32.86708395","32.86708451","32.86708452","32.86716573","32.86716786","32.86725119","32.86766727","32.88016727","32.88316727","32.88316785","32.95383416","33.01183323","33.01191769","33.02800048","33.124667","33.12733289","33.140667","33.27650017","33.49483357","33.54166768","33.55800045","33.55899986","33.55916484","33.55916541","33.55916595","33.55916599","33.55916711","33.55933378","33.57183378","33.57533208","33.57533266","33.5913315","33.59566713","33.59766486","33.60108208","33.60733264","33.60749817","33.60749933","33.60924875","33.70233308","33.71649975","33.72049974","33.72283192","33.72366582","33.72683384","33.72999992","33.7320005","33.73350126","33.848999","33.86499902","33.86891779","33.87233501","33.87966837","33.88100056","33.88116835","33.88216835","33.89716722","34.71749851","34.82341619","34.89583497","35.26491709","35.26516574","35.26533394","35.26533506","35.26533508","35.71649848","35.73208237","35.73216513","35.73216514","35.73216515","35.73216571","35.73216627","35.73216629","35.73483352","36.11849972","36.11916583","36.12158306","36.32766724","36.43966651","36.43999985","36.44033318","36.44866709","36.44949869","36.45041709","36.45116593","36.45283318","36.45633202","36.45633374","36.45650099","36.57608359","36.68424992","36.68783288","36.69775009","36.69783401","36.70150069","37.10033415","37.10108357","37.10149966","37.10283187","37.26149952","37.4381649","37.43816492","37.43816567","37.43816643","37.43816757","37.43824958","37.43833426","37.43850094","37.44641759","37.45316759","37.4538331","37.45416757","37.45425034","37.4543331","37.45433312","37.45433313","37.45433314","37.4543337","37.45433426","37.68466843","38.35533378","38.50050031","38.5096664","38.56841738","38.59916527","38.77399943","38.77416497","39.59483453","39.67525028","39.67549896","39.67550164","39.67600164","39.68283418","39.68324896","39.6832503","39.68333496","39.68350106","39.68350164","39.68358363","39.68375106","39.68949896","39.68950164","39.69000008","39.69033496","39.69041752","39.69049972","39.69050106","39.69075028","39.69083495","39.69133438","39.69149971","39.6915001","39.69150048","39.69150105","39.69150106","39.69150162","39.69150163","39.69150164","39.69158362","39.69158363","39.69158495","39.69166563","39.69166696","39.69166698","39.69166714","39.69166772","39.69166828","39.69175105","39.69183381","39.69191771","39.69200048","39.69208361","39.69216714","39.69225028","39.69225105","39.69225163","39.69233341","39.69241771","39.69258438","39.69266828","39.69300162","39.69858439","39.69866639","39.69875048","39.69891714","39.69900028","39.69908362","39.69925029","39.69933438","39.69950106","39.69958306","39.69966714","39.69975106","39.70558438","39.70566714","39.70600029","39.70633344","39.70658381","39.70658382","39.7068342","39.70683497","39.70691619","39.70691697","39.70691753","39.7070003","39.70716772","39.70733497","39.70741773","39.70749894","39.70749972","39.70750048","39.70750049","39.7075005","39.70750107","39.70758383","39.70758439","39.70766717","39.7076683","39.70783495","39.70816772","39.70825107","39.70883497","39.71625164","39.72366719","39.73983499","39.94999864","39.96433469","41.57249841","42.60458244","42.6048317","Samples","Class"
