"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"mns31pip3p2",9.18053645430469,9.4778104960517,5.01499152878524,5.14680229081419,4.34128232929875,0.683718270550772,2.39406659040046,-1.42691687582396,1.22548095340617,0.748193668245131,-1.63554601605781,-0.743367328648535,3.60350224324294,-2.86834661699165,3.25227136033007,0.935894814570515,-1.00109697205301,-0.381241036368871,0.373837584472013,2.3209881914718,4.06580901635953,-0.957500239127323,0.789806111340226,3.61548050260377,4.6935370862635,-3.36670368578893,3.76202929806172,2.53473252126805,4.47904697732153,-6.9343928507657,0.211927806583131,3.15731813846433,-3.73953347955533,3.98760343705887,-0.544683033488763,5.57911951196124,0.594200130925701,-1.34416014878624,-0.478678913738368,1.6978606021123e-14
"mns32pip3p",-1.52258508454107,23.9009056311333,0.446344191665085,5.21874715615735,-0.282037884926399,-0.849576221388477,0.51441613275492,4.16289740597104,3.30490694523608,0.167830900060369,-3.01733248889835,-2.91982866654099,2.17522702841113,-0.473571920655714,0.241038074135955,4.67049566160804,2.11739862713741,-0.86118751694488,1.24524599914247,-1.64253781819315,1.07839906534033,-2.78494082507296,-1.11142423386761,3.51758384247648,-2.042442176217,1.21910521807583,0.934196413101755,-3.94984441800902,0.0481458231594406,3.26804103491681,2.09863707313488,-8.81701262484349,-2.8642351804041,-0.270444909994131,5.11713271428849,2.94880312226338,2.90000711481706,-0.174505111002446,-1.28209839851598,1.48060817078965e-14
"mns34pip3p",-0.187240980296267,-0.166184103074671,2.97797095191757,-18.7777510774851,0.839543437289835,4.91395875703723,-1.04077891850641,0.465817814507087,-7.50215875340641,-3.26096556785721,0.911471885653597,-4.53834313372038,4.40280991983024,4.97854974132097,-3.54635594095295,-3.23665548229492,2.96597580240121,1.47716737753646,1.44705840367347,-7.07599731050388,12.594279976086,0.520214683408447,1.35009941858846,-4.47328488856369,3.98670772045891,3.98197479531267,-1.63036451040547,2.55447130657331,-1.42679795150401,1.90517413178617,-2.02180550869525,0.353750796644361,-1.10837574264574,-0.243490672670086,0.94813478179723,0.712345244425248,0.0955169943806741,-0.955385131784512,-0.143193961455141,7.84290167532564e-15
"mns4pip1p",2.22197037882068,-3.05908191933345,-16.5306396362407,-12.3355090886144,4.3743119808293,2.21650094386204,-2.33718033157181,0.73127745830066,-2.49062805071063,-2.13296146662908,-7.48180675306565,-4.20556787017257,2.16505068935609,-1.01074691869623,-2.36071942996873,-1.06155133198674,-5.89212086863629,6.9686700960883,-0.100434489845987,3.94190091992697,-1.03063551908516,0.2369948451173,-5.61781085267265,-1.31535462996567,0.872913029413807,1.26865950335012,-2.67113609607599,2.57103325464289,0.0614265869308031,-4.21473235638921,7.56555175749686,-1.07225934983539,2.12065342124883,1.85655611541018,3.54518389197337,-2.80366994446706,-0.919742735180036,-1.1312358418311,-0.540284270357386,6.12834435975707e-15
"mns9pip4p",-39.5872217732733,-9.51757055979827,10.6852604681076,-14.2963483769019,-0.359306009962851,-18.2204053281977,-0.592326491862978,6.58695205515182,7.50792302118655,-4.72395615388008,0.740395439197935,8.7065780430885,12.1505776605523,9.20427869466811,-7.04137166263475,-0.196775021530877,-2.37343892945554,-4.99078346927863,2.38847342560073,3.23738744165254,-2.90640674657112,0.50448495562509,1.17493115313991,0.0639028848305044,0.0500117608660164,-0.238515208360227,0.0163529122462248,0.0418835893332547,0.181519722692331,-0.596202807304475,0.676492119514478,0.0569049066923626,-0.800606690887883,-0.099746013319751,-0.331787884693224,0.201467929728048,0.0627086108157103,0.23155942231403,-0.19935545348438,-5.95514306270251e-15
"mnsC50pip2p",4.44661227344965,-12.9197089518125,-21.3482763493821,-1.82692020074554,2.01630155494018,7.05111882139859,0.284834015840122,0.0301203610830812,11.35254974388,5.46977482017963,-3.39799435767371,4.48735934783695,4.54807670078307,-0.81515137912934,6.3065413033489,0.787682743882088,2.80971459678481,-5.22071486375262,0.329803772961198,-10.3409513269399,-5.43697267326414,3.98924822210266,-2.97745953258963,-2.30217581541741,-0.60544995303019,2.77850121398927,3.55592738700995,4.9004393994408,-2.44895466351794,-0.354570656176009,0.645026766125653,0.0742506728403065,-0.439468111687726,1.06342116984753,0.158059473774458,1.0628955850754,0.0667137669921456,0.594614305953786,0.610596551890449,1.18243088931269e-14
"mnsC51pip4p2",21.0331948388336,-5.90861542610096,11.1852583434024,1.08127888178099,14.3986187777216,1.17213864115467,1.72825822057948,-1.95917383567822,1.07855638300136,0.310908409297762,4.24020086689494,4.59479066538605,-5.68293666553629,-2.66319751394373,-5.01435616546476,2.39008530474064,-6.80201727052193,4.28013255995493,6.26167777278909,1.46866846241259,-1.53287932994172,1.50266918340076,3.05588298921415,5.46175287411993,4.40334526845075,3.97134432962479,5.098370332268,4.28546213590627,-3.60952585073497,2.80172258798526,-2.1675996037688,-1.64068482128317,2.37544651120043,0.658709132259771,1.1473848038107,-0.100127715697082,-1.03394191816822,0.782606597561008,-0.434101589088872,1.56647698285051e-14
"mnsC52pip2p2",22.9177422577282,12.7252981297863,2.93462862640079,12.9035875247598,-0.905798901845452,-0.65595482239572,0.888889981743227,0.00765385861963625,1.67207017795101,3.22018794641984,16.8050688563319,-5.42932598274547,4.97391892374706,2.27895396025458,-3.36206638089903,4.27156498420811,3.96968825555448,3.67736272029031,0.844454535513416,1.15242365358163,-4.25686645551835,-2.85060703853222,-8.90578635002154,-1.53668258516321,4.05863014334504,-0.410319909796942,-2.69062267177495,2.71503214487178,0.842722362648379,2.94587996987018,0.594122982112474,1.16850446575671,-0.843363292213192,-0.52137189773782,-2.4806251000652,0.0599919390719026,0.925235394101489,-0.0809126923668168,1.38721846941271,2.55238538637848e-14
"mnsC53pip2p2",13.9773741316956,13.1329976886292,10.3627298859106,2.72888729148922,-0.593397901979844,-1.62751528979914,-1.36576110600775,1.08504712928705,-4.67533461071558,-2.8460096434951,8.02882474665082,-1.45611070582479,2.64304112332601,1.95513016034747,4.59736448920704,0.471230454840243,3.59069339509165,-0.140858532945821,-0.119917154723027,1.02753566770213,-0.575565581990753,2.94514247835669,3.05001886641056,-3.20564885301921,-2.70993490825945,-1.15853674537512,6.65342118037205,-0.684159744773179,-0.813327497113841,-1.57231784899462,0.91496736976465,3.57688792183275,4.82649325071514,0.546111781594721,3.64586966011328,-3.42902032926428,5.66781152556716,-1.13822750888439,-1.49767365475191,1.71507773261137e-14
"mnsJ1pip4p",-14.7055400583117,23.8407123242287,-0.905020920606292,1.98733967005476,2.09395762226343,-0.331147449074177,5.46088455497407,2.77982038115434,4.40495085334702,4.14219847535621,-4.72553439221891,1.16928135377169,-1.94042833884682,3.17448633011354,-3.00590977767977,9.9311353498634,-1.0272670838358,1.45702137174529,-7.40061400905717,-6.37174418265692,1.0293643863694,-1.65173196838376,4.758616237147,2.81536497044507,3.35183744777913,-2.98042266842448,-2.8687840870196,-0.554540557786281,-3.2474717350708,-1.76310574114005,2.75035755207698,2.72505215267283,4.2046415618618,-3.59781537887431,-1.01829665351583,0.0401595427281466,-0.183740836675518,-0.0355627274158742,0.977071942536958,1.35603334117107e-14
"mns12pip4p",8.92935767187748,-12.9983283665283,-3.42001736375659,-17.4047444990207,-3.42542488047607,6.0118752204122,-1.08501494871339,2.13064979371925,-6.96940488995703,-1.23147908059884,2.49989839283896,-6.70917274429949,0.647132475948333,5.4501754071529,2.69121753612144,1.59001273968565,-0.27728052689727,2.61186359138723,-6.04498275980728,2.85996317281822,-5.06615411073781,3.15345116475154,0.655513628680897,5.43493151543894,-0.532625727447119,5.49109920658217,0.137693823915452,-5.98667070012656,-4.14976013437143,0.297872540574005,-0.41194725319969,3.90028871138238,-3.52311086228251,1.35450194295484,-0.242151164124307,2.46371320859985,0.037944919931133,1.4416986726585,0.28823398620092,2.56779054399678e-15
"mns15pip2p",-25.8316752653064,-21.8532848495041,-8.79184742712541,29.7160303110643,-4.08714322294216,5.48856620478105,27.566856211916,4.31265491691416,-9.17885310731459,-12.2926342977844,-2.39615535013318,0.566299519852563,0.56504881876255,2.36655479788341,-0.26080073071449,0.0938634273246333,0.419111283875649,0.0330328401714888,1.35949903494672,0.129378964505601,-0.0256814732912641,0.439345772506327,-0.269647284849843,-0.372515297531738,0.123699665690037,0.416369077365821,0.0862980200993874,0.0572340618934342,-0.221332011731641,0.0836572496414207,0.22193034280858,-0.385183954052736,0.0100319569708762,0.0416414490742181,-0.273042401499327,-0.192486051252428,0.208064906493094,0.147698266583805,0.00274150368876871,1.00683350545694e-14
"mns15pip4p2",28.5435408672145,-5.62969992757336,7.43050193550703,7.6755189853407,2.96423547398711,-0.307880497492331,-5.90968518226218,-2.51689300223924,-3.43811143632686,-4.33294672612438,3.57468913074061,5.89056513672066,1.48664037536419,-3.36189607620653,5.07229760938779,-1.14989721159238,-3.32447407748976,-5.69293102426232,-1.22158078054978,0.740042113980789,1.81144858521089,1.21330934863079,-1.0383457705609,-5.67739850847074,6.65420064798535,-1.33495868632468,-0.341695329645946,-7.47520285029015,-3.98032561695387,-0.529000475229413,3.29981132349489,-3.53618574156762,2.36985763017113,1.21367421685803,-2.0669656094575,1.31170972472399,-1.93461425635329,1.02690805017521,0.498270934482446,1.08363838735581e-14
"mns18pip2p",-63.5941587578834,6.12631871343281,-19.8855348961552,4.90176770187245,8.44110164536913,-4.09443206971956,-5.1441758934194,-30.6820905613484,-1.03722002460987,-2.96307248354194,4.9540683456874,-2.81021852047197,-0.978181187661648,3.26444790701879,1.56375925523042,0.734393758589254,-1.95414063724612,0.071175072711259,1.10986378702119,-0.0993821758383629,-0.20314263275583,-0.102054694369859,1.09072552917254,-0.0296510916148452,-0.423243012562578,-0.570057449504271,0.180230085656443,-0.954469639247897,-0.193956941743198,0.058380483888432,-0.828200887928587,-0.476001921224272,-0.683880644721512,-0.300285667433641,-0.0037181803191525,0.00687307860464477,0.324503209455041,-0.0976203785480391,0.13024255965932,6.01255156773561e-15
"mns23pip2p",12.0186990301119,-6.26726359932568,-24.8679688123219,9.31698803920158,-0.232021079410427,1.11222376726309,-1.23195216689611,0.65662871026733,10.8799849462811,7.4232131800932,-0.833920502725725,7.1020109437613,-4.4810145715932,3.22084821985634,-4.14700592496657,0.864041127228693,9.75846118272389,0.680746531317837,-1.81764297387385,9.83060350960457,6.74391345021313,5.59692591612075,0.0433682200284411,-0.238007564500073,1.41723972592146,1.41295187530632,0.473425547035634,-1.85837180948685,0.645954391976039,0.362925285517229,-0.359305795921662,0.376513428151979,-0.00712315628100197,-0.525844590315383,0.730942423754727,-0.721923022942734,-0.35449507578664,0.174022349688318,-0.38368252712253,1.95668134472804e-14
"mns23pip4p",19.3343598565228,-0.00908660429546492,-12.1983254249764,4.65948741240791,-3.61588377249604,-6.99081957292052,-4.05699935773928,0.999468313554561,-5.29957779588026,0.174995216779016,2.22296165688144,3.97395797447515,1.16391366966725,0.811566915197311,-1.11992622496856,-1.06037203799554,-0.656659704074617,3.70094658864563,-1.58386607000297,-3.79152438580303,0.107270598563186,0.67411255195741,0.444671740892831,2.294967419111,-5.1992559194068,0.707168482240223,-0.787055241694161,-0.449851640541887,2.05784360630081,2.58946081252337,0.463214648965688,-0.556215533721242,3.9224611286412,2.65591654511915,-4.4782840769507,2.54652715171715,-1.81378456980739,-4.57623175461356,-5.72599509038627,6.62100582693448e-15
"mns24pip2p",17.8453537714897,-24.5282113754225,-3.5891330603453,-9.51695250956419,-0.538035934271387,11.9987099463137,7.61177961559188,-3.27530045810719,4.98784645329788,10.5640431235667,2.16381313983174,-6.98395967240267,3.56156523899695,-0.216348199273476,-4.13707300130647,2.51688781047931,-6.71310882571234,-6.3264110945692,1.54650344306438,0.952707489907693,2.48340411604581,-3.34257949294271,0.750933003202745,-0.425550664910615,-3.09599316697469,-6.01685031648917,1.63381209148141,-3.36706211355341,1.38889625752125,3.92746616158279,-0.337096655268352,1.76551287408678,1.23972111595418,1.51403855981432,1.6067478108223,-0.846531870065844,-1.44079266856935,-1.86412773220876,0.848400252158569,5.43575601197333e-15
"mns25pip3p",-15.9102877410486,10.0742425667418,-5.68849009749874,-5.87496819260003,-9.17845175943972,1.11656125263311,1.859798984075,3.35490666102351,6.2322718120187,1.82221988276992,-0.161255339996702,4.00810876498859,-4.94575313769132,-2.10890695958441,2.52533234921322,-4.43045659588279,2.84687254155221,3.44346433843977,13.501412193908,-2.12274050724773,-1.86958072791179,-6.82892065200835,0.870822734101629,-0.239235870667382,1.32072164713579,1.95015316822342,-2.29919248881525,-5.65667017434795,-1.18592195131132,-0.962932845071342,1.02190793329466,4.7545032654965,0.413608782659829,0.301109942407037,0.374120733878298,0.380060706465102,-0.00357364779319927,-0.890429092570388,-0.0411203286867404,7.83162597273179e-15
