"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"X35.26533508",-0.0354920564446137,-0.0142095302030023,0.000831634227455414,-0.00495736772280584,-0.00647238363823272,-0.0260336931380242,-0.02388806652757,-0.029450504691414,-0.00178948508591607,-0.0265821356527964,0.0153696637237733,-0.0196867095123434,0.0240341971174194,0.0553815064267014,-0.0104964481763958,0.00300617501383594,-0.00196347259845464,-0.00595167531942867,0.00114047222491603,-0.0200789334161972,0.0321176405921155,0.000929404319754373,0.0148931295014736,-0.0147711932019842,0.0124571809120278,0.0234514380755002,-0.00387754774257752,0.0142522056328473,-0.0347958912876978,0.0203625548493822,-0.0198260070649873,-0.0112073007455924,-0.0436838139923432,0.0196578075833552,0.00960279342468742,0.0110316328566325,-0.00931620509565762,0.00115385891616982,0.000184691333449378,0.0148423707881957
"X35.71649848",-0.0321956114194686,-0.0234457920999416,0.0249285025341893,0.0202009995376989,0.0129903067407628,-0.018506168518823,0.0130220480892317,0.036669400591603,0.0239773866326691,0.00163673119158457,0.0179482121789302,-0.0141336972722711,0.0167398087638087,0.00117258322253277,-0.0219686771172622,-0.0110182109051072,-0.00114986725322048,0.0212724456791997,0.0247799246646067,0.00444735152744135,0.0294278715249359,1.56897811186573e-05,-0.00245198697050941,-0.00330422774328404,-0.00571250764193056,-0.0188449447550638,-0.0419106411349048,0.0061630490956447,-0.0257906717967389,0.00226133652968488,-0.00253201056067577,0.0109743714123912,0.0208069911591914,0.00350334665449939,-0.00141172524738111,-0.00931304968783279,0.00210847675255274,0.00475284847204518,0.00639817281504864,-0.0092308507417523
"X35.73208237",-0.0294163959986459,-0.0356749050654984,0.0156718611146789,-0.00545616750720746,-0.00879684282342695,-0.0311402753789896,-0.0141886655117081,0.0456043994775739,0.00964478255746004,0.0143028366602906,0.0171235924033449,-0.00953732770870239,0.0320461128172224,-0.0121778020802633,-0.0221980765992426,-0.0130588311112704,0.000541599480490867,0.00402939687038324,0.00606882254291278,-0.00781303261685876,0.0313758357295779,-0.00863633453236332,0.00571918196011754,-0.00844609072291932,-0.00785847254978927,-0.00114766996622514,-0.00725783908506173,0.00229967012304456,0.029958761295936,0.0266181616550827,0.0164790734825846,-0.00680304574625445,0.0102903828050243,0.011222435183983,-0.00764414496080846,-0.0022499390602393,-0.00685052819537424,0.0238997016418184,-0.0104978076205439,-0.0201685805483406
"X35.73216513",-0.0287588382487155,-0.0287978855000879,0.0282143112032714,0.00752611961364392,0.00684827563744606,-0.0322034121015822,-0.00379526907853064,0.0538055607366701,0.0248734911459144,0.00990298409671907,0.0137332695474803,-0.0136578654848322,0.0254108480526457,-0.00560829620465858,-0.0246123321501287,-0.000377316534758423,0.00555386517000736,0.0145969650298187,0.00184123483185314,-0.00722196773438386,0.0348505657500996,0.00747725066191758,0.00812750139924672,-0.00197579723935927,-0.00579212811516457,-0.0259015180931104,-0.0193580865113225,0.00507389504613021,-0.0061999856212157,0.0087150899303997,-0.00154318472628298,0.000908671921090605,0.0248138722931194,-0.000120622624743137,-0.00142742499946805,-0.000988626665993828,-0.00570517952095033,0.00451806553010175,0.00656497830245725,0.0136950431941174
"X35.73216514",-0.028165570184255,-0.02862903383514,0.0296848756143138,0.00790014116064646,0.00643464297018918,-0.0307400604744745,-0.00305065760707926,0.0557699442297386,0.0195196882464902,0.00727115353400332,0.0124631700549556,-0.0112707167005539,0.022711876359385,-0.00871156166718693,-0.0292426163679103,-0.00439999443849756,-0.00139869790011633,0.0148948540662935,0.00931631651297205,-0.00944962812429787,0.0356421448044903,0.00893677156888619,0.00913017790876964,-0.00977995700949975,-0.0198027791362552,-0.029085243804314,-0.026786163658173,0.00507153230316695,-0.0157700121481095,0.00579077163705951,-0.00595849615145441,0.0141020898979748,0.0243826297669602,-0.00604862832975281,-0.0036112376664781,-0.0104779786328704,-0.0149947721914874,0.00917601034632164,0.00786496468745752,0.0248453251585233
"X35.73216515",-0.0286112611886193,-0.0294005872267503,0.0284678783377832,0.00350605249705987,0.0055453476180799,-0.0318110495666219,-0.00758904785051769,0.0554415279446981,0.0146410285981973,0.0133525871646025,0.0103855028726072,-0.0163763646802835,0.0261497471870576,-0.0139942112771798,-0.0260717867145047,-0.00722465823872703,-0.00602511362627043,0.0106501063848135,0.00354091794997922,-0.014968204784124,0.0260508529353743,0.00529027184350611,0.0148191240081075,-0.0130415147033105,-0.0221666128568997,-0.024874334177199,-0.0183193806714979,0.00899640382065784,-0.00834415235203209,0.00542510077799815,-9.59135102807842e-05,0.00609053002240654,0.018695414880562,-0.00263077284094101,-0.00860636889332836,0.00064699403574537,-0.0114498409941499,0.0148862875775358,0.00614289232175244,-0.0116363241800949
"X35.73216571",-0.00990366430784188,-0.0139557569263573,0.0239867716115665,-0.0402734619178696,-0.0123965304231769,-0.0557754483901522,0.0148288053142721,0.00799997162963789,0.0775145341446451,-0.0376722996495597,0.0183465398656599,-0.00235616075797164,0.0528910722672801,-0.0145292301381868,-0.0529643686690183,-0.00500390224225858,-0.015468590714412,0.0170500216176472,0.00178262722215456,-0.0135627735537873,0.0370565955265252,0.0173150683219044,0.0256751943252507,-0.0161002259830985,-0.0277462964204005,-0.0361999398695342,-0.0188580114581435,-0.00563728202801304,-0.00567486936276,-4.20471521066636e-05,-0.0141687862746062,-0.00225205580837231,0.0140699874789043,0.00351768822643729,-0.00976188647111105,-0.0078328762580582,-0.00570751738040339,0.0245044970405829,0.00508864061742636,0.00563459804243015
"X35.73216627",-0.0300274056566755,-0.0274579758239756,0.00888658454151462,0.0166716758691678,0.00847532916325615,-0.0228025474384339,-0.0177185916612305,0.0268620343474871,0.0410109113001634,0.0220157966109845,0.0212968771607315,0.00435683858584423,0.00490659796130309,0.00884813229931196,-0.031719222714318,0.00407134534597791,0.0391684074892917,0.0149721097686058,0.00634808941049172,0.0476982996643335,0.0598574302476715,0.0334704530898246,0.00496945177646602,-0.0059001138204967,0.00338554906703976,-0.0186315427080771,-0.030705218967768,-0.0102136515216884,-0.00444959181462614,0.0205238623672278,-0.00912698049234768,0.00944298180629538,0.0125732965996053,-0.00712270549028031,0.000180998316672543,-0.0122601274706525,-0.00283307005896017,0.00967750507207925,0.00397969110318813,0.0129658464636294
"X35.73216629",-0.0325031896864388,-0.0288984081715116,0.0209426328446747,0.0133262053933225,0.00443727687662048,-0.0267798941270113,-0.00759099009272874,0.0343458115773399,0.0199053118129929,0.00682144120321282,0.0239246502473778,-0.0143141907455712,0.0251010045891024,-0.00240283921635504,-0.0214615186597532,-0.00103141312771029,0.00259378915058758,0.00775151645959001,0.00842351093517476,-0.000904542396503997,0.0267232870426948,0.0017675507781701,0.00139430015585356,-0.0140584081394314,-0.0145534071503685,-0.0227926695599252,-0.0326504445148156,0.0027501750798277,-0.00808640669518114,0.0145266211450504,-0.00329846950708306,0.000325268410143376,0.0102415587525084,-0.012453015629667,0.00262380577132417,-0.00387713580468024,0.00308712605294934,0.00660163297528838,0.0150526983243038,-0.00093944638286681
"X35.73483352",-0.0342728453648539,-0.0172761863319916,0.00461513391117241,0.00597291523822454,0.0218567575356802,-0.0270251361875861,-0.0211934839582477,-0.0307949014464112,0.00952407614763835,-0.0139444113001227,0.00430579019900771,-0.0291154059914005,0.022271319311805,0.0142371401490068,0.00658355349608393,-0.00545127503990971,-0.0238406101837239,0.0208051742779995,0.0194544447596922,0.00934879486136677,0.0445867208477721,0.00912221856768487,-0.0176021562583019,-0.00545495642004029,0.00965096262307944,-0.0154017249143072,-0.055273936854235,0.015469722601169,-0.0337360472530754,0.0303974062461954,-0.0232525056115119,0.00123268835485849,0.0245865914224179,0.0160553709314231,0.0148480407599751,-0.0476497545486952,0.015743399805245,-0.0259194578649022,0.0100515407150442,-0.00033612824000248
"X36.11849972",0.0137408555753065,0.0213404118169019,-0.0213181900412996,-0.0385022336166274,-0.00506500690697473,0.0282620824226616,-0.00234151137805774,0.0313010500248149,0.026532021206031,-0.00284502752645729,-0.0256992754730186,0.0199586137533752,-0.037943886069238,0.0317479648643718,0.0794525024756887,0.0596911365792015,0.013139899058747,0.0444385344452262,0.0382748189138569,-0.00866563251389163,0.0690685143811695,0.0327219880186798,-0.0320550777615672,0.00180533013522875,0.0311943626948009,-0.0277243589564295,0.0306918060811726,-0.0232850340575918,0.00145180381558551,0.0346098334543483,-0.0231527015416789,0.0695309538787175,0.0407910162966252,0.00936317198260573,0.0406220188758075,-0.0322995946623087,-0.00346549010993188,-0.0151136072969065,-0.0125688722040459,0.0562547750056741
"X36.11916583",0.0173200145496385,0.0225950823408471,-0.0121319096187996,-0.0449672056640554,0.019244853925484,0.0425362160863303,0.00307331432087305,0.0198665880116228,-0.0320875259736497,-0.0104851268523363,-0.0162879307096311,-0.015981163851365,0.0411377563088336,-0.00537438237867113,0.0554274978885257,0.0594134526724409,-0.0216345422733205,0.00334260701604059,-0.0433124131826976,-0.0408567872590687,-0.0238010155811202,0.0440721490434141,0.0188734070356691,0.0054590408433938,-0.0265315801053357,-0.0215356512459821,-0.0222080432519328,0.0431458970132537,-0.00345408519566808,0.0232637572212182,-0.0409490124555782,0.00781693516363117,0.00328247286294816,0.0326984689696602,0.0117308206521267,-0.0263499893808979,-0.00733526662188549,0.0251931224516808,-0.00724600257569247,0.01462257010118
"X36.12158306",0.0179091244950432,0.0161631816572316,-0.0125738474668544,-0.0405566999180128,0.0287063836562351,0.0339767783438871,-0.00207545188235544,0.0209175428113569,-0.0260832467373665,-0.0209001505483809,-0.0353652655333135,-0.00572508792440374,0.0164455531692521,0.00335416613220674,0.046184670237294,0.0600819622656709,-0.0204457311484796,0.00716954337891976,-0.0217304178135131,-0.0630465484150419,-0.000778117710935826,0.0556487699099421,0.0361279104170942,-0.0169647736439743,-0.0763723748350708,-0.0529459258063972,-0.0325385757449182,0.0365834078595558,0.00594101721073496,-0.00986061577118265,-0.0456147505545235,-0.0146238431210673,0.017892282344586,0.0412595813884659,0.0138990643797403,-0.00967440218686266,-0.0276316235750228,0.00226511380252785,-0.0369655432751335,0.0250682542925078
"X36.32766724",-0.0349548663460215,-0.0226334285662672,0.00747321819622946,0.0117700680426057,-0.0121306054420464,-0.0349088913774034,0.0263070633226998,0.0285735777854983,-0.0173871952480277,0.0108361055753888,0.0251280456646208,0.0133593283776213,0.00886521764339525,0.0127211343868458,0.00649324367837431,-0.0075914162478531,0.00585268969001865,-0.00420109906328683,-0.00777855851783756,0.014578413767455,0.00179158708931075,-0.0156080590880397,-0.00836122554832389,0.00209941192750297,0.0201851971662519,0.00699609651426513,0.00300018981982574,0.0133853845411458,-0.00358333453975196,0.00275376309462929,0.0234184656277184,0.0159962793372097,-0.0184319578953909,0.0187622982396651,-0.00267484491393049,0.0229147942229729,-0.000931350969706936,-0.00213240688011304,0.00233997386955561,0.00575870252368908
"X36.43966651",-0.0351675891420206,-0.0247446855533864,-0.00488488821048299,0.0128030044875135,0.0147721637497576,-0.0281607668874804,0.0210481400393342,0.0140681453243946,-0.02264849658149,-0.0139739889462365,0.012793859177931,0.00859665478661111,0.0131814948103687,0.0323585319009421,0.00418716678694625,0.0112463530571338,0.0148841365822753,0.00139371750705564,0.0173204839632335,0.0178154891799162,-0.00283868323015294,0.00914730722894005,0.0286730290516588,-0.00440773010856972,-0.0085007029750021,-0.0117531729698339,-0.0342311623554499,0.00252962259705234,-0.00145165438899867,0.00986036424663392,0.000626796898566621,-0.0020089421936402,-0.0063770363165103,0.0173497210999778,0.000158525962608868,0.0132910497934639,-0.0300401033510057,0.00126959813743295,-0.00270379870710686,0.00900617204012187
"X36.43999985",-0.0338190912722846,-0.0316753635647576,-0.00794530033621445,0.00727813956762393,0.01164605578996,-0.0149382359759793,0.0209356079744082,0.0095138416967916,-0.0266871171093842,-0.00817365567648578,0.0204110266911565,0.0159271651231874,0.00101997116975966,0.0191581464158791,-0.0161533765994051,-0.00935240427088117,0.0053272900208951,-0.000612106161452083,0.0174046856533739,0.00139852267472808,0.0189558410240523,0.0147740974491286,-0.00902993175621374,0.000877557934458511,-0.0402075402658014,0.00117468912809703,-0.0557483658822146,-0.0140311511214713,0.00117448694609786,-0.0221510463215204,0.00383713987672427,0.00853063728526238,-0.0175017686316549,-0.0095181982734645,-0.000346215360093908,-0.0108828064654587,0.00366796395563806,-0.00845093670975717,0.00772483702810869,0.0110656022425729
