"V1","V2","V3","V4","V5","V6"
0.0785589761586667,0.393804116341382,0.372808970494772,0.039511086469181,0.00536283383856306,0.678756188780205
0.0910187551009952,0.633285187128659,0.787404734420694,0.0399152411529046,0.0223480269315424,0.573782655219718
0.0793612722754057,0.1128396150625,0.207745146810769,0.0499969417168716,0.0220844665868505,0.776426830942824
0.0882386349214216,0.881423560154785,0.698261620754565,0.0750081659670498,0.0222021468973977,0.646736105452415
0.0625922249056445,0.94712058530224,0.788149364881674,0.110637909383124,0.022479768162786,0.897302929546551
0.0133404918483291,0.504174829327461,0.514729231597824,0.125942650577832,0.0072719131845953,0.235874737642968
0.0636673304938477,0.93593997951348,0.418536613192257,0.0655500877659951,0.0230371333779179,0.729667183125491
0.00672419221934195,0.305951936032926,0.504514557321335,0.130815068663888,0.0163814421082747,0.617168982474639
0.0869079634222836,0.248879432079529,0.773520220601596,0.0357793113332336,0.0178084151083839,0.456303922504106
0.0679834932924606,0.538032957236548,0.597651214802553,0.131098672560276,0.0229377716021508,0.746775622604992
0.0854405418869761,0.910595095196126,0.697334878791905,0.130940245834624,0.0221570273199156,0.887513841615742
0.0801185958689165,0.974947490206994,0.362738655361393,0.0970671818093891,0.019484579290583,0.51644969274192
0.0875779012187238,0.920016368695637,0.755824909139261,0.0873949113976198,0.0214931168864171,0.766910905413519
0.0906460917164611,0.76661537308552,0.732047251495746,0.131492981839152,0.0133078920747496,0.161441944098402
0.00675897724423846,0.841529115844501,0.437733812819549,0.032716435302939,0.0103515763307919,0.769313199152146
0.0629749931643793,0.970880124898894,0.768727312416614,0.130448595518144,0.0217297052180476,0.894378200127236
0.0665847324759812,0.945077732449071,0.610202874211061,0.0624714966860618,0.0211151489858663,0.584274635784
0.0587210602256298,0.988315714910593,0.673784340373443,0.132369797448463,0.0230500676795666,0.837699872516296
0.0659757251784272,0.962107530227515,0.670472562442368,0.129563400786693,0.0134295239428265,0.581280161273136
0.0912336081732171,0.172441693644802,0.585918770084344,0.0464961467652916,0.018522420795626,0.465360917136665
0.0685946986777456,0.988125685220613,0.761682714159056,0.115196334008546,0.00706469632053319,0.889998868843962
0.055603966856862,0.467110520491667,0.394445835049908,0.0368825395452781,0.0229708112839858,0.0617057918020875
0.055062132564233,0.510547825422411,0.461455375203985,0.0929033086813902,0.0218761651328233,0.831581488531578
0.0702306272753892,0.708928076877111,0.65459362508439,0.132586293141422,0.000619305468670728,0.369100865134279
0.0455722482420879,0.22950594018383,0.567853996767689,0.132239559929407,0.0183082710744531,0.808194645513327
0.0740443149423999,0.982377609150839,0.428254761253968,0.0983667957399625,0.0109199946609519,0.402460625194328
0.296942335637971,0.635174304296835,0.575619737963211,0.304311080235537,0.441283943161111,0.266411116045125
0.519784824449299,0.667922755699058,0.740419039427002,0.919041011385471,0.5955441866716,0.525000810767041
0.649253443755509,0.542678064700065,0.813933545871312,0.819446975404889,0.341518836794696,0.540822957267089
0.594686552420463,0.27349523289319,0.510696899482736,0.967936410225129,0.602113721372177,0.596816934079993
0.662416106445357,0.666818158475322,0.710274097284145,0.890178559695119,0.6026525397043,0.595331652417403
0.344265184171756,0.337281183805697,0.855766255132533,0.9753044418994,0.473333748161189,0.490655782752236
0.669163414793032,0.0325308774783999,0.915749325023853,0.418781004841426,0.513715298414911,0.24298432118715
0.564830428436717,0.190990275620211,0.0192978614669981,0.150412674109762,0.00950197724864343,0.13316006045488
0.547582466017159,0.388994129962655,0.519244820090772,0.918450592353009,0.561505833703405,0.597314107648654
0.242719172798614,0.514336161040685,0.354837389793109,0.808066791561303,0.601830686651497,0.450194273372175
0.643990584218761,0.253002680836163,0.436062392879903,0.294767450902266,0.143160783687292,0.442984077206457
0.641658619999064,0.343547382216738,0.96935127688706,0.3387341017615,0.547202817572063,0.331227547399566
0.177080107151784,0.238618970606762,0.227612900974072,0.756937866473299,0.376331955587485,0.487614189400249
0.293655793451235,0.581178014055512,0.814345474526044,0.531416231836421,0.588487670403736,0.11479231548134
0.664265675169802,0.626897538698588,0.971349101407335,0.841499973394691,0.597574305867396,0.583721992358062
0.359753657841568,0.384537730484369,0.751202138842909,0.975934292124802,0.122586260422246,0.129274861516247
0.275395146527589,0.538957374885742,0.538772882280517,0.659983626993371,0.60207990565208,0.383894915671106
0.0846563195817833,0.116870589589317,0.549665315958819,0.971072694231501,0.347760590378232,0.395585466745636
0.565028354602701,0.180597679269134,0.951384826524056,0.259679322537187,0.60234355510813,0.382509592791323
0.408126965835094,0.473302036338442,0.750964456257656,0.958636743289121,0.367499829046726,0.475835598729144
0.625462549168475,0.623993812298035,0.842028086283753,0.973872596303921,0.58589091901885,0.578958449655534
0.519208050592671,0.650330180731344,0.492433465040603,0.814880382507554,0.535578060211013,0.333900620893748
0.669772323032922,0.638812685450741,0.956074650601184,0.829083232785439,0.593823596072507,0.481888546653338
0.63109660511229,0.512115765752815,0.885455742439047,0.756086881878655,0.135009902223864,0.102853262455606
0.0677170225011478,0.477001849959371,0.454890859673742,0.217707644965069,0.314015262067122,0.53080660012045
0.519321986448793,0.667933096599532,0.927666133869294,0.912119665867487,0.540373730434569,0.584207068005262
0.467908607146788,0.667042540691913,0.750104543852738,0.499861247589058,0.587578664830502,0.385499922328963
0.65163983070038,0.666547872860377,0.847863450919456,0.976515120491771,0.430863334840171,0.563208854572473
0.666167608982311,0.667879965587304,0.719940140281388,0.914459355375653,0.379555903124864,0.418533488133292
0.614711798228412,0.112557031717298,0.783864069113322,0.189912442700201,0.576107212592125,0.292293708984687
0.446970762892585,0.664316495916989,0.966187372380909,0.704642924668574,0.40713633262737,0.596110660118256
0.632565734842626,0.297441671269206,0.423079746610445,0.216012167135458,0.444285165080525,0.0589350505171815
0.262931323205675,0.278733512248016,0.654130116081235,0.971999532582987,0.568292900799752,0.533432969076344
0.379084278187881,0.507323576620341,0.840637046198101,0.97187364799945,0.0594069281656366,0.232231141775706
0.287886083849181,0.149387476835803,0.687685144766222,0.96221092814257,0.572630700847728,0.510315961532774
0.668305863049165,0.651016058109801,0.463718711230043,0.966655081726907,0.294099794068033,0.204919653331345
0.303516951930116,0.891575219050316,0.313816105706764,0.305646594309538,0.699290049552087,0.394112450169091
0.424245575071584,0.838828078729497,0.449964708039077,0.246230830319365,0.564805324287339,0.301979524974549
0.387731296576015,0.260209395402077,0.323868758584492,0.304219278999858,0.698971131707761,0.316487716834627
0.360127913653366,0.907645970102892,0.501631710059976,0.251183529715297,0.689397950478604,0.32040727854457
0.302810872101977,0.480407808995655,0.510395079507199,0.308717598435728,0.628141391985242,0.369597920558307
0.379936747801102,0.172228662806172,0.470304707456333,0.0967685068325925,0.539976178150391,0.179879386125066
0.291418722787316,0.19156088354722,0.0046953272991862,0.0238539441645284,0.00390771931024259,0.0712756204593789
0.289470197425324,0.466539485904486,0.419958607944287,0.306707150413596,0.685867266693105,0.386101477036596
0.177524541978587,0.725502443510008,0.229863433811823,0.237375444268565,0.690861284999412,0.306874898588564
0.317919541135538,0.37452568262332,0.399985162606102,0.0958305570326439,0.133374766770917,0.325514907302747
0.361334825151683,0.623459620559759,0.56879411496337,0.152297241144639,0.609896760003006,0.307916680503686
0.116548062660393,0.276031311155809,0.109584462102806,0.229859621522666,0.353980864072616,0.344083752888887
0.264442820280075,0.831759629543177,0.516076438565321,0.163585869955197,0.663027488397528,0.325949148136855
0.390074288538448,0.866954275225684,0.575992666600119,0.279474924870534,0.69846684229142,0.397579490122107
0.200806783904112,0.42251494107741,0.325164826188066,0.281972431252457,0.163087616411467,0.0781931904343016
0.189967530762086,0.879515342489928,0.300848774302189,0.196115090834891,0.656780994155618,0.299689715064347
0.0919998308680551,0.305987297195742,0.413326245857659,0.298799057452793,0.381230541831211,0.349281004441187
0.424255529827888,0.145896422360098,0.580590729297029,0.0978929975362186,0.689417454853523,0.220763429813749
0.292846147315391,0.500184306210414,0.530356850210102,0.303884573309583,0.635255707440901,0.389717440729012
0.423459696037464,0.874232042442981,0.533230705468211,0.308897120126924,0.643101584490883,0.327757461433652
0.304005962905252,0.907463371320427,0.350057682389379,0.213312278734806,0.661704515016895,0.22764955402389
0.424393611807911,0.859073852355671,0.578478542400214,0.217085925638938,0.699423654000993,0.262419492933804
0.391613096412677,0.68817580056221,0.509025335744981,0.245966407917373,0.159653827348938,0.077128595341053
0.0182214654572832,0.758874758905862,0.196945584398932,0.0661953187073941,0.183619664349614,0.356092416807801
0.381520851112385,0.899727299753015,0.580644579499283,0.234883861429642,0.646861279031594,0.367352513393823
0.289458276593358,0.885884368901476,0.493697081287977,0.112425327680844,0.692182240319721,0.214954082735409
0.418776248165143,0.920898215374289,0.471178151852538,0.306124737832326,0.572649035919941,0.388180492278535
0.421983684747174,0.911457785989529,0.525983156956291,0.253741648391874,0.646159545828073,0.257512428441233
0.371299680086537,0.116927350979071,0.496617219549176,0.0632458957886035,0.688574760035857,0.146207592420559
0.321960893690737,0.920865365365477,0.558395316600694,0.175650399490493,0.396790959438432,0.398498924325986
0.399398262908208,0.359546317310767,0.339919869387502,0.0430423696669964,0.488442318581352,0.0065074825802709
0.0928356324917659,0.468098885171091,0.34128190597587,0.307871044251552,0.606978046306839,0.329179472376866
0.187472647320729,0.658836197206544,0.544570872710325,0.303115500824401,0.103709673611336,0.160977296620275
0.179380910437014,0.224408233614299,0.388126396881343,0.307490035141738,0.659666869672356,0.375158034637476
0.414416129131631,0.913418759231332,0.342253930223981,0.308724069070823,0.360276426876609,0.18916873489882
0.814334225040367,0.938985686443645,0.703451596375938,0.820665997996043,0.699274569461229,0.918033795315491
0.778134574931208,0.311586917828058,0.546408980720583,0.940777593694255,0.99945195974455,0.867592400537768
0.688956476774643,0.967474178938192,0.597360024400065,0.840128246448237,0.999036782494431,0.732478454762179
0.389721192659506,0.48132558337272,0.737267350229103,0.948093134970996,0.814858950132808,0.61934500666099
0.738408550228964,0.0974005359290954,0.725251395915444,0.395123950194141,0.926052366301365,0.284115747022549
0.567723108947885,0.180358144472086,0.0174079006253767,0.188037138806934,0.00940002666212281,0.123663459130595
0.656229831926689,0.558530793745669,0.509003073054122,0.906678435738616,0.92231050053636,0.92967421863044
0.372437202669173,0.679313353035466,0.332891737288844,0.762656885753368,0.996979063044443,0.736303387267293
0.829312815755019,0.405040787613523,0.387934692646773,0.274983442205869,0.266741750854182,0.592562813759239
0.815235338716279,0.586468668124455,0.777194355399184,0.430200714513115,0.958959814552362,0.512966773740373
0.235594403987228,0.264641519993188,0.122711893672916,0.698328730217715,0.51926418422679,0.77615493632515
0.674328346123386,0.87786773641899,0.499249722609787,0.593203841374201,0.981763864584224,0.604752371726053
0.781016100929742,0.928128954851715,0.774289704023743,0.791076706389067,0.994292352115913,0.912700850654964
0.509109676983408,0.504287198036283,0.682286185737754,0.925270636159687,0.266171557832156,0.245038429847074
0.3873487747775,0.912054596748572,0.411330041462955,0.636873734546534,0.948133327307357,0.714942353077444
0.126238300615637,0.285964343557479,0.362105344845145,0.948102178466631,0.473704865277606,0.649083138285018
0.763408119315414,0.210983119121964,0.760241007528923,0.244068584263935,0.999456495610748,0.391890600742894
0.548556015603616,0.511607655146893,0.597914578613449,0.923457074734044,0.916131707455257,0.841154397142685
0.796402704603554,0.893102734938978,0.729168632136439,0.948576577340052,0.965743928128776,0.914239198088041
0.664055821906863,0.940942574717952,0.342948100581647,0.795960560086024,0.90927195766031,0.467245454002518
0.791014949148894,0.92140022738432,0.754241751508273,0.823650157232779,0.996990328976466,0.798489121781678
0.771762461793926,0.724135709927775,0.701114041148381,0.722637269412865,0.227490420275682,0.208208542790048
0.0771367191609438,0.814266458149604,0.409002064092895,0.191152176017702,0.460974187313769,0.74533204061048
0.578875993263286,0.953623378308252,0.644824644616076,0.904729497417952,0.965869008031612,0.929416968845968
0.573786038716765,0.920090093735204,0.562030188247918,0.497200607521483,0.999428956237419,0.570139565229825
0.829212017209063,0.964836606466405,0.575741276009153,0.943294759353695,0.78274995835325,0.845195313578093
0.821803991992689,0.948226003769442,0.597555178421954,0.885179377690613,0.794079950885633,0.648982205916221
0.756449182135828,0.171646765726705,0.614520752693614,0.176797600471292,0.949122456168413,0.497302401487349
0.614671985163348,0.966684151278258,0.768662646171811,0.6706636125266,0.634543643544253,0.924315408552255
0.74346541550335,0.468106721117208,0.420139772342895,0.19805075534538,0.741807977410687,0.0628720147155719
0.296900387999604,0.481550130756883,0.564188015759859,0.947339568862849,0.903819754141372,0.886806647638963
0.415588195751654,0.698630748798488,0.686712368825441,0.944233376189015,0.153340060764127,0.430017669152775
0.322349027119012,0.220130183623927,0.517291936531257,0.940610985600036,0.952609748566665,0.844595820223648
0.815338104265992,0.961408669180618,0.422358215306415,0.936298978971024,0.493751747103137,0.425615276259817
0.905915351843288,0.31849955189647,0.590801329324542,0.825801270670558,0.713543294603669,0.828640603428073
0.841897199303028,0.946910938617441,0.451390177647892,0.712769237560151,0.713202765410185,0.700827010157942
0.535649548254795,0.350138564458131,0.73540680791568,0.845819700377926,0.478345751658697,0.748325151878801
0.920680287617185,0.171683622921571,0.831478758423903,0.298047105844924,0.617835508496235,0.274909133578959
0.657301131656673,0.186170626660431,0.0163275911826817,0.130825282323983,0.00457486640025373,0.113737567498886
0.774881074904012,0.553130762152595,0.433433072115267,0.795560547106776,0.648535922139132,0.958693306633201
0.398547751080945,0.664601251309159,0.195242398257437,0.642846659748571,0.651427623155591,0.794373824170604
0.834567179907973,0.372020311212369,0.240663847067303,0.279549215322922,0.220570761617876,0.596690480302783
0.913705072823657,0.648909942131301,0.779376960849733,0.226526315526666,0.585722667541849,0.567919525252935
0.250656670731876,0.27327501871358,0.143893022658839,0.72222682091288,0.364243372516728,0.778273293191755
0.766372433866936,0.838023520442836,0.780566848441362,0.54311290943077,0.709641331785888,0.656987992475559
0.932906923022972,0.916210257520949,0.829905615135383,0.777626969489973,0.710396605362427,0.932924988623724
0.520319629644564,0.490698136143924,0.687415153621941,0.842906835536553,0.196084021390698,0.226318326920229
0.448111594675381,0.905609433052879,0.533404630370903,0.61007703128378,0.693344480952176,0.695097840614631
0.123489809434456,0.264660676849177,0.532333879926737,0.846013304467028,0.265217543536612,0.664606140412899
0.916026775819452,0.234896705737834,0.806767700871699,0.232556269497317,0.716200896759462,0.480286808255428
0.526832128340956,0.495541803993862,0.65505175876534,0.822510574971754,0.625905458362347,0.84743691981419
0.897397820253317,0.865355613184481,0.730453612040098,0.841483080896538,0.701317964851747,0.938433706737106
0.733657255797197,0.932875040264732,0.44611887916238,0.720759296513762,0.669545750251484,0.545007923538203
0.94515130149114,0.901360034142742,0.801437430706702,0.691763148214401,0.713030072870736,0.777743823081703
0.869344048061975,0.743883481643346,0.724133804595021,0.600197117793996,0.211117001794037,0.222426957545793
0.0865963102700664,0.835060602000901,0.410588723409818,0.19805875666887,0.395249441205609,0.797134237507739
0.773444583461974,0.938331080580004,0.801411744131803,0.795785830486342,0.695728835071994,0.950906324262594
0.630991088720542,0.91073853342794,0.659195420536702,0.444844575409932,0.714245256447278,0.591920497894503
0.938998497390008,0.952989513737675,0.711739264407439,0.846299703750615,0.557873913225016,0.88606003846234
0.940829618406833,0.916123685027728,0.669888221376699,0.811113795126518,0.475405992871791,0.686816244958293
0.860049460365857,0.171310002398644,0.686611314181216,0.145043903320138,0.658233832848595,0.509197330505242
0.671213064446493,0.9538382422508,0.816188340128012,0.636208138979887,0.450809330527222,0.954169130675354
0.793696243664708,0.467909633115273,0.433763691873183,0.20643837805018,0.617988971026384,0.0496925654542233
0.325413189828879,0.473869245400319,0.581248022319852,0.845841756301367,0.626703067610324,0.911297632389306
0.49543170229244,0.700239467579908,0.752584764004757,0.8456064230044,0.123038558984062,0.439665787101027
0.371660180172832,0.223850443991325,0.552071101719472,0.845183739667488,0.678446666321987,0.883198070757282
0.89917415447431,0.949148551707084,0.481872901848159,0.793765288487011,0.355950484860784,0.449681695723676
0.84193334199823,0.295448836852118,0.412634611781101,0.878206338602744,0.999430166372065,0.716699358666738
0.536849206844744,0.163048145236983,0.594284147584527,0.986312937781593,0.820896400911759,0.735645705741625
0.930990471407114,0.136465141180675,0.562100596814393,0.400144641569886,0.927155122132723,0.279184372939416
0.616642805354524,0.065621692280607,0.0156107419363934,0.171423377444028,0.00936848426715908,0.116450513459354
0.727054654800191,0.268701011817693,0.306890427980946,0.920326056186218,0.922142196077654,0.935526634273386
0.377423938495271,0.275595817341782,0.150175919725102,0.823361817627758,0.998523846919778,0.742758649307003
0.878909165886185,0.0190426319074541,0.386134832265945,0.287886717522625,0.244205379250038,0.594141514260182
0.906581829205501,0.215366252433074,0.581818260015241,0.444156353542936,0.95939880881144,0.527391167317618
0.28348775618713,0.200990905421194,0.0527128791704249,0.800654302732986,0.547335899611536,0.826860551932154
0.747708110966311,0.309366331515687,0.539108770978888,0.58672887021893,0.982482076127865,0.609460141873837
0.919480056559062,0.306155448619764,0.591731889957263,0.873463062297684,0.994753969597727,0.896124388552901
0.516856646965906,0.0848985066787666,0.527336392956571,0.98587327502268,0.268209543061739,0.224464050280341
0.465734221034754,0.287413864517684,0.413510070967919,0.66515758973878,0.947990401906361,0.726747232657354
0.122519323840812,0.0623687514409154,0.425033619765665,0.985582493135386,0.47610183175321,0.646095350251319
0.89706346950082,0.104829510027371,0.593263141582251,0.250936866660887,0.9998005586727,0.481164064587503
0.547418415747707,0.197719188613155,0.515515987067872,0.955566640329535,0.917148972366675,0.78136617759037
0.900830512746451,0.321276538372933,0.52584145855537,0.981547808466794,0.96614095508669,0.926806102346889
0.710385171247582,0.322836558059025,0.339106357802432,0.819049579689991,0.90922669083787,0.508630559076359
0.937631847667947,0.317341563286044,0.594881203003657,0.844491379583816,0.996971218307727,0.764363751199172
0.877469504420442,0.292085012160033,0.4995873555555,0.730335056386734,0.250605283368344,0.179622173625343
0.0893837754982703,0.2711917196824,0.196479440664487,0.225446134519129,0.462131036643821,0.801511735116833
0.776037666430997,0.317013978402372,0.521761637524169,0.911136867798735,0.965830588703717,0.930774350548574
0.625427002976745,0.317058032294461,0.539435724985424,0.510116817644217,0.999710403995029,0.564022252924476
0.938142574071877,0.322997283829421,0.560828228921098,0.986873865777143,0.794374699822873,0.850747468913013
0.928521531264756,0.319594795084121,0.48933149036017,0.927006938368997,0.794098693916787,0.65228259093784
0.845748444518106,0.0752318668118394,0.481671255199661,0.184800271924754,0.949958301419344,0.480198039702633
0.690199632900317,0.32020261228564,0.580057990078586,0.719192685244089,0.640812522374722,0.922929086859819
0.834190837868828,0.219780831761542,0.295884579262211,0.224391859537829,0.740335940145086,0.0757808259646291
0.335672071502374,0.0819550156829393,0.378479550339625,0.986719815966284,0.903919449916842,0.85322667463509
0.487760699408641,0.26144865631271,0.599809924372705,0.983787039628702,0.152143819166765,0.434325320626418
0.376695334957074,0.0839326445709312,0.373500182635644,0.980431954563953,0.953399664997491,0.835662261665591
0.924452671717534,0.322523311833579,0.37507656085038,0.966344708432522,0.494134532424737,0.366448685654276
0.481552917138063,0.477630930935333,0.719128538194509,0.889276793277139,0.819504487546919,0.435555649928123
0.846728340904301,0.122883879684557,0.556703500059483,0.333205339026655,0.92621350232688,0.318149382545193
0.510869902061289,0.159762503278877,0.0194212408044688,0.182081930708774,0.00948057989196771,0.138829769694048
0.720093164036373,0.570171090203199,0.376472169337029,0.823838825177002,0.923427643787182,0.733143614479302
0.39104064577071,0.776104018310253,0.299210087013762,0.72972155220988,0.99782261348426,0.526758763240795
0.843325951109907,0.27843430709502,0.448908745413879,0.270723628563774,0.254051982787778,0.531673957040045
0.867659552473597,0.636571419240567,0.744006799200734,0.407399080626686,0.95802122963222,0.350322681801989
0.240670189530313,0.263582887221923,0.167446913338146,0.718499727293148,0.556139078430911,0.62874341911637
0.743540789159836,0.889797648981827,0.460787681465534,0.573008975547997,0.981601504227215,0.339473870136428
0.873152565753943,0.954998390083009,0.7443385132603,0.78837954004429,0.994438477659342,0.714107400853688
0.454616120672267,0.499116558230328,0.551799101996924,0.890562206576827,0.269383053654658,0.140014452513918
0.4311785490838,0.940730952440824,0.412429026333495,0.58878115515363,0.94695234774581,0.561119709968953
0.127474521528834,0.308331140339522,0.391937690864778,0.889110483417333,0.474840186992007,0.530231323280675
0.871111079033769,0.250133732386534,0.737086683582535,0.237244784117831,0.999343295778302,0.38537275709197
0.492439092171239,0.533127537317283,0.619076563781674,0.878045646342693,0.917091936355056,0.587901583468629
0.856746425216847,0.920722244151903,0.627197410821392,0.882199357773713,0.966141586486931,0.717626796275139
0.686306365706849,0.982524137393852,0.400084986551817,0.717053361610503,0.90915858257534,0.358368639086997
0.883664613843874,0.914323706396184,0.746089758184681,0.73063814473984,0.996727162021077,0.609630518970703
0.823514438558369,0.759784723732039,0.668296952694076,0.679471059971879,0.252767150984691,0.157005835827134
0.0837623772603271,0.806687070140943,0.260190026582974,0.216930245441638,0.462201397056901,0.546978700382465
0.738203381850877,0.981451281141719,0.701526692501873,0.826145921587128,0.965169226023904,0.728684204994157
0.613792062733624,0.964497858608186,0.582293398929959,0.443646762355592,0.999257021692476,0.421339769653323
0.882162571833589,0.99856449602725,0.591554373238516,0.887896861712842,0.793804110639175,0.64339925434059
0.870696378714902,0.972361116561565,0.519547985399037,0.841201138527862,0.792695194108975,0.556119871045803
0.81428817518206,0.171326447427317,0.597555983973094,0.166799343237383,0.950015576693939,0.424890408715809
0.650216631668881,0.999636706358536,0.744393478688257,0.651072062879928,0.634397652619548,0.739342079312565
0.76388134167785,0.463443438846294,0.33705900938422,0.20228619189092,0.744422270995533,0.0580270848094987
0.29913078429833,0.510380207195865,0.530338652479999,0.88981679364357,0.904436791823196,0.698295745097562
0.460235960763277,0.721591660645145,0.643196141054026,0.887194434247677,0.15328632939165,0.345437213993422
0.358603728290658,0.238911025602436,0.499239628722889,0.883087115777515,0.952567112275487,0.686369568201211
0.856068373852272,0.991250731285424,0.352921978455585,0.8671560942454,0.494133747862817,0.291974672829428
0.560253092693297,0.0629465365860771,0.832663339293968,0.41767507104368,0.753247334745318,0.159106435920179
0.372404304240234,0.0625562379326245,0.0131783103758969,0.182666126473524,0.00587854007655886,0.0991397403228147
0.568874866036148,0.214707404141902,0.505206585840913,0.930205733781833,0.736029695905296,0.689921824180312
0.258276511632677,0.434944700227087,0.360615429238349,0.833829477333798,0.786381355294449,0.648775276598882
0.500247322100169,0.141918243247911,0.516857456941342,0.290608441553913,0.150270212163074,0.456466457543485
0.592721111417283,0.32370591853964,0.857268439798453,0.443279936096098,0.792758761382404,0.52824151642779
0.227596729612512,0.185617963994968,0.142149688686619,0.794443479579343,0.505972846081254,0.676212431297206
0.444115907900203,0.389711391688971,0.709499286455239,0.588553225333148,0.794319610628338,0.461900027152821
0.541212989629474,0.477447489350463,0.852038799847784,0.875499323026986,0.819699878717862,0.692086179518957
0.275159581666856,0.221847600954313,0.683177072896672,0.997614190340475,0.219196387046771,0.198053907896778
0.290222341369772,0.482365103980525,0.534239828584724,0.658692960317077,0.685467680600738,0.582669396831355
