"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"X9.17500017",-0.0668926593303057,-0.0681784515097679,0.0127560070574265,0.0356261904078473,0.255402121514723,-0.0878648837729194,-0.0706452628942357,0.091803460484536,-0.0222267704352561,-0.119525974503691,-0.133615884278432,0.0422311312870334,0.0320648599793463,-0.043676630190336,0.0883480740286206,0.204146367489764,-0.0838668807848403,-0.0195782845201116,-0.00284031536635375,0.0531167700151428,0.0603945010446119,-0.0321703078134324,0.0650865747335257,0.0188296199465956,-0.0289347712973626,0.0777114610207979,0.00747240885512813,-0.0123769115870549,0.0680396805573795,0.00501290811358206
"X9.175417023",-0.109622068252947,-0.0847890812702764,-0.00356172880497882,0.0231042074021909,0.218301801591269,-0.0809126076127975,-0.00147085329470335,0.0069407822454058,0.011493606889847,-0.0227599043587567,-0.129363007364419,0.144499060668052,-0.00654865980104041,0.0684061754701421,0.0460555439121112,0.116519575668301,-0.0513586651070975,0.000648762012167604,0.0198151529934877,0.124279695498167,-0.0198043605681076,-0.12059139383351,-0.0117063765295408,0.052021000879721,0.0207656363721199,0.0367893982136663,0.00583452974335805,0.0248076289083125,0.0477747221505597,0.053319092646292
"X9.1766664",0.00924076514918861,0.00851814776922991,0.00534792229136756,-0.00182674074755161,0.027907859406908,0.013705478050785,0.00412662537039871,0.0353878508491349,0.00826086733477766,-0.00982130320189474,-0.0106652250302498,0.0228488811595051,-0.0112169600833367,-0.0130114291963959,-0.0210347766810371,0.0052487881731591,0.00641541368008875,0.0224875787729042,-0.00563375201827772,-0.00555833204037453,-0.00748076151168378,0.0185838797045406,-0.00875054000576998,0.00135444731896853,0.00774935717850743,0.0148752616970736,0.00640093391781099,-0.0026218610413737,0.0213030550271418,-0.0384258326011307
"X9.176666957",-0.038044602724766,0.0060551202591201,0.013067530924745,0.0552568213131246,0.222799758401845,-0.0807166767639002,-0.0522623477729526,-0.0807001193568091,0.0594512948068308,-0.0702455519714527,-0.125483508355272,0.0611152609673676,0.0198829081828724,-0.00856989672892926,0.145953725261046,0.16067181570249,-0.0476140040461753,-0.0431067440886768,-0.0585992017565408,0.0501035897632981,0.107948280880033,-0.0149188450952245,0.0228380924101032,0.0284807439103139,-0.0756456905960911,0.0217870725708703,0.042706015052336,-0.0788824695970262,0.0187364640964314,-0.0952404871762262
"X9.182166672",0.0386534548976322,0.0285111544880666,0.0644989426522539,-0.0111638722160597,0.0658338409796278,0.0374523251552192,-0.0125057519741263,-0.0322584147387346,0.0410383621521677,0.0384252180677936,-0.0287503689187629,0.0249906737789658,-7.93487883099726e-05,-0.0233216255985805,-0.0241006440372519,0.00693259805238348,0.0187375877392747,0.0334730308710627,-0.0119703329099845,0.0234641504655985,0.00819268181599474,0.0460466289997786,-0.00591396238942052,0.0185904665539629,-0.00474356158990905,0.0219441034431941,0.0265576649548877,0.00139867181093416,0.0386339155549783,0.088548946999899
"X9.188416734",0.0218241639127163,0.0168969739120214,0.0372121400902217,-0.00676333338469831,0.0400387866333562,0.0218133412645883,-0.00644662876816413,-0.0198997288992148,0.0243905987674442,0.0221196307721719,-0.0178652689883122,0.0161594180807975,0.000345507019763603,-0.0137553412432338,-0.0131589162250568,0.00440994787275847,0.011469435447138,0.0198132452473252,-0.00643219417157575,0.0141124243064541,0.0047081477494562,0.0263292353047325,-0.00380675457819729,0.0113190545482976,-0.00311627340770487,0.0148310216021609,0.0160385998342585,-0.000948156062042713,0.0227272144970555,0.0582222082078184
"X9.189499975",0.0186697978869492,0.0131831892494783,0.0270266978014822,-0.00209134325333045,0.0210453106131664,0.0142385105173659,-0.0106802848038894,-0.0158211450719599,0.0139962421822215,0.0102403774151121,-0.00220090002696489,0.0105677998266472,0.00809586189358697,-0.0115524613275403,-0.00838296653577934,-0.00264775363940127,0.00892773106798983,0.0126529340417074,-0.000939862042088429,0.00736761598701699,0.00259227071139101,0.0183493945045686,0.00252061150180321,0.00977826726389201,-0.00432188193857579,0.00213510492790838,0.011861118618227,-0.00259611261351177,0.0125365576928127,0.0672116148057616
"X9.190333318",0.0294123581926091,0.0246354006216152,0.0531113670373969,-0.011169488552121,0.0707496045603879,0.0359059484696686,-0.00761576787487262,-0.0315399762154557,0.0374434819381669,0.0323632318452414,-0.0286118647331539,0.033387021947027,-0.00102780815390431,-0.0219618032142634,-0.020913377484514,0.00643931735250322,0.0186683774703779,0.0364518928930184,-0.0104446408207505,0.0228527002750753,0.00987476317224258,0.043512585101752,-0.00785336715427909,0.0152852638106719,-0.00333976446464144,0.0320227391015939,0.0206973448710073,0.00355472669075032,0.0436225472379527,0.0607832679735221
"X9.191083308",0.00442637409904891,0.0036727219181918,0.00768201157651609,-0.000856258255189188,0.0123076692637734,0.00327587838645219,-8.73756688743709e-05,-0.00109413832492479,0.00555929553054863,0.0018642315994258,-0.006035527071268,0.00354354806396484,-0.00293546066395994,-0.00306641725465529,-0.00564956731734445,0.00124106582481928,0.00134864555419931,0.00846537564016972,-0.00525124983831615,-0.00087766024392869,-0.00171375767143276,0.00564890701262481,-0.00461934811702511,0.00149614103769231,-0.00392103758726128,0.00593134430454554,-0.00327637194464159,-0.00574463709403673,0.00700439450590923,0.0681031274562189
"X9.191083411",0.0500196661760657,0.0343066440609736,0.0755024739570029,-0.00930969406422357,0.0527728020346073,0.0388900442281787,-0.0175422122299238,-0.0343486836724104,0.0428725743447643,0.041397286612068,-0.021705551746807,0.0131869025071269,0.00294570474497473,-0.0203535771134491,-0.0255618697552379,0.00338631058224196,0.0214816219806754,0.0296943837809773,-0.0128259324018339,0.0205342896330114,0.0101311776307156,0.0492045513540371,-0.00424192010157023,0.0248910556276701,-0.00855956167997662,0.0111732716092244,0.0307245301268788,-0.00293324935931317,0.0331063063224366,0.0227425294800506
