"V1","V2","V3"
0.17427779147727,0.892277550987635,0.265996383218221
0.0735988586849359,0.981292234822442,0.111331412572832
0.525593236361641,0.694155109070062,0.599202054458825
0.533581970034967,0.934491121243078,0.614917706548954
0.52168067771436,0.645720154534258,0.59613090835816
0.443606189912295,0.836867293700158,0.377708372087513
0.533560452590614,0.976750416480382,0.636009591979316
0.436259903233937,0.158652363842772,0.520289903063711
0.534162629166232,0.56329317295828,0.535452327833409
0.218262020454198,0.970843330208229,0.406216428992143
0.333306571250028,0.464974757575151,0.63561995962458
0.497785740756924,0.767135058429019,0.577956609260896
0.103734015556329,0.439892707725111,0.0156901214769744
0.139871179515544,0.640517499531996,0.491086925770997
0.444174500468564,0.896466495590127,0.61743741813873
0.165254349505424,0.587466555598274,0.629639204385558
0.404430591553129,0.445368004106689,0.473691081742749
0.0811775199115032,0.0238688155364946,0.375196322047513
0.533251609932222,0.945481240503187,0.562923437103021
0.485259347064511,0.946805950402009,0.583739119433799
0.0419870148483806,0.774197299380008,0.429365848352057
0.490871763095619,0.797585974869813,0.542119694316636
0.52256148505116,0.558164049028518,0.377934993670814
0.534803384254907,0.282511207577528,0.177117434949401
0.535057281357699,0.472732881678375,0.286853481165197
0.255622066350326,0.961795494847277,0.160801759593577
0.307174673424774,0.650216601132923,0.624369855512307
0.386843421962752,0.979816218223726,0.557094669249257
0.0131972202363575,0.89589686070752,0.0936989268455322
0.338243298894582,0.622402393131969,0.545441201859366
0.342212339082806,0.85013394002355,0.530532522910904
0.334967273772527,0.599478664701702,0.506897149750519
0.276863905464807,0.766002794493067,0.346133616751633
0.339843331253305,0.898377384258146,0.582441258821317
0.207608752270935,0.174372882302404,0.497788521108884
0.342367336793822,0.461043107448007,0.456323783607309
0.216790311885468,0.897554938154751,0.385713852988796
0.206537371961633,0.409889580765679,0.578224891330646
0.328351330017402,0.681290399007096,0.502992007842982
0.0458986945592121,0.472550893893824,0.0181695006739528
0.0724797548207146,0.560616869211405,0.491883356714371
0.26221428239915,0.807481475438523,0.580791381343001
0.158267188714112,0.49850106230371,0.579345262405391
0.186208086014523,0.43069052934088,0.39501329571419
0.0520351998081502,0.0254920877309175,0.451282138838956
0.342195098760222,0.864459967738161,0.539802287980733
0.341579955402818,0.862235895996476,0.438956365730538
0.103726260074937,0.612967819987054,0.360003748409549
0.238679956239184,0.731545928685555,0.366464445943061
0.286037177783911,0.55840920695268,0.474066633003905
0.333565872682133,0.234259027054677,0.0836709136965219
0.341379331239358,0.45462775600817,0.320022967577726
0.199739421675913,0.896162092976469,0.216846846907744
0.248002192175271,0.564934097793711,0.557611865301507
0.313750187127743,0.898303882956356,0.462606026513176
0.0946523896969558,0.703746947761013,0.148834831414551
0.0868331035633733,0.93819066315556,0.159306587393404
0.0875295105092574,0.65325231854319,0.109261931097623
0.0596593513655505,0.83064342202573,0.121983494246591
0.0888417457932893,0.987489859761109,0.17331904009893
0.0784234497547138,0.172414245115986,0.133418242786765
0.0944546069590186,0.568672992072228,0.132101193270297
0.0664983770213929,0.986541322086031,0.0977568269403368
0.0286508967549777,0.414649552629889,0.174682322159785
0.09524121743984,0.764993743372301,0.163557508961746
0.00116655456433179,0.469274752934766,0.00235160320251226
0.0396369228920128,0.654720501190704,0.0906955838960133
0.0578430692779173,0.908492155718891,0.17341683681166
0.028470352972497,0.59106584922171,0.1741602270366
0.0921529936446772,0.472889161534664,0.144867454348424
0.0335783522264396,0.0252073283255974,0.141897683961923
0.0947092166572963,0.961997032066025,0.171816791365757
0.0842766130092625,0.956296695227054,0.120258729735575
0.00821223068113397,0.776745071022281,0.111729967289725
0.0846422547645628,0.816870081180146,0.165340682431732
0.0939018496393,0.590529523173058,0.108602151167607
0.0951374604292508,0.270378222953948,0.0611342397107358
0.0935989693343028,0.496206723838782,0.064161234350621
0.0651764264157728,0.983203510010911,0.0145379490191182
0.0629976975174242,0.652679668628864,0.171521729826
0.0820822695661002,0.994043863929215,0.145702456897787
0.965235920461521,0.698075261078968,0.848425089815263
0.937215285223238,0.389778918553385,0.740442731446888
0.789390734534666,0.290471167996859,0.616809030035116
0.964622049196859,0.699382296962678,0.91354870193582
0.683911958958684,0.130330767490865,0.731424309901546
0.947721260260542,0.508501457962104,0.695968478746759
0.466119300477327,0.678531890386798,0.592791647307711
0.591422720799047,0.376398367110876,0.894913359648201
0.934808928006098,0.412855760102045,0.837884202753156
0.136681012486757,0.31774754848323,0.0221565285033793
0.247721296649876,0.429303683346051,0.740580134042465
0.807538976506833,0.60789175742801,0.909241476052439
0.357986041449304,0.40199337795661,0.913316717214483
0.734557980112896,0.254773424739464,0.767406426290547
0.183734917053734,0.026036351180925,0.467340327378776
0.963338155393584,0.643716207404996,0.878936923158185
0.934120848901013,0.686804138452804,0.761828488915444
0.149603309240656,0.512420586038642,0.666727996519237
0.913571357213657,0.581716812741415,0.804336622738577
0.965894824085399,0.418564189299843,0.560458436933957
0.942546169412569,0.193855770669587,0.242198276909351
0.947158833456719,0.347774039286424,0.374557821661064
0.61677923543418,0.695348537523596,0.293086136084345
0.555325241392122,0.487671075570686,0.912829786053212
0.792914774408649,0.701049688595553,0.766339355926751
0.967262656163492,0.563508225880471,0.783610623611626
0.821497452338872,0.801391424922488,0.58668722469378
0.998913916792956,0.949262007140268,0.936399235796018
0.730981784915439,0.174387340302781,0.74080819820196
0.986843197023551,0.504506320889435,0.755605205038493
0.502191506145844,0.939979480115639,0.558778483767007
0.608023062949042,0.439995922191514,0.93383878660158
0.96558422476206,0.741793978998964,0.81034559382064
0.14032543151855,0.474910151170304,0.0229647759035447
0.252018217808129,0.603975481233774,0.789450182420393
0.8154738252058,0.882646463668687,0.935110758105404
0.430796955035269,0.56726780495691,0.93604187017824
0.757872849832117,0.463536379631936,0.72660769418186
0.189153013482815,0.0214599898404255,0.576036879863668
0.998837761383271,0.908652557191103,0.914017070078211
0.972148390011465,0.914899302856675,0.797560729403789
0.149374796078381,0.765344948060898,0.700922027245819
0.935018225495368,0.753948482706547,0.898178053931669
0.999972940772578,0.565249629566257,0.612827489704373
0.981402163781655,0.29118449079929,0.199451685580464
0.981909327006046,0.448777225125692,0.388884823062412
0.60637109071232,0.940272822828358,0.292721250176671
0.594685792917173,0.6117864694988,0.93125636182948
0.799693819153145,0.94933982069994,0.814274031391849
0.797048767162522,0.525517078430425,0.521382403718968
0.965828047921358,0.653741834294327,0.801098944604465
0.717820701389636,0.158437411753831,0.490708064722684
0.954606067253404,0.436447155609548,0.56583952027089
0.546331030581279,0.653012234795781,0.567439490388435
0.592812770310168,0.338887641513665,0.778507928445066
0.933678680714647,0.49726738354087,0.701595945094729
0.147199153911351,0.264787803934235,0.0272014097637938
0.255000931303115,0.333429758574251,0.601400419472066
0.791367374484924,0.597228963125925,0.79705337077165
0.404844073269587,0.415601445483218,0.796129536652573
0.729265539307535,0.282807444964577,0.666006862738985
0.182998717388369,0.00346783594831579,0.600828348151912
0.965464077949442,0.624024991590853,0.760342315555584
0.946780813466067,0.649180665680699,0.663209749840789
0.118769741497381,0.552475628140727,0.56362885347697
0.89538359904323,0.540753890389277,0.755502484550239
0.965927757198337,0.433499936685034,0.503672665149345
0.947167186219809,0.250623668401152,0.0865933555522314
0.946819513873028,0.316256225384159,0.341457323799244
0.599550709686339,0.640407435339974,0.241734586930193
0.573808277540038,0.431630778981392,0.801109742379893
0.787638467918714,0.651771453140842,0.648840944918847
0.818266343483761,0.847534665530555,0.630977986916587
0.627232306368327,0.162308776813975,0.497462501041554
0.808520422769595,0.406175203212431,0.51637787698536
0.441205633570835,0.834095933656938,0.420036652023679
0.48051170930992,0.356791404144231,0.626045912467923
0.801293752355228,0.730541243979768,0.509494979016814
0.0934086203051081,0.44952540440344,0.0107323564292805
0.222855509684342,0.643526351719839,0.567459139809003
0.675287944925083,0.694354602442118,0.596771799276248
0.343986044650444,0.512248595874621,0.630923151426551
0.614646510348742,0.400711240627813,0.50119289507438
0.17969504977319,0.0223263815526996,0.448281141534346
0.811177193708061,0.846826371245849,0.594592488214167
0.778465727467236,0.819941075061328,0.568093754080885
0.126006925501235,0.672374250714263,0.427866091329093
0.770690662584166,0.62238456324799,0.613801766948609
0.821441376218577,0.505543871046113,0.376817441747515
0.806648147561926,0.270831415282527,0.115793545058723
0.815760646607766,0.437369739614305,0.276360589421406
0.512862993744911,0.823024031642941,0.173649884988669
0.478656286110926,0.53491244025285,0.632348875386718
0.622467848887039,0.84752892556544,0.552422427885387
0.739296647574213,0.14872920487556,0.787193888166516
0.984958945228145,0.53068752378127,0.803142365693442
0.52959331281296,0.991740268231518,0.665274257839119
0.61133841182802,0.439328244729941,0.989129565569447
0.964133646874446,0.756673960885829,0.88468291559979
0.143044231017137,0.477255571033824,0.0269400901850123
0.260309823962274,0.65406165615502,0.823577878021579
0.81500480830947,0.889597326664115,0.989167097717876
0.431537778415519,0.586811111680369,0.99776198514937
0.75464596406493,0.480758263978807,0.813477196238231
0.197205599620563,0.0207185411263768,0.649376845112919
0.997391448637193,0.950321545654363,0.954284773516404
0.970288323365546,0.959728017664408,0.865899625844205
0.148541493508464,0.765440063663011,0.71517813657064
0.934504520737095,0.811412865130847,0.916634998182244
0.998887181154308,0.611172282205374,0.623471101854247
0.980228475805996,0.292040917932731,0.251115305744126
0.981111075038128,0.494863638276804,0.415283918879577
0.619369696061949,0.984853013253861,0.290261886072829
0.592840533958488,0.651718203835198,0.998865549492792
0.811962464093926,0.995712018767898,0.863160247721174
0.726910984453715,0.108086924403089,0.605952688611609
0.296867228327806,0.140164969285436,0.528216883108549
0.465932099140932,0.0487814213963359,0.77719300958257
0.735146395689966,0.0893536250722133,0.672819284833483
0.124747598709876,0.0392188695985409,0.0259498487350529
0.0809609781899432,0.141893579108211,0.617945189712119
0.602656252295898,0.157223731175919,0.781871076066037
0.348423151736672,0.09951881242338,0.773271396813813
0.527261227556021,0.104064257975893,0.590568599759558
0.136299422023442,0.00192952925288825,0.449792454690896
0.738925517934228,0.173770303467736,0.737747740814686
0.72110418980485,0.158097479411306,0.696830152750355
0.115477444031974,0.14601608071335,0.603012357489837
0.664633257216188,0.142580232077157,0.733977547808703
0.738429491087688,0.10633594317159,0.470270561463024
0.697722421675117,0.0931366492262351,0.13936382839161
0.707484080967655,0.0956710876518774,0.309786417579727
0.502977224456336,0.165372158998498,0.204487668817984
0.4660079100892,0.0556833976752374,0.783979041117814
0.653204876494055,0.171416323271062,0.69003039346967
0.535024997987496,0.569705340897399,0.551579941311356
0.583273705475002,0.409837599209219,0.766581959569932
0.95302247152224,0.453127248912607,0.691545473720847
0.142214704665395,0.178054924755062,0.0222487388322302
0.237596944154022,0.42787125963546,0.670065638253736
0.800052294215343,0.501900758806297,0.786897391570649
0.412416202931463,0.296957854160494,0.803194801840999
0.743793401926088,0.297250289845224,0.625079945635921
0.18970684313108,0.0164977768197249,0.474629905053369
0.985612338796621,0.553619491422555,0.759175085861146
0.939210450645941,0.531805036171732,0.625256132534874
0.14929954523246,0.464023110876826,0.602240272575082
0.930445540744341,0.398170181365838,0.737195086591968
0.986913180338984,0.291899024765458,0.485752296745929
0.967192648700894,0.132593310225765,0.210874061057981
0.962069585671303,0.262185061217317,0.382066167974435
0.61985312565285,0.571141259985737,0.244717253843045
0.574057648886229,0.314001275143592,0.784637796131321
0.800527156527001,0.571519030245747,0.679358649535509
0.357192138196635,0.448212552753828,0.665357203550193
0.525005521195753,0.743364505106578,0.623254749856396
0.0502058198516846,0.473228163663588,0.0146025990371179
0.157635660123686,0.650996346645673,0.514633199791885
0.456396990357421,0.907433670995238,0.66416856066138
0.266030238162281,0.595207007078269,0.665553004768072
0.444880672525909,0.478762477116588,0.555526644247529
0.112029125155688,0.0245336874986148,0.377807324548195
0.542134310272506,0.959056115152547,0.620654619826949
0.529685743630386,0.954986810517889,0.582860833452242
0.110770091176885,0.77632395674688,0.479644874667623
0.540743483554771,0.816401388036384,0.649754823751066
0.534885721776589,0.589223654745778,0.413497168891802
0.524414766761026,0.292810967980817,0.120215534221359
0.545479046550432,0.49454629877988,0.334686082375897
0.307348885063929,0.979298230107555,0.19169836106947
0.292711088111609,0.650676075141459,0.664917182748767
0.376131276997421,0.991110298774626,0.577661946150694
0.587497255400625,0.386572183311008,0.870658902841124
0.127459067442549,0.330781131611155,0.0260368552094035
0.198094760816718,0.296470299862354,0.82880015850425
0.332283601359185,0.457531861004399,0.974695308289982
0.199240786532363,0.287249713619012,0.987211339806484
0.479780971627121,0.21316426868124,0.793438531292551
0.123372203077438,0.00585544598091692,0.629864490853028
0.612323572406168,0.470766042464165,0.943501633432261
0.539930528091749,0.444083746371843,0.841799726913341
0.1083383891987,0.291914108753091,0.70755606940612
0.577176478583428,0.409426332802366,0.898199168991606
0.616488344980071,0.320357612007324,0.600710863371631
0.589973374399751,0.107421067882111,0.251902829127641
0.603709503701048,0.221634317236872,0.408394608239252
0.42931248053075,0.467185077097225,0.28987604205108
0.354113482098473,0.269592967584858,0.987704796593388
0.39020612520475,0.464418301517117,0.845244014435348
0.13709939291924,0.3160091696606,0.0243057159478129
0.242302150924177,0.432645601732601,0.773647941530189
0.77272838555019,0.677053034733101,0.862963889451821
0.427738972804721,0.409013850278267,0.885507642712982
0.702425712469369,0.395555723141312,0.71940465752198
0.131461151081611,0.0249728513040945,0.580086004368512
0.965586308081894,0.73873624583506,0.865409903745481
0.939860851020206,0.741446880585262,0.764025770169256
0.149475924095843,0.605590307218392,0.671182289645764
0.906493364407512,0.63756223540689,0.796457271369128
0.965491776140191,0.409052212240884,0.582293487922207
0.949726723698227,0.221526649719274,0.189875416772573
0.946191958045222,0.420202786841744,0.310010658030976
0.586694263300869,0.766103783792164,0.180531802234564
0.491020044167267,0.51600995768045,0.869374876829723
0.809081827951067,0.767468683942848,0.796339285594416
0.0241322812579869,0.383542922183332,0.0271585527148739
0.128896432432333,0.431688507831635,0.0251117443829449
0.117865572946754,0.335900735335818,0.0268341589770632
0.117899752678448,0.189704336326642,0.0246337255307636
0.0389348730056573,0.0108095098888232,0.0182136860014595
0.132596356781254,0.461944909153932,0.0276743786956328
0.141065616619349,0.453839470835249,0.0222567569980906
0.0347732193288059,0.407801135029746,0.0108808616106104
0.13833506991631,0.432227239313799,0.0275941968904826
0.145009314830817,0.31933657412597,0.00889239163617495
0.145572174688002,0.105141014086129,0.00744007511585965
0.137671716933347,0.210288591557695,0.0032818695365564
0.0732149793206394,0.433141120240304,0.00900053012074398
0.0546752348294774,0.307770214941435,0.0261567276657889
0.138597902899081,0.467186994873838,0.0192398516209893
0.212541519020235,0.571305408823272,0.822175041122515
0.137864015651982,0.336377728328623,0.828387165264789
0.189152232297955,0.330205850208589,0.709410746953793
0.0479740291870361,0.00902343580673581,0.554489218705668
