"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"X14.37008335",0.0139457971584838,-0.00626778924248996,0.0225195998928303,-0.0128217972757417,0.0588719700627197,0.0335395815157354,0.0187484253482075,0.0379591214669275,0.0134708949205808,0.0338538790834339,-0.0206898072717892,0.0446148543675001,0.0453313117215964,0.00236109973782815,-0.00575146617446833,0.0263182967585009,0.045361279799151,0.0228256612202839,0.00486027790504232,-0.0222450625024419,0.0207803572299617,-0.027234798923414,-0.0442305590263967,0.024262569110242,0.0846505083872,-0.0404395962291031,-0.0182773232120089,0.105685770817108,0.0192848160742916,0.017200979626247
"X14.37008344",-0.0157786263970566,0.0118642901350878,0.0380838864089529,-0.0300970825861631,0.00498689750397867,0.0264559490408939,-0.0155434292130572,-0.0248161884835823,-0.0161748236848854,0.0227398243398425,0.0662879745097777,0.0266168432044751,0.0514193590415346,-0.0610283994083198,0.00468055191627467,-0.0278405306130955,0.0458223213702909,-0.0183918611640665,0.0175631759019815,-0.0316200223079055,0.0439849178397444,-0.0249497231017638,0.0300004279354313,-0.057906274662317,0.00347560867019809,0.025433636388817,-0.0148098061821086,0.0226000237459947,-0.00395448054149693,-0.0198767181375204
"X14.37241675",0.000691125664935888,0.0215684778220622,0.0476464253564671,0.00214839085232685,-0.00566768883544867,0.00325367413555131,-0.0345733339255147,-0.0519495746701643,0.0313829856362632,0.0164156417271425,0.00860100209849986,0.0119778863760939,0.0468809224018598,0.00704296314525523,-0.0028090615344967,0.00140641241267104,-0.0204238475533939,0.0464265789870711,0.00784748440895401,0.0863382215400564,-0.0208179651135115,-0.00885285221380996,-0.109603873416604,-0.0738070800084274,-0.0367648207648424,0.0132506472896309,-0.0316001886907861,0.00666539365258351,0.00639637103828393,-0.00477960938278251
"X14.37241677",0.0132100616481259,0.0139576469596827,-0.0145193645666694,-0.014617913570302,0.0160515759778313,0.0190651636885927,-0.0307453000966097,0.0106945453381595,0.00110395858385469,0.0241632054888726,-0.018389516008228,0.0790332610023526,-0.027480828050755,0.0419569562965303,0.0941441231301017,-0.0103220436294609,-0.0845423899067316,-0.0437375905875685,0.0137084754237693,0.022391242931671,-0.016023821083994,-0.0508740182392886,-0.0991195448066984,0.0293623473487689,0.0324366848597434,0.0314260267165761,0.0826519231992704,-0.0210515791793627,0.0142117462625342,0.00686012152927019
"X14.3730003",-0.00473313917688588,0.0197790043781718,0.0216938916738236,-0.0149940719505143,0.032355258930382,0.0154425100427423,-0.0224470643221507,0.0141376153957592,-0.0241586436678695,0.0175963980523531,-0.0391115564720329,0.0471859072451551,0.0209437009572512,0.00172244514268754,0.0160156906010305,0.046191751420359,0.0558788563383241,-0.0531082750220506,-0.0543688558756147,-0.00336361284713772,-0.0443096962660972,0.00497485941921633,0.0294396508813522,0.0935678189208113,-0.0482192667219146,-0.148450403846481,0.126129940302554,0.0307934253323973,-0.014187945025776,-0.00183693745713048
"X14.37366666",0.00746214480338495,0.0181336802231005,0.0559391449935422,0.000543217765492055,0.0348106692724109,0.0154475877317877,-0.0238394601937043,-0.0148166043327943,0.0402812970096834,-0.0408477575756153,0.00417645609925084,0.0205524271333124,0.0468127745685518,-0.0205212502422004,-0.0210710684698572,-0.00538564243031755,-0.0321644545766133,0.0315844733441123,-0.026933180382052,0.0360402947569255,-0.0265543824608477,0.00975276009801405,-0.0347117642932413,-0.044948031013896,0.0600054765591999,0.0154197501055925,-0.0280199791565785,0.017425156126089,0.00249156847864716,-0.0263482057464379
"X14.37366674",-0.00635306313544484,0.00609042205678956,0.0170048272118626,-0.0198067248029458,0.0567907466846421,0.0176654453377233,-0.0717664740244334,0.0180238214635567,-0.033158868346408,0.0255043014442621,-0.0248545513313667,-0.00481532925626096,-0.0138793760081669,-0.0265448150732881,-0.00367835231833927,0.0193178180847977,-0.00220716948027129,0.00901697628025661,0.110652280298484,0.0214156534986035,0.0427152080940338,-0.0086866039293431,0.0531251975644297,0.0505856022084992,-0.0110417878601452,-0.00236954838279843,-0.04455815523832,0.00701159921409938,-0.0201748032196129,0.0406987956878316
"X14.37366676",0.00391638887580042,0.0109465291946053,0.0578853965210034,0.00138860247010511,0.0447527927995855,0.0239874785196283,-0.0353854769192323,-0.0414158851880393,0.0095117080264583,-0.0155875123981996,0.0232967967391187,0.00761528420575252,-0.00126650517643893,0.00641038892271474,0.000384383923167821,-0.0202979861193263,-0.0182519797011741,0.0307924399297586,-0.0245568617373906,0.0429282588399226,0.0340727061291044,-0.00235260829477106,-0.0551456151979046,-0.0692136929172624,0.0156789167637961,0.00705536617086078,-0.0292888132942639,0.0223661855466211,-0.0170258537181606,0.0339151318143579
"X14.37683364",0.0199218048121122,-0.0310203361075699,0.00997910768932233,-0.0136099341223447,0.0478031167362132,0.00563253069945362,-0.0358216020043754,0.0473990994817952,-0.00961240998507668,0.0377869776031053,0.00372477027534096,-0.0277263676526599,-0.00669829470263707,0.00641383131022378,-0.0257154488546106,-0.00747498918999814,-0.0448730577507763,0.0156468291742236,0.0321108289432075,0.0334156134151397,-0.0298141412267946,-0.0447106077968326,-0.0301025518875078,0.00818844730397912,-0.00174532031641368,0.026768600391838,0.00346906016009084,0.0354583195835237,0.0651102520541816,0.0360559611370511
"X14.3777503",0.0118929541613349,0.0171971335579907,0.0578736613646207,0.017392958200537,0.0136294432763774,0.00743331602931065,0.00175647528868058,-0.000673610696515663,0.0348979800382444,0.0139580665731606,0.0104199546862867,-0.0315202304271292,0.00880087372237267,0.00403121002783258,0.00177573709554144,0.0137535267694991,-0.0111950865889826,-0.00773194076910299,0.0462807889738074,0.0432282835890201,-0.0157410188606666,0.0325906715126039,-0.00648712781072447,0.025113999912423,-0.0135604142640214,-0.111574688268503,-0.00448595917606314,0.0411797225873775,-0.120446378737316,0.013295912527755
"X14.3780001",0.00999354918507732,-0.0214031320077417,0.0124056603449584,-0.0353626429764208,0.05799174340753,0.0378854865437137,0.00904161062323082,0.0259358715162104,0.029993444908743,0.00964657908782048,0.000374769045160354,-0.0198638078958982,-0.0241232223731478,0.00781227823853985,-0.011374352839766,0.04600806760099,0.0542486869611555,-0.00426827429662015,0.0748357672072054,0.00638145456905518,-0.0316797864563043,-0.0695245391485671,-0.0212044199315569,0.0296938092135115,0.0544015786098828,-0.0355949010200091,-0.0113083942708546,-0.00495989114794835,0.0245533897703918,-9.49911905734605e-06
"X14.37816678",0.00928064407218056,-0.00144603750000896,0.021834550829482,-0.0318696490281471,0.0448006666495415,0.0400211051026793,-0.0255236973393146,0.0778761576989575,0.0256472642540792,0.0304837266701447,-0.00772800923758327,0.00420662312452267,6.64993238499252e-05,-0.00931055292569434,0.00143072525140945,0.0372709754673833,0.00765651992927914,0.0157537032083935,0.0441609126059041,-0.0336256628570788,0.0396242582242253,0.0270285214287285,0.0163701055421776,-0.0741037790261679,-0.0131534484138567,0.026533092184311,0.0168021080396232,-0.0182096006243577,-0.0113900922456541,-0.020804794429719
"X14.37825011",0.0146831584078489,-0.0073674901792458,0.0209101581768604,-0.0233244737275454,0.0636871951546531,0.0448694581234952,0.0325708561346953,0.00589666469383683,0.0185157702334819,0.0124127082454029,-0.00684531593872449,0.0207189321588147,0.0132038858578821,-0.0359184216352642,-0.0113745273718948,0.0629695625784779,-0.00150326649773794,0.0525360073309844,0.0323573501135648,0.0241679120854681,0.00758143078368899,-0.0320501835038718,0.0181369057893344,-0.0353186431063574,0.0421004521347757,0.000708343732399657,0.0586800908039634,0.0565625367010565,-0.0226460798567568,-0.0520114464484191
"X14.37833343",-0.014845684072894,0.00792189806478752,0.0309014898858728,-0.00652330428713833,0.0572625012187461,0.0338219053062484,-0.0413889591375304,0.00364776955707682,-0.0180888007476542,0.0378591063850076,0.0132948573066839,0.0189480415379188,-0.00416777015418231,-0.0250269814623178,-0.0507821621061127,0.0758133593278976,0.00775888267391274,-8.24834973457818e-05,0.0623544452284312,-0.0207911636479697,0.048319463877237,-0.0140066984682414,0.00319752819460498,-0.0158390045167112,0.0409068559428397,-0.0142181831265387,-0.00213166421348931,-0.0129506998784871,-0.0262213104827698,-0.0136276018598694
"X14.37841688",-0.00103868060552529,-0.00292334316637515,0.0387826603203111,-0.0457933983195973,0.0192736721558826,0.0104802854777768,-0.0112964944864556,-0.0229660792756779,-0.0469162226206579,0.0392072252427768,0.014847911346792,0.0834685569698252,0.0135174232712025,-0.00324509211006376,0.0124048471123723,0.00419169958659512,0.0292780784218926,0.00140140185198744,0.0502538866349005,-0.0139616887124156,-0.0184813963064304,-0.0940894227311178,-0.00795565579108255,-0.00237373239204114,0.0257641659829149,0.01935410891522,-0.00336572486853608,0.0484132355489535,-0.00666075232474519,-0.0304033109835661
"X14.37983344",-0.00574998199392347,0.0199622699434537,0.0470074157797309,-0.00764036971179227,0.029510121292214,0.0188245796056824,-0.0133095427276348,-0.0417732729719485,-0.00349689537252832,0.044561776893,0.0699724621797428,0.0527348252601984,-0.0254699226223754,-0.0277765765803662,-0.0210722547749196,0.0393777020942139,0.0606516234590001,0.00772352842110738,0.0166983502389638,0.024150856949875,-0.00483327379088703,-0.0382408704569973,0.0177673820978606,-0.00945118359246699,-0.00993804361251611,-0.00154306098088415,0.0390444305925045,-0.00740908979917326,-0.0170502631031032,0.00550616026247673
"X14.38066658",0.0195201625633317,0.0209734276374928,0.0516150188043681,-0.0148009590124522,0.0230081979775264,0.0114684142764419,-0.00706273494600753,-0.0115272334147815,0.0383655980946006,0.00557210582403567,-0.000638474142869582,0.0626250444532979,-0.00297471484775205,0.000537496914797425,-0.00504835769466248,-0.0107580280985272,-0.0233144698803043,0.0121134952689974,-0.0163991845317413,0.0372423600931795,0.0133140415901792,-0.0116303621706579,0.00905474610303692,-0.0588809470410524,0.00799141950814332,0.016233141399264,-0.0458039502285965,-0.0272035520476379,-0.0237947553037089,0.00921594673862593
"X14.38099991",0.00990868391560666,-0.0133424199615979,0.0120592486642799,-0.0225176953062176,0.0434161576157756,0.0490575643959307,-0.0179336251414377,0.0672506044603509,0.00128662598784437,0.0304978618330795,0.0199381606503135,0.0499287841078355,-0.0227464062610811,0.0400226778909146,-0.0188933962658777,0.0443847658795956,0.0465164210092122,-0.0262280379393963,0.0320764872845484,-0.0625574521551007,0.034930154037767,0.0215805637561541,0.0209204369874431,-0.0018373956703905,-0.00136631829221546,0.0416456745973957,0.0148460227957596,-0.00843502884642187,0.0328449881082489,0.0383459810040784
"X14.38316676",0.00340082635188742,0.00835862207301491,0.0268876162397967,-0.0416446991571334,0.0340126699594372,0.00868990336163903,0.0280989964602538,0.0437088629981681,-0.0239065473132782,0.0706072454882716,0.000814710762675362,-0.0154154971987938,-0.0112220183368126,-0.0400050030291563,-0.0404507031955551,0.0259556907513688,-0.0482192620618755,0.0292348398950053,-0.0318645864545982,0.0187729762068668,0.0544229432741026,-0.0572807196661969,-0.0194025711435069,-0.0426531945736997,-0.0466810376305622,-0.017217977568419,-0.033191736544375,0.0206885289691349,-0.0363936770333977,0.0241985683593904
"X14.38633324",0.0203289510207979,0.0251755004737933,0.0526942847452718,-0.00975615357060235,0.0261432593543031,0.000522667370902719,-0.016219019403981,-0.00950565967105514,0.0345154624447393,-0.00357605212010681,0.0111475205918662,0.0515896153179115,0.00180854912314694,-0.000822290997446432,-0.0146358053185457,-0.0125900027081366,-0.0209541091923656,0.00160550843231578,0.000950842777693784,0.0257180109957935,-0.0188570955038031,-0.0057028607448753,-0.021689991927829,-0.031811910902227,0.0467235251863145,0.0160241501202451,-0.00219610897897968,-0.00685058593629082,0.0167658696394958,-0.0129467127656505
"X14.38983335",-0.00629909071778265,-0.0104270787039578,0.01307596380594,-0.0405125232226582,0.00445372249493889,0.0390214594006255,7.25547869123208e-06,0.0365002039746461,0.021571043842085,-0.0192170075040475,0.0605165934714098,0.0957740383197826,-0.0155796819878333,-0.0125668686361605,-0.0509444006700849,0.0431085546773563,-0.0391627996794858,0.040695553278698,-0.019487357280411,0.0482943090980357,-0.0133678434143305,-0.039608302640234,-0.0689281453300942,-0.00171765476975312,0.0218735725842828,-0.0148433015581231,-0.024983458082075,0.0438366444216115,-0.0277125350276703,-0.0152648969975076
"X14.39449991",-0.0150343877725547,0.0139817942100568,0.0314704324574358,-0.0183776827810077,2.10985438786022e-05,0.0173872674444694,-0.0195829238543762,-0.0403831243475425,0.0164714911040982,0.0275355681277562,0.0570292561186412,0.0190573358514405,-0.0033675849870013,-0.0648274701345455,0.0519028990865168,0.0494884427282836,0.0523597650388984,-0.0723855569790523,-0.0226497630172881,-0.0181968588289309,-0.0372895210608426,-0.0108680171590952,0.0135218369233118,-0.0557946640902787,0.0496489804761028,0.0854326387510582,0.00279632373694949,-0.00179921950058198,0.012724404715937,-0.0385112526081122
"X14.39516658",0.000127038055246622,0.02109770851745,0.0537541672745548,0.00336024342923519,0.03491180020917,-0.00329259701899545,-0.0405016972468969,-0.0280996054633103,0.0166261910351807,0.0114073646239052,-0.00926850336007428,-0.0225320092514125,0.00222446489084946,-0.0271125990620694,0.0193529869162098,0.0069803554679236,-0.0162234631192796,-0.00340109266936027,0.00740652609939931,0.0502382341911485,0.0574069270676684,0.0309539913713097,-0.0853099700168143,-0.0829659076874652,0.0255529390721469,-0.0180955688268324,0.000776514068325326,-0.0717168013996921,0.0256255813105342,0.00700307219126331
"X14.40608316",0.0172419477617107,-0.00345261252811434,0.0424503205912821,0.0100520412472888,0.037953117220814,-0.00200253765858276,-0.0116092721602969,-0.00948391967475679,0.0536970716926715,-0.00622152775389997,-0.00123654641815456,0.0448908264764282,-0.00342435498929532,0.0185683490468627,-0.0536653019279641,-0.0127588806398874,-0.0332199817866232,-0.0413717523795262,0.0343978244456734,0.0535573718138337,-0.023161059902719,0.0161387388623267,-0.0899660293563836,-0.0453207820950854,0.0185970146829244,0.048913081569269,0.0143069441449978,0.0136205304050792,0.0480634940258726,0.00287334185684033
"X14.7854168",0.0329607225835505,0.0312635169310674,-0.00776473880513228,-0.0143315327411097,-0.0123814759360199,-0.0120014439782178,-0.0111448416471587,0.0054217660127433,0.00205609546707708,0.0200133481163653,-0.0106930267074726,0.00781090126954888,0.00791254382305234,0.0056669758144228,-0.0207559676719594,-0.0272287579898158,-0.0538399556499921,0.00639758126086614,-0.0165764079554015,0.0315480761908699,-0.00254652174206344,-0.030848165889923,-0.000963445096616145,-0.00692664382532989,0.0158396445523706,0.0291541203097619,-0.0181483720586153,-0.021192110441865,0.0080075813198211,0.0121889535186032
"X14.78850023",0.0268894455790387,0.0385889719687388,-1.17032680200501e-05,-0.0263891099221447,0.00612636661509383,0.00859111477330695,-0.00725897099596334,0.0464935570098507,-0.00237847739482444,-0.0394987025309871,-0.00941725125122275,0.00840426063496279,0.0126491783682374,-0.0206706477642,0.00430739776614171,0.00526685711854313,-0.0175853112701487,0.023622994013267,0.00769914566735653,0.015806755926167,-0.0177006014843484,-0.0185134598111042,-0.0208153878223841,0.0132180721571238,-0.0158550011720541,0.0310939377808093,-0.00929541768817893,0.0134941166012235,0.00607725463978151,-0.00512534903296189
"X14.78933337",0.0331418020657072,0.0254219103129232,0.0145687703402067,-0.0278479289310453,-0.0140682872025491,-0.00957738032432213,0.0307181604432974,-0.00888500309488367,0.0110749935200152,0.0247690702376059,-0.00100455656241453,0.000279981539418918,-0.0100500977783269,-0.000986270901513011,-0.0103883266852954,0.00163408019242624,-0.0199255736323772,-0.0101435491511174,-0.000414447702029124,0.00044706115977091,-0.0139514223504852,-0.0131777111328428,0.00608574827511285,-0.00220988328661324,-0.00786879829766359,0.0028118984089908,-0.00263794789991644,0.000533327185569462,0.00703562200621876,0.0217235779480095
"X14.79200023",0.0306936340703002,0.037748380179718,0.0113818912838262,-0.0168251250010881,0.00453029217278257,0.0103180877313539,-0.0174157943185793,0.0175124768154354,0.019977824679656,-0.0260467834173699,0.0124527405603482,0.00730491290881592,0.00603815283839599,-0.0336681249011549,-0.0101033020315755,-0.0100510687298332,0.00455855515666282,-0.0130334714211908,-0.0187777209463598,0.00613419038797576,0.019534483716194,-0.0109869818953476,0.0158632188292653,0.0158957464356526,-0.00286909785404469,0.0211640677368008,0.00672453755709905,0.000383845505624356,0.0181593663002532,0.0279233982375703
"X14.79225004",0.0364368038769252,0.0103011702066167,0.00756700288782716,-0.0226670393542352,0.00730923767111933,-0.00343544747459497,-0.00856428400321919,0.0129379763467694,0.0179294180556974,0.0107888765340662,-0.00991657949539882,0.0216610228649499,0.0117466995259273,-0.0267914817302967,0.0025963428005717,-0.0156804357800287,0.00579157645865312,0.030782028762523,0.0209336990612114,0.0104048400179631,0.012396789744839,0.0354986662907625,0.0139938683028703,0.0206279692691879,-0.00977500588714381,0.0305636772390934,-0.00687141588911366,-0.00383486390818615,0.0573547515657558,-0.00650209172442377
"X14.8081665",0.028425597707499,0.0403496690570399,0.00924617810715673,-0.0281874102426729,0.00158028431916953,0.0036108079264895,-0.0118040101654965,0.0144542156276249,0.00612268836751141,-0.0313008376818533,-0.00955259847790891,0.002063796848088,-0.0085053091303899,-0.0164625043211135,0.00155038221322501,0.015594135535603,-0.0182450865587509,0.00301486712644255,-0.0204907523075738,0.0107775788595909,0.000768439779438288,-0.031049027065111,0.0276214092014806,-0.0266778772045356,-0.0206988595508691,-0.0079038322981337,-0.0269440993198496,0.0308189831827567,0.02302772352059,-0.0252842130562729
"X14.82299995",0.0322924279714427,0.00901837287026718,0.0205783208917396,-0.0277662761869066,-0.010866341472752,-0.00418589773486687,0.0303991579154764,-0.00619639408507524,0.0217902878959957,0.029450267739534,-0.0358995227976161,0.00389335286916486,-0.00476523329483848,0.00255956047413023,0.0153513245479495,-0.0197717979622859,-0.000534205627376812,0.0153574691607045,-0.00118938719261933,-0.0164372767275925,-0.010179905830777,0.000597695886059774,0.0500697443510213,0.0239259623658507,-0.0234161587871176,0.0540249575663629,-0.024684662277137,0.0312930373521637,-0.0038674167046937,0.00928728514704044
"X14.8231667",0.0342697084079981,0.0317135608524163,-0.0014606487306646,-0.013613738913742,-0.00469224337837231,0.00503471385420436,-0.0034927067779432,0.0069478415203236,0.0218074602139474,0.0010827283201589,-0.0111376822724796,0.00771521725170793,-0.00626408615341796,-0.0168738686579278,-0.0011959609737758,0.0117064732795684,-0.0236620309492967,-0.0402963777428396,0.00207388123762945,0.0308550798079376,0.0180902780719301,-0.0229234084897889,0.0220588111898708,0.00983017032292707,-0.0216500239250324,0.0110798646752962,-0.0104030285918004,0.0235135939864556,-0.010019235396292,-0.00613842363151839
"X14.82424968",0.0318704354121619,0.025091060154791,-0.0102004189211293,-0.0205451193234847,-0.0160106233901581,-0.00142959611129705,-0.0104593910064648,-0.0036491402222127,0.0131415765086024,0.0260710838561574,-0.0200282081867788,-0.014151240148083,0.0277875786779179,-0.0131851403442844,-0.0129119670836659,-0.0150194634620463,-0.0351899564858381,-0.0290758706753285,0.00525920257852102,-0.017084680865672,-0.000439882343346602,-0.0706629099199167,0.031305267403594,-0.0521337558984037,0.0227612515893716,0.0262481664804446,0.00184514188152939,-0.0108195581157088,0.0162136467102854,-0.0157299689990736
"X14.82433303",0.0331931687576974,0.0276090436544508,0.00579069649026604,-0.0160863333443475,0.0037956805110486,0.0013640051437336,-0.00627798381013738,0.0321580993332574,0.0363932057948625,-0.00815558000095645,-0.00601510371003283,0.0215658910829695,0.0166897150034337,-0.0199439718404296,-0.0185355817797553,-0.018361117847783,-0.00184731874745821,-0.0132924716611308,-0.0144854647778018,0.0218237817957249,-0.0059406483798139,-0.0151895215338386,0.025368262371777,0.0019206548303408,-0.00478010597623226,0.0397930908133942,0.016265492825239,-0.0202708620380308,0.0136094929292471,0.000316598116426089
"X14.84824987",0.0263868276877586,0.0329836582262007,0.0248668407611033,-0.00376379595882725,-0.0397841154320446,-0.0100394248718626,0.0251979102481133,0.00285279901945901,0.00219413071552261,0.015036277606454,-0.0264227321632003,0.0258926298629164,-0.0492412083746136,0.0331847902310129,0.00199420306036565,-0.0288801732051322,0.00271154172695032,-0.0187414546356744,-0.0108953983794371,-0.00738350092409763,-0.00673206236185117,-0.00132171872816757,-0.0155198853209097,-0.00815877645278927,-0.0142792396526473,0.0062589801428655,0.0269802770613362,-0.000476719360857438,0.00634241505152997,-0.0165587625616403
"X14.85466634",0.01504183015453,0.00341225102370069,0.00804871206830289,0.00506026358442222,-0.0565465758083357,-0.050867565507976,-0.0234950924521545,-0.039998462820373,-0.00106721912848077,0.0101041724692195,0.0553783569899594,-0.0373852584072551,0.0669331508955573,-0.0115143613062223,-0.0395981529695742,-0.0206118765982662,0.0405692480202739,0.00163574790204488,-0.0373344334984142,0.0327964628354968,0.00293672510320374,0.0598345140503599,-0.0201550852728084,-0.00880811934864266,0.0300715733116804,0.0343950797923183,0.00593712045232414,-0.00372744829089265,0.009776105602373,0.0351246045372811
"X14.85466652",0.0352428764819406,0.0292622186404752,0.00939034988898031,-0.00490243595820152,-0.0138536928875475,-0.00684420641505985,-0.0201709435787116,-0.0216725021163967,0.00138830045216119,-0.00209699744773827,-0.0117762932039446,0.0106591040539166,-0.0160363194688889,0.00436652827532082,-0.00664289283081419,0.0125349765473047,-0.00798120292864806,-0.0135228847027113,0.0113106269089724,-0.0220053401874746,0.0105613873240445,-0.0207023210126869,0.016771064939229,0.000803235537070195,-0.0043632062987032,0.0210248584752059,0.000832677684448363,-0.012677508326871,-0.00784090575670425,-0.0147229636559422
"X14.85483321",-0.0186112232680477,0.0282265546766984,-0.00358344780941575,0.00803985462231582,-0.0140825549310187,0.00164591735282651,0.00175852816804786,-0.0292770660165914,-0.0630281940690308,-0.0437285644426551,0.0116077070756137,-0.0953917763391937,-0.0291399150613772,-0.023871844273435,-0.0534122126987215,0.0343025192161612,0.0065356491458796,-0.000784176762155888,-0.052610068727678,-0.00763591033397183,0.0129933367222765,-0.0091517275624563,-0.0322190515698601,0.0114498343110549,0.00473211447368395,0.0145540876493753,0.0210348793088355,0.0160686510195283,-0.00151008292460894,-0.00852357190563407
"X14.85524988",0.0179902218757897,0.0494057847056622,0.0149611412996593,-0.0171472304821428,0.0135276760399925,-0.00923459312367156,-0.0261019449520298,0.0417838022884672,0.011153999576409,-0.054310681837214,-0.00810787298315364,0.0110572743909278,0.0029855185025023,-0.0201786444843078,0.0166902388002648,0.0162076044994031,-0.0109788044337102,-0.022015739624745,-0.00417039545419893,-0.0213153614546957,-0.00902996594235088,-0.0302796327396192,-0.00710808513581532,0.00821587575816497,0.0107108624828598,0.0284591305652745,-0.0068684215428486,-0.00600724726995557,0.00158161654803672,-0.0207074573537083
"X14.85641712",0.0338507427495591,0.0213845412762666,0.00733140076725411,-0.00384929835792952,-0.0158121024726445,-0.00740640368007858,-0.0297363173519558,-0.0289556726019372,-0.0119188211072668,0.0113429700055142,-0.0244091723821367,0.0233857956533786,-0.0339804233973487,0.0198709261627484,-0.00898217203477425,0.0108365208914919,0.00330382684194732,-0.0244830274475332,0.016045689098433,-0.0143257337623493,0.00139414033890189,-0.0111767806827806,0.0252450235930078,-0.00357727744442338,-0.0145346862628335,0.0575275477044024,-0.0328897002106552,4.12917610723675e-05,0.00820704093986216,0.0344956832773174
"X14.85658348",0.0302176264819875,0.0326377778430033,0.0226563273350535,-0.0021578421867593,-0.0195760477885366,-0.00371183827780115,0.0379994321505562,-0.0239823942848769,-0.0115076535840868,0.0206479821590597,-0.0113770364708438,0.0103888707575115,-0.0297449436390473,0.00913987956581779,-0.0120557282119263,0.00867220357388192,-0.00816038123910993,-0.0156784981577997,-0.00125589951244452,-0.00739625670692467,0.00391424533737467,-0.0280160742878235,-0.00398849183331307,-0.00882155153371989,0.0122958582139582,0.00758667456227202,0.00252341029098433,-0.00247686778133325,-0.00867515364689131,-0.00445598105888902
"X14.85683319",0.0374713826294995,0.0217047000023439,0.00719805844855711,-0.0047272547580376,-0.0103325150799321,-0.00574373428253458,-0.0164296703947554,-0.0196676421674746,0.00408114235221873,-0.000195145260805968,-0.0111672504571625,0.005493496584296,-0.0215519282663335,0.00237703090362631,-0.018642013081382,0.0105001860249278,-0.000695902181716334,-0.0147163614629956,0.00601911190197387,-0.0023138867363793,0.0125806525954068,-0.0282948154542741,-0.00796737767063152,-0.0057583333982718,0.0123417229088468,0.00879848500899994,0.00381118236477641,0.00105401985879782,-0.00533747263900661,-0.0120127407505826
"X14.85683348",0.0380565777933701,0.00972810297715119,0.00928364092938409,-0.0124032948972802,-0.000872199951365949,-0.00971535677876996,-0.0104428613189286,-0.0267114843656165,0.00495897331402486,-0.00379781507813191,-0.0163237288272374,0.000348485371803944,-0.0255198238504191,-0.00430358085039226,-0.0146038525955098,0.0205897260871557,-0.0092199349054454,-0.00385676257269067,0.00358586621987359,0.018658665938536,-0.00685732327460021,-0.0387166922337226,0.00961423164265787,-0.00221014458991804,0.0127540637165276,0.0146560598158062,0.0118085575132133,-0.00267310541262314,-0.00877868675000317,0.0249834211511494
"X14.8573334",0.0328041917359784,0.0350119633341874,0.00897121489228867,-0.00336166567014549,-0.0187692675061561,-0.00378578430817756,-0.0220210619547191,-0.0218481400742467,-0.00337065127213554,-0.00375592466414098,-0.0149116555078256,0.00478433423968546,-0.0288968380289466,0.00198581510545913,-0.014755357078902,0.016298480834043,-0.00641234114914277,-0.0107602738214151,0.0020584088117144,-0.00880861704963846,0.0180018187489191,-0.0341320249278906,-0.00873424362071868,-0.0051211228886842,0.0105163127490499,0.0152538450699917,0.0107080332480681,-0.00713110883363964,0.00217667123718774,0.0424340417761025
"X14.85766645",0.0328405315097501,0.0327451609336539,0.00858861690265352,-0.00114748316254079,-0.0210598930685911,4.36799607751739e-05,-0.0239145100581773,-0.0152456376795777,-0.0073940418767497,-0.000798004903059708,-0.011845047656671,0.00573678159999562,-0.028619302613303,-0.00667415436989122,-0.0193671731692205,0.0189475201033599,0.0119820151853897,0.0145874837394685,0.0206151299932046,-0.023736155653782,-0.0151965000474337,-0.0410095390102356,-0.0308355361745564,-0.0145695028588958,-0.00225516345737561,0.0130264542726509,0.0136424610472324,-0.00325213587850633,0.00166545750426073,-0.0110903740280327
"X14.86299988",0.0222139157933199,0.0217499835538232,0.0447589458403713,-0.0224164329969591,-0.0177824545795901,-0.0354705692414466,-0.00638002225630703,-0.001573914305526,0.0166351590475406,0.0196778864591035,-0.0179798122489695,0.00714025148035458,-0.0249114698060906,-0.0200882058435534,0.00797589765308571,4.12158259307042e-05,0.0127058459597769,-0.00600014685402742,0.0177403461759333,0.00874234300491557,0.0253771260631215,-0.0135487592046139,0.0358810929475214,-0.0331292366977663,-0.0291793566988568,0.0364677490052625,-0.0117324462149933,-0.104081603459222,-0.00305712966807079,-0.0139078947305233
"X14.86516692",0.0330778608880206,0.025837255046191,0.0106770473306106,0.00421408246954629,0.00187158859582088,-0.00820854450102471,-0.0437123581711204,-0.0174261398748502,0.00649186337865342,0.00567464787008602,-0.00014632086731573,0.0272681627917238,-0.018920695877157,-0.0146618054467337,-0.0281830244420753,-0.0252315485701649,0.0187817643904826,-0.0261992496028895,-0.00131457888776367,0.0132041290788019,0.0274481025657858,-0.0206960878980174,0.0179906481676983,-0.00750893259988146,0.0209977426088732,0.0341298761827315,0.00382378946477903,-0.00337293937747117,-0.0076785412188937,-0.00789081088217396
