"","Comp 1","Comp 2","Comp 3"
"X16.28900072",0.00156635400946667,-0.000802275533761178,-0.00123320745147265
"X16.29350035",-0.0102439974828544,0.00962656817711351,-0.012397630531337
"X16.29466738",-0.000650914377069956,0.09980151632295,-0.057308306201305
"X16.29633291",-0.010876024398832,0.00431973769165908,-0.00779802540196464
"X16.29983289",-0.0343934938924464,0.0389037733153303,-0.028657435514426
"X16.30075013",-0.00750944553962113,0.0164959395295374,-0.00584578548489259
"X16.30149956",-0.0248513124829863,0.0301029242101404,-0.0212237094463618
"X16.3016668",-0.0174625784351542,0.0209363230188466,-0.0185623676251752
"X16.30166738",-0.0285383826951168,0.037194994275336,-0.0236636272603259
"X16.30224996",-0.00803433511456503,0.0141857421351608,-0.00741095634668375
"X16.30266587",-0.00985665562208014,0.0142459987302228,-0.00916778861732168
"X16.30266701",0.104085707748079,0.0680568778546025,-0.0135917904081347
"X16.30308329",-0.0243900339198872,0.0298304044975237,-0.0223040893179184
"X16.30349956",0.0162432653834478,0.0365450815165998,-0.00135593932674398
"X16.30399994",-0.0468846547686008,0.0526257150952713,-0.0407207816158514
"X16.30416622",-0.00676321881228888,0.00676852423276965,-0.00432191118146423
"X16.30450033",-0.0195476317834914,0.0220480446620433,-0.0163785523593702
"X16.30466661",-0.0145802192968429,0.0185358211497781,-0.0138838462987314
"X16.30466662",-0.0357447094834763,0.0368344053662656,-0.031495608475633
"X16.30483289",-0.0168650902162318,0.0255965769509492,-0.016268260428554
"X16.3048329",-0.0172788834447283,0.0198144579968426,-0.0151161532774323
"X16.30483291",-0.0257946228240922,0.0831403173525367,-0.00581397582617876
"X16.30483329",-0.0102832083694554,0.0118772923879913,-0.00887256003820359
"X16.30483347",-0.0131009869760484,0.0155139936883891,-0.0113145724793794
"X16.30483403",-0.0403474735829374,0.0908670242221389,-0.0344056203369388
"X16.30491623",-0.0168755167918397,0.0552798701994177,-0.00421736175791715
"X16.30491662",-0.00407799952122571,0.00625529712949661,-0.00464303393639381
"X16.30499956",-0.0164372430082341,0.0305323376045235,-0.0154458118347457
"X16.30499957",-0.0147683516113225,0.0229080059393171,-0.0124789316036476
"X16.30499958",-0.0179263800851031,0.0196189713529624,-0.0151600282832284
"X16.30500033",-0.0583331813538394,0.0443003744898216,-0.0395837070260927
"X16.30500034",-0.0180489559806991,0.0141651205848879,-0.0130164731991092
"X16.30500035",-0.0390204446453545,0.0296734101720813,-0.0268270497808846
"X16.30508368",0.0126353931368027,0.02201365440052,0.00358280989001477
"X16.30516701",-0.0121219783156914,0.0149651735118442,-0.00990497159320166
"X16.30550035",-0.0101115857244636,0.00741452200075351,-0.00558852178089723
"X16.306417",-0.010622414831185,0.0174545783156194,-0.00927311692969486
"X16.30849976",0.0343135158617752,0.0536513511695602,0.011265841558789
"X16.30933252",-0.00422126237384951,0.00786943702844304,-0.00125134621410594
"X16.30991604",-0.00284669476031328,0.00964833554348637,-0.00251642286474854
"X16.31000033",-0.00695587359092799,0.00592814152643844,-0.00491985675190018
"X16.31024994",-0.00500499945527477,0.00829777335931108,-0.00314488427290162
"X16.31049956",-0.00583236459006042,0.00903655953376981,-0.00305983253204532
"X16.31166622",0.0014654871538845,0.00846052677314419,-0.00220837534183101
"X16.31166699",-0.0204791525312057,0.00918638847698493,-0.00769068015044365
"X16.31549954",-0.00924754128873721,0.00567404955538548,-0.000738250317607887
"X16.32116699",-0.00839918642640864,0.00648405693357041,-0.0066240042767364
"X16.86750012",-0.0235349229685728,0.0294079916900494,-0.0264326385910241
"X16.86783423",-0.0201915573852133,0.0272278956103042,-0.0248343545293076
"X16.8680007",-0.0266159590446193,0.0354957441947255,-0.024691083476876
"X16.86816717",-0.0325955581528215,0.0453683878705407,-0.0380334559866867
"X16.86833327",-0.013367282645644,0.0239993253068956,-0.0165407862531369
"X16.86849936",-0.0697637446383648,0.0645177350166851,-0.0563416700047836
"X16.86849955",-0.0131339735053173,0.0205020411101646,-0.0152026032227632
"X16.86849974",-0.0412885485313659,0.084615092163036,-0.0779926252984229
"X16.86849975",-0.0146144234627344,0.0178440768782674,-0.0146969351623488
"X16.86849976",-0.0173703993578381,0.0759151719446133,-0.0117194346641514
"X16.86850012",-0.00810053676529003,0.0110807707951854,-0.00836782051565051
"X16.8685005",-0.0145157986597527,0.0398974994455968,-0.0223219910360122
"X16.86850051",-0.00993230440823339,0.0105224624580443,-0.0100361820668094
"X16.86850052",-0.00867467937159815,0.0036716063454641,-0.0067638097916967
"X16.86858329",-0.00679815202716282,0.00914971364164221,-0.00521485830786154
"X16.86866605",-0.00429720544568624,0.0072162040576648,-0.00480506631283608
"X16.87074957",-0.00982787651738883,0.00921509693057375,-0.00742733123577476
"X16.87091681",-0.0106792024261442,0.00872169176256709,-0.00683828947043609
"X16.87299975",-0.0107880824224173,0.0103230955095267,-0.00752329574458401
"X16.87725013",-0.00933086793891141,0.00916554888016015,-0.00639387263370215
"X17.75383297",0.000832610058384301,0.0118083642762535,0.000171981224717257
"X17.80200004",-0.0121986488413585,0.000852982088962166,-0.00901531789051127
"X17.80200005",-0.0801889193822887,0.00093061058977177,-0.0662455284909618
"X17.80200042",-0.103785310924466,0.00177405977276349,-0.0820418009348428
"X17.80200043",-0.00935136046147768,0.000354546639089102,-0.00687018714157988
"X17.80200079",0.0261395309320226,0.0116400733941869,0.00502005250258351
"X17.8020008",-0.0276809757989764,0.000221049721972564,-0.0239441307051507
"X17.80200081",-0.104000230991943,0.00711232050045547,-0.081725971480059
"X17.80200082",0.00758516955244786,0.00406226165639431,0.00335587999930228
"X17.80200083",-0.0101957457918633,0.00212078136749063,-0.00887294120338877
"X17.80216671",-0.00786992791005743,0.00637598370317074,-0.0025545324559661
"X17.80408376",-0.0119767171101225,0.000284351903435368,-0.00991164747136962
"X17.80783416",-0.0171731696707117,-0.000642345488544657,-0.00531931659103501
"X17.8079171",-0.00715855760520801,0.00364741128216951,0.000198422181938397
"X17.81366748",0.00278181987584337,0.0056852999899369,0.00064379915332882
"X18.1706668",-0.00916952231453244,0.00655170660977031,-0.00345397650358696
"X18.70308326",-0.0123243389208151,0.0039731699624754,-0.00909248853075059
"X18.7033329",-0.0198033528638691,0.00342834104364671,-0.0133927433706171
"X18.70575035",-0.0140266419927451,0.00112577825905815,-0.0085114863190895
"X18.7101666",0.000889695744946123,0.0106187190437263,0.00259903678008614
"X18.71066661",-0.0294294768480098,0.00957726454000835,-0.0221631397077838
"X18.71416621",-0.0171060566242188,0.0154560531599467,-0.00358695896374353
"X18.71433327",-0.0296036555944573,0.00561812968957013,-0.0223659900820784
"X18.715167",-0.0157625043490629,0.00204593538385118,-0.00574293766950708
"X18.7160829",-0.00756072998095499,0.012194365911674,-0.00466428868483158
"X18.97691593",-0.0126796156391866,-0.00193235621880493,-0.00447695762328071
"X18.97749926",-0.0364238981978112,-0.00722131458715736,-0.0112474037555788
"X18.98350003",-0.0169349425772337,-0.00296069898844613,-0.0052387272270979
"X18.99116749",-0.00915927254699042,-0.00278361021564927,-0.00322095895810441
"X19.05566637",-0.011073600971448,-0.00234743196362801,0.00408536440845908
"X19.06975065",-0.0328016129550539,0.00279418013277377,-0.00563626643899673
"X19.13783264",-0.0196485873815684,0.00173625016505719,-0.0024888976163822
"X19.13883322",-0.0260962937075475,0.000669101484556047,-0.00171480171860892
"X19.15024972",-0.0150890342919701,0.000904266063189958,-0.00188607668796036
"X19.15116599",-0.00955969238843681,0.00057119447895561,-0.00133018294802239
"X19.15349931",-0.0236087891140085,0.00124296088148839,-0.00200276360648552
"X19.15366597",-0.0223342582715937,0.00107670165763262,-0.00110915157918323
"X19.15374969",-0.0877560596537519,0.00186297807069189,-0.0059971125770336
"X19.15383264",-0.00952697111300521,0.00156423359457639,-0.00094893199552835
"X19.15383266",-0.0370922788329614,0.0136018338135706,0.0188078582547438
"X19.15383268",-0.00972936740972459,0.000569202107809606,0.000236442954331884
"X19.15383305",-0.0247524606624582,0.000773506688160869,-0.00479389635169071
"X19.15383341",-0.00198129955729341,0.0132962138540498,0.03729257692696
"X19.15391599",-0.00954877475183074,0.000919222930453514,0.000702539002637112
"X19.15391636",-0.0245417376174357,0.00144033524743764,-0.00193242106430256
"X19.15399931",-0.0186217781079748,0.000447280322320096,-0.00262774034545363
"X19.15399932",-0.0186198911227324,0.00185778577259496,-0.00105313135507064
"X19.15399933",-0.0179012989468734,0.0138760553500375,0.013282997598221
"X19.15399935",-0.0139156003339702,0.0023430258216009,-0.000702129169969177
"X19.15399971",-0.0159678780941577,0.00828665908329203,0.0139564015826558
"X19.15399972",-0.00862271358541111,0.0060929349373028,0.00700597764754893
"X19.1540001",-0.0131113295770404,0.00407612504909311,0.00468080768363661
"X19.170166",-0.0107149989520812,0.000615055425086332,-0.0050129850961972
"X19.17049933",-0.00997024682698127,-0.000124768653074415,-0.000959460151425417
"X19.43050056",-0.01628457714677,0.0102666054719086,-0.00542850265980509
"X19.44633391",-0.0151258200079226,0.00832333917011382,-0.0048246899084027
"X19.80974954",-0.028368916945636,0.0573745664466019,-0.0354361279850006
"X19.81066657",-0.0106967885621813,0.0210441413726178,-0.0127239001162476
"X19.81358325",-0.0225351907202288,0.0327889183777423,-0.0204570150533576
"X19.8136658",-0.00886965441983994,0.00828918662416697,-0.00264022239137301
"X19.81366619",-0.0193780041015174,0.0239886903236304,-0.0112224474579909
"X19.81374953",-0.0214553823414221,0.0241418671561107,-0.0177635613328617
"X19.81383326",-0.0267188965364443,0.0392581433327655,-0.0251139803525543
"X19.82250067",-0.0147716589080423,0.0152132646870446,-0.00967974826163983
"X19.82749916",-0.066309571877035,0.0816049510856438,-0.0544938555240621
"X19.82899953",-0.00711923216334676,0.0122115466263778,-0.0144313991032735
"X19.8289999",-0.0106406245017637,0.0290377282759176,-0.00655524518048267
"X19.83024935",-0.00133381620520836,0.0138319530905468,0.000725053127236959
"X19.83699992",-0.0134256427414973,0.0227810054442685,-0.0159452447570149
"X19.84591678",-0.00958968727845993,0.0227035100541185,-0.0140837880868978
"X19.84633291",-0.00430864117219429,0.00380613104548197,-0.00448011751399938
"X19.85425069",-0.0345191290803076,0.0602875087050088,-0.0499896549332629
"X19.86108326",-0.00444786583574458,0.0183711622601293,-0.0140444062736994
"X19.86116734",-0.0336340856591324,0.00129848462196749,-0.00832964681883704
"X19.86133326",-0.0232437131121419,0.0243902391427663,-0.0346465617829931
"X19.86158364",-0.0275032599650604,0.0371099464091527,-0.0244985218268073
"X19.86166696",-0.00769187556595879,0.0168526575187057,-0.00872903383332992
"X19.86166734",-0.0111089617587269,0.0151245917404489,-0.0189693350708389
"X19.86166735",-0.00566821166999207,0.0225322904335585,-0.0298384351713604
"X19.86166736",-0.0051258169621486,0.00768210052035751,-0.00365387640170046
"X19.86175031",-0.0109670787410764,0.010408110044779,-0.00745341747554891
"X19.86183401",-0.0133224374058808,0.0163723399373462,-0.0130150513047021
"X19.86191696",-0.014373456812837,0.0213857056017589,-0.026272541664903
"X19.86200031",-0.0104986509874115,0.0223379644187367,-0.0157983715171902
"X19.86200067",-0.0274096952413679,0.00866719243417163,-0.00795853359295354
"X19.86200068",-0.0101368217180951,0.0123413108315161,-0.0100240175339222
"X19.86200069",0.00705977075583669,0.118268180822678,-0.0872516722419829
"X19.86208346",-0.0320833808861981,0.0599142878460321,-0.0421212401689457
"X19.86216622",-0.00815271657560311,0.0105640215041114,-0.00907704531024482
"X19.86216659",-0.0123556484627571,0.0214166150609241,-0.0157635694901323
"X19.86216679",-0.0173242973712233,0.0280168781399769,-0.0198369367666939
"X19.8621668",-0.0188325358023656,0.0277877198043094,-0.0234303908814393
"X19.86216698",-0.0188534040968988,0.0361486599778289,-0.0244312738911414
"X19.86216736",-0.00629345220296614,0.0180422555134546,-0.0133782565457742
"X19.86216737",-0.0256844903864609,0.0324470650011821,-0.0284800084983095
"X19.86216738",-0.019311523805083,0.0287503211772005,-0.0227230115691606
"X19.86225031",-0.0105011723352747,0.0128755946288713,-0.00551729590993435
"X19.86225032",-0.0053077192540791,0.00998672346564019,-0.00546257892859362
"X19.86233326",-0.00901779061572375,0.0292186237655686,-0.0156108039240456
"X19.86233346",-0.00854202074419482,0.0118573772262055,-0.00859770876538211
"X19.86233365",-0.0108252941112055,0.0147930474056051,-0.0148891623097349
"X19.86241641",-0.0130135964500397,0.0104416966526179,-0.0113482273084882
"X19.86249975",-0.00657288772320955,0.0186191125655559,-0.00882258292097662
"X19.86991681",-0.0141087192132817,0.0453705228634884,-0.025778587095626
"X19.86999993",-0.0114206980263217,0.00978713554526778,-0.00902048827804668
"X19.876834",-0.00316753813382901,0.00784832262118947,-0.00422902235098018
"X19.87691717",-0.0201256502372834,0.00957363183758501,-0.00651938822316859
"X19.87733405",-0.012563563761526,0.0132639090846432,-0.0119376212057404
"X19.87741699",-0.00416525650762609,0.0756723566297457,-0.00862271134061634
"X19.87749994",-0.0332287975762629,0.0845271023127202,-0.0329074105445222
"X19.87758403",-0.0095134082500444,0.0128234473750852,-0.0133573561049947
"X19.87766734",-0.0149224634913637,0.0260814568827957,-0.0138136886636071
"X19.877834",-0.00249642353315127,0.0139548226913203,-0.0065105177559753
"X19.87783403",0.0730119098955965,0.107585187564902,-0.00301780258805383
"X19.87783405",0.0107589698683711,0.0148440027321375,-0.00379762871980867
"X19.87799994",0.00245851104716641,0.0242771895460875,-0.00985659252870107
"X19.87800067",-0.00911254703416227,0.0146738599831724,-0.010299387985772
"X19.87800069",-0.0102925382750526,0.0242974291892593,-0.00457433673922761
"X19.8780007",-0.130574957793813,0.0884850625251274,-0.0555404960586044
"X19.87800071",0.022013086632533,0.0259184220816599,-0.00649271008890038
"X19.87808346",-0.0274027170639714,0.0294458332795721,-0.0283334407915973
"X19.8781662",-0.0427633518529367,0.0476827073482806,-0.0307574403824134
"X19.87816679",0.013523630203969,0.0218094784490327,0.00679905376820228
"X19.87816738",0.0348248655573324,0.0425531019758561,0.0128405214790559
"X19.87833291",-0.00911909461187002,0.0159091225080279,-0.0164223908743724
"X19.87850067",-0.0116931747946009,0.00636758813178369,-0.00585433026543865
"X19.87933366",-0.00657621489208071,0.004411674546665,-0.00958341301801235
"X19.88616678",-0.0116623144297676,0.00953006287264754,-0.0102082761203168
"X19.88650011",-0.00494262015095683,0.0124568016683545,-0.00876602028015624
"X19.89416736",0.0187551168414794,0.0241602233601036,0.00446113055784215
"X19.89433291",0.0359391262223618,0.0520408117481405,0.00495073108713838
"X20.03916666",-0.0104255450050965,0.00289279558008434,-0.00478748135613584
"X20.05525038",0.00489304196272078,0.0116954702599022,-0.00186525733476852
"X20.07783293",-0.0135480150453978,-0.00107921168575229,-0.0100887667468966
"X20.50574939",-0.014725999049104,-0.00125300769684432,-0.00764617811151413
"X20.50583272",-0.0109279154322455,-0.000438194957660928,-0.00654163575149224
"X20.50591661",-0.0174579958286077,-0.00306996925519476,-0.00765310694514889
"X20.50599938",-0.0252576216278698,-0.0036613801710708,-0.0120668954025453
"X20.50599995",-0.0142245437260161,-0.000410160895025838,-0.00744860481463183
"X20.5060829",-0.0134738998034932,-0.00126967216996068,-0.00755070332264393
"X20.50608347",-0.0127968659053161,-0.000523865511449838,-0.00707829416974706
"X20.50608348",-0.0268328513116116,-0.00217371644703768,-0.0143706800689811
"X20.50616642",-0.0606820316179633,-0.00620877321608821,-0.0329232348545267
"X20.50616679",-0.0156142647136538,-0.000341438499731682,-0.00773184743915705
"X20.50624958",-0.04018775813538,-0.00384406769032426,-0.0210490449109234
"X20.50624996",0.00355610195943496,-0.00196478094865019,0.0126965636563014
"X20.51033308",-0.0112333635949402,0.00258577135561187,-0.00616661696776706
"X20.52166603",-0.0198551482901813,0.00223359125036701,-0.0108492048469332
"X20.52174975",-0.0341232964965206,0.00131668413241779,-0.0159223665685819
"X20.52183367",-0.0215247436512236,0.00131893629392497,-0.00830016564372
"X20.52733383",-0.0626275059031152,0.00238516611435543,-0.0239060995009926
"X20.53566758",-0.0248300939317267,0.00365741057222026,-0.0105120148666355
"X20.53750052",-0.0160009026717627,-0.000318454703759666,-0.00605674761052213
"X20.55416679",-0.0104999755524134,0.00521520884828871,-0.00248852910743147
"X20.5543335",-0.012963926183977,0.00910100910327898,0.00123572587003485
"X20.56724938",-0.0330265223188991,0.017082992017251,0.000855835586002545
"X20.56774976",-0.0118281366946287,0.0106814641816622,0.000664728146105969
"X20.56783348",-0.013707413456827,0.00509182583850712,-0.0019448759239048
"X20.56808271",-0.0326299051763759,0.0172242598457086,-0.0019854790277511
"X20.65158352",-0.0203106871666458,0.00646173199202534,0.00349350370263413
"X20.66683388",-0.012045598076948,0.000197552358610071,-0.00752636173648754
"X20.66766609",-0.0182671759366922,-0.000562706223490696,-0.0110545197919989
"X20.66766647",-0.0158528267198871,0.000397938206336644,-0.00792349881986313
"X20.66766648",-0.0188635437563056,0.007581582342339,-0.0127512257309218
"X21.0950007",-0.0121710827396103,0.0121721100113826,-0.00587905467566919
"X21.10150033",-0.0123538947086307,0.0114143835499266,-0.00545987171333489
"X21.23416665",-0.0131254388063997,0.0115103818816393,-0.00919295587443083
"X21.2389996",-0.020366932895555,0.00712518938773824,-0.0131569215479606
"X21.41783337",-0.0147747735013814,-0.000409903412832847,-0.00850739477101109
"X21.41808376",-0.0164581568570239,-8.02481106082999e-05,-0.0105878737433143
"X21.4225004",-0.0140828680393817,0.00220291714577191,-0.00813005994114197
"X21.42383339",-0.0281573386335287,-0.00277617670108039,-0.0201121097098179
"X21.42400081",-0.0180709812012551,-0.0023300628274915,-0.0105573614641453
"X21.47466596",-0.0140225343825133,0.00397945914503773,-0.00752236135854698
"X21.4749175",-0.0236142054892923,0.00466070445543865,-0.0115014052061539
"X21.84208426",-0.0199130499490991,0.00816589768118115,-0.0096148170691192
"X21.84325036",-0.0327113847837984,0.014329338206995,-0.0133235997295051
"X21.89816723",-0.00890144776512402,0.00755520249362364,-0.00267251532005582
"X21.90500059",-0.0174791346572327,0.00825197117173521,-0.00771166035582577
"X21.90616724",-0.00500079328506771,0.00641756009014773,-0.00740230277013054
"X21.93850001",-0.00290845327296362,0.0100345847909646,0.00101320177202968
"X21.9385002",-0.0144980075319948,0.0251716930085312,-0.0236388917531175
"X21.93858315",-0.0125383312212866,0.0130155133156115,-0.0103666242397585
"X21.93866611",-0.0281245743492044,0.0308227657415563,-0.0374486254771641
"X21.93866612",-0.00990662542451155,0.00467877818703628,-0.000981216474739675
"X21.93925001",-0.008043841704932,0.00660569120350479,-0.006056123036151
"X21.9398339",-0.0087984325521933,0.0063805664157323,-0.00349974777919741
"X21.94533315",-0.0122418284299643,0.0194902769035939,-0.0214869822730318
"X21.94624981",-0.0202812755107295,0.0111688127206368,-0.0104727684941476
"X21.95233276",-0.0122252748981022,0.0136106390453918,-0.010902840901054
"X21.95258315",-0.0119783711892471,0.0146564668252791,-0.0148918975170643
"X21.9535002",-0.0150168022551167,0.0180503759809362,-0.0183938720844502
"X21.9536661",-0.0430582046237436,0.0658912290414871,-0.0613780632655126
"X21.95366668",-0.0219442006010485,0.0311944886080815,-0.0229575409970276
"X21.95366688",-0.00812463731599865,0.0170695965276054,-0.00817800875725177
"X21.95374982",-0.0334015349886305,0.0422576393809209,-0.0429455951032717
"X21.95383241",-0.01069943909443,0.00826951280867456,-0.00800903694725421
"X21.95383243",0.0303715943147519,0.043493105558515,-0.00120059577517839
"X21.95383355",-0.0702163887800945,0.0813313686735456,-0.0775959597994282
"X21.95399966",-0.0385151211430481,0.0577909878891877,-0.0448165729996351
"X21.95408259",3.97534816404008e-05,0.00862274451267711,-0.00110011281858674
"X21.95416577",0.0145754380700223,0.025034832351657,-0.00302400760828613
"X21.95424927",-0.0309458451167367,0.0450053736758517,-0.0329391046352473
"X21.95433276",-0.0111565230918656,0.0122037044456296,-0.00402639229806193
"X21.95433277",-0.0190134332716512,0.0217377346884109,-0.0155400514552022
"X21.95433278",-0.103007387011926,0.136732481197634,-0.0969379182377107
"X21.95433355",0.0107125229295633,0.0174015057303115,7.83959850417182e-05
"X21.95441592",-0.0138231586268895,0.0905980872203358,-0.0252085237487172
"X21.95449906",-0.0263150112706292,0.0325777504800027,-0.0255624206454209
"X21.95449924",-0.0128093437168082,0.0179771504878943,-0.0114928525272171
"X21.95449925",-0.00785271962562667,0.0129495085714624,-0.00675481700104689
"X21.95449944",-0.0133045133653263,0.0162775851016725,-0.014683159681471
"X21.95449945",-0.0193322054726643,0.0273394210038722,-0.0147052044808611
"X21.95449982",-0.0223610433440659,0.027650816067938,-0.0197235394138661
"X21.95466611",-0.00703285191096117,0.00983476326723113,-0.00738376717240835
"X21.95466649",-0.0153369494797362,0.0160283578315888,-0.0130843334357299
"X21.95466689",-0.00565470256227375,0.0168240835951223,-0.00354717775042516
"X21.95483355",-0.0130578201206809,0.0201028213270884,-0.0102798081077546
"X21.95499944",-0.0377081031368781,0.0487294891682669,-0.0320413986453905
"X21.95499945",-0.00501157896158205,0.0115456278263196,-0.0049828555139966
"X21.95500022",-0.0066144261947888,0.010900296072228,-0.011051297725782
"X21.96258316",-0.00844626392840099,0.0180995112870288,-0.0149953157795897
"X21.97066593",-0.0121422975562613,0.0110272113877301,-0.00497096984688749
"X22.03483261",-0.0385972887267265,0.0503950611982572,-0.0299748170288183
"X22.03491614",-0.0872610836267795,0.11279039485098,-0.0665140465678707
"X22.03491615",-0.00734916170197843,0.00845566067591732,-0.00407946289953947
"X22.0349991",-0.0107436553759225,0.0203556817735737,-0.00777478771622361
"X22.03499947",-0.0190205670609787,0.0191922924196045,-0.0114804993135303
"X22.03499985",-0.01287810740873,0.041917056216761,-0.0201992195486115
"X22.03499986",-0.0123142423614491,0.0154533992745383,-0.00858729988746662
"X22.03500023",-0.00686064762255279,0.017849354820595,-0.00729505320437001
"X22.03500062",-0.0879268720307093,0.0742323448930001,-0.0387992830911374
"X22.03500063",-0.00559902119986337,0.0135112587958258,-0.00743423796375923
"X22.03500066",-0.0250969414884485,0.029610173908503,-0.0148020360920149
"X22.03508321",-0.0127295726008383,0.0171196429618767,-0.00687024932857359
"X22.03525005",-0.0101677937107807,0.0123820967781444,-0.00800862261200702
"X22.68924948",0.0115483991460449,0.0116028305121357,0.000171389464757703
"X22.69050081",0.00425093933227267,0.00537648133059497,0.00181138036608989
"X22.82933382",-0.00945000024964278,0.0141147076057359,0.0187823562514264
"X22.83475049",-0.0213966576443453,0.0339713180893791,0.0444071283456555
"X22.8377503",-0.0280607273494162,0.00293021651050496,-0.00365737931066312
"X22.83858363",-0.0134938456196493,0.0176410873703972,0.0247324521972022
"X22.83949972",-0.0235668003021058,0.00214177414176373,-0.00252282725504889
"X22.83983307",-0.0451753259017045,-0.00073871867653288,-0.00665313566925939
"X22.90416643",-0.0275411541853909,0.0270794287064397,0.00826625843162073
"X22.90483309",-0.0180714222233494,0.0154861748881774,-0.00240248216442331
"X22.90500051",-0.0208218171898763,0.0169604472048667,-0.00450260394708869
"X22.90608328",-0.0448059090235797,0.0450684773695184,-0.0135344746034266
"X22.91058382",-0.0345183444880929,0.0483962384976811,-0.00682193632228064
"X22.91491661",-0.0080000585366996,0.0156882152777408,0.00499734218753107
"X22.91850014",-0.0127325774063247,0.0145711055103383,-0.00185136786106153
"X22.92024994",-0.0325029748325896,0.0281397521034664,-0.00904398845159557
"X22.92033385",-0.0212016475937031,0.00892848892985976,-0.00933508733319813
"X22.93800016",-0.0390865374027939,0.00423268005049649,-0.00351311832238968
"X22.98366759",-0.0162318363208259,0.00494112187426224,-0.00754584473003317
"X23.03316761",-0.0142665540047613,7.63436547226278e-05,-0.0123731998682974
"X23.04908313",-0.0558828879783604,0.0064420159048273,-0.0455369937625736
"X23.04908371",-0.00751767389220433,0.002118645979584,-0.00336373751722074
"X23.04916647",-0.007746629313209,0.00207608599300297,-0.00374016961892411
"X23.04933391",-0.0229841465866252,-0.00148961605249167,-0.0191999543297063
"X23.0495837",-0.00652037437060303,-0.000658371765577937,-0.00162185879126492
"X23.05033428",-0.0527916564013466,0.0144538437686664,-0.0270126749569631
"X23.05125076",-0.0114239286373977,0.000288622905415915,-0.0101527965694115
"X23.05216724",-0.0197211468320815,-0.00685890088486878,-0.00794608721076916
"X23.05225037",-0.0236295185467079,0.00084835592988169,-0.0199570280994598
"X23.06141742",-0.0183535426844388,0.00183450925893831,-0.014772749410633
"X23.06449979",-0.00677713345255821,0.00256480997521456,-0.00591593782993124
"X23.06483293",-0.0135549232871984,0.00518813047530579,-0.0101599035132048
"X23.0648335",-0.00293879715251569,0.00858653308301398,0.00256060819728065
"X23.06491684",-0.00977581385087293,0.0013536871157097,-0.00685821941734987
"X23.06500017",-0.023362436126708,0.014424465554228,-0.0140581857419271
"X23.06500055",0.00194101816183709,0.0106487991656829,0.00607939335592262
"X23.06508332",-0.0107410620686428,0.00158354263486578,-0.00863458498476733
"X23.0650835",-0.0121929429451918,0.00115236804556069,-0.00835122011282122
"X23.06516645",-0.0451936264546641,0.00184689390440609,-0.0273439528245726
"X23.06516647",-0.0158610494122225,0.00468648414263633,0.00169717500851004
"X23.06516684",-0.0136292243595961,0.00285148815606106,-0.0127146636303571
"X23.06516685",-0.0113286120878299,-0.000219267602949016,-0.0020557598281807
"X23.06516722",-0.0193037011271532,0.00350474806224303,-0.016100758573882
"X23.06516723",-0.00731804536349304,0.00525497866199335,0.00189979087349576
"X23.06516724",0.0152777808667637,0.0323959452454982,0.0349216202772673
"X23.06516726",-0.0189598730815895,0.00872003129403739,0.00428008534166927
"X23.06516743",-0.00561514360102565,0.00132557366497096,-0.00485826593978291
"X23.06533391",0.00731599470069696,0.00893930044129281,-0.000895010264507417
"X23.06550018",0.0139255591720691,0.0051447271472373,-0.000895337054185195
"X23.06583314",-0.0133566170881147,0.00285472941488669,-0.00867361627922692
"X23.0707498",-0.0176205727271255,0.00278769111109157,-0.0114197790686318
"X23.07533314",-0.00563140300884259,0.00165219748566227,-0.00223228216420945
"X23.08116645",-0.00640486008086542,0.00402675025481954,-0.0035579455281177
"X23.08116722",-0.0147966821015857,0.000281039730194427,-0.0038344215015969
"X23.0812498",-0.00669670063940266,0.0038233384462959,-0.00337418840089292
"X23.08133277",-0.00519150467406629,0.00337235090630267,0.00114527228983916
"X23.0846661",-0.0111174372963222,0.00426600884284333,-0.0026116953226505
"X23.09008351",-0.0133166113078233,0.00406687213848923,-0.00708444040324309
"X23.09716722",-0.0060552379087012,0.00220731217143696,-0.0015191514360818
"X23.09716724",-0.0163942388708915,0.0154820432267579,-0.00528728591704036
"X23.09733296",-0.0209964626184382,0.00848415219585848,-0.00570135702879961
"X23.09733334",-0.00759232424621756,0.00609967589321709,0.00104526020871924
"X23.09733391",-0.0066977191922114,0.00243292758927077,-0.00238163908861135
"X23.09741686",-0.0152969491683812,0.0129050720132937,-0.00223856860910215
"X23.09750055",-0.0114318296240231,0.00513539080772696,-0.00371594980437807
"X23.09783333",-0.0148929848176104,-0.00336339005936494,-0.0071111699156409
"X23.09850056",-0.00918153414943271,-0.000834773188216534,-0.00507846641686131
"X23.10575056",-0.0186422301901513,-0.00125370824580157,-0.0078357391552008
"X23.64808332",-0.0529921836224102,0.0169690852362118,-0.0191800551529532
"X23.64816665",-0.0432154226239982,0.0134381644415082,-0.0159749069735755
"X23.6482498",-0.0226275240724119,0.00742304740908082,-0.00848853788402209
"X23.6606663",-0.0215275630850197,0.00522918476111774,-0.00714149266369005
"X23.6606674",-0.0165026023056761,0.00636005654496924,-0.00670320581043946
"X23.80641669",-0.0171254115808747,0.00630318277322415,-0.00960246019948654
"X23.96641637",-0.00989664720838954,0.0068411639217527,0.0103785476155904
"X23.96649931",0.00119219274212581,0.00443731781133078,-0.000156153793062849
"X23.9664997",-0.0216334096503421,-0.000659325578832172,-0.00561816905434236
