"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"X25.73666693",-0.0121179142666109,0.0012538314538314,-0.00199028140572141,-0.000535704289547663,-0.00207023187870261,0.000717788740439387,0.00268407909945378,0.00583030534585147,-0.00178434897841632,0.0046642860214213,0.00229710653237678,0.00521670872773542,0.000910197896482055,-0.000336438411873194,-0.0021137858747731,-0.00478332895747761,-0.00214613632991672,0.00483902558334885,-0.00672817121611854,-0.00575507877872581,0.0125361577249413,0.00606131206299398,0.00868080113074982,0.00704238087609324,-0.00135241855758525,-0.000250449904006549,-0.00198410340488438,-0.00219339881590391,-0.010963754421116,0.0079944283649093,0.00382710350459815,-0.00253971932811679,-0.00142536153948804,-0.00223585323756681,0.000526648022478026,0.00230442247285143,-0.00859512361670847,0.00930673276455898,0.00255451325194547,0.00127776227895536
"X25.73699951",-0.0117845417602736,0.00167667539889533,-0.00278668350463854,-0.00285722713903314,0.00336359607501059,0.00519687760887229,0.0026245015797608,0.00495079801031102,0.00211979852020029,-0.000971012669922406,0.00343234547883638,-0.0039467843213126,-0.00211197583748938,-0.00637675620211067,0.000109539680935112,-0.00231623722215016,-0.00425744703309733,0.00171212508514526,0.00580823198961749,-0.00476703201674936,0.00788681897889718,-0.00460591154026821,0.00172514566401079,-0.00832589471052279,-0.000214345493737101,-0.00221426865484601,-0.00472086121016449,0.0033787042817471,0.00610943156561076,0.00895596407207661,0.010082839212616,-0.004669299053209,0.000146700056301421,-0.000680342253834889,0.00122396731257029,-0.00600324445558906,-0.000821342436890635,0.00832842360939818,-0.00102391743762037,-0.00917782904842955
"X25.73700065",-0.0272596766721291,0.00795074329863042,-0.00703312916669535,-0.00318239113989498,-0.00108380313372632,0.00552648248355035,0.00224124638373291,0.0157178822950232,-0.00639025067352142,0.00929962745776632,0.00464287302438241,-0.00131332204443731,-0.000806441319565332,-0.00609139539669709,-0.0001850372488056,-0.0108910540025037,-0.0058393570503988,0.0101672031069436,0.0026696165155194,0.00619142292216153,0.00484821379598801,-0.00638396989651315,0.00642565439399455,-0.00419618806907728,0.00895721949962009,-0.00187783949632228,-0.00362920614529182,-0.0141307722880913,-0.00208852009729472,0.00888143340823731,0.00681947084159889,0.00284906613580583,-0.00116652371992692,-0.00971281334348937,-0.00750925131789709,-0.00659784397854565,0.00632028354524379,-0.00234640677311947,-6.68407631152193e-05,-0.0261020798877064
"X25.7373328",-0.0245243144774232,-0.0055698083846095,-0.00086085426167851,0.00179970186979434,-0.00387238660014837,0.0111394644428609,0.000624849979856161,0.0115330008173121,-0.00125147197226841,0.00158033482944083,0.00284055450128664,0.000457137416595613,0.00916370237485803,-0.00485962106025072,0.00564144501584714,-0.00582908964704532,-0.00820837479953711,-0.0114838411945085,-0.00232143936957701,-0.00967663436530999,0.0102867174324179,-0.0170745647067825,0.00116631835839689,0.00963774605823413,0.00835709884824752,0.00116370741420248,0.0138636596607872,-0.00898274065387938,0.00567992313685351,-0.0124910335331043,-0.0350084311500756,-0.00343642618384736,-0.00804400962901161,-0.000424468736388083,-0.0197123980715634,-0.0188638964207007,-0.00303421432753396,-0.0218128324314207,-0.061357441403292,-0.014007944826101
"X25.74641654",-0.0249182447004014,-0.0021192525191962,-0.00234916712294946,-0.00419552834645286,-0.000264363823230461,0.00918379338182815,0.00413941068931081,0.0144270507221492,-0.00564305264835284,0.00630919536633448,0.00932941706516231,0.0131668557367626,0.0228014563501411,0.00979674289672751,0.010564687049823,-0.00637629217564631,0.00645852199467976,-0.0173131788655411,-0.00326873802605194,0.00743263109778626,-0.00171492565231956,-0.00156818057510553,-0.00537042806434628,0.00436288918881921,0.0115962755216633,-0.0140448030383343,0.0104642837580615,-0.0066615692306029,0.0181711540024522,0.0157985154814599,-0.019962577370636,0.00968556857787439,-0.0137548130021346,-0.0339995060594574,-0.0226161741131115,-0.001630755777941,0.0449037958150725,-0.0159318734561358,-0.0535190199355071,0.00983084566779969
"X25.75116638",-0.0146342734839072,-0.00246431481898697,-0.00182585023979531,-0.00280153477254014,0.00501207603671596,0.00158632390588127,-0.00590641826616661,0.00868882850253704,-0.0012148759706939,-0.00505512249591205,0.0014290443780454,0.00466887841568795,-0.00642862390409414,-0.00453513061479589,-0.01237545291456,-0.00774551581475996,-0.00548781547898207,0.00862538383694831,0.00979907929999876,-0.00069824675841179,0.00419546037580094,-0.0110188085654038,0.000208601582232503,0.00216388474478108,0.00330988597369839,0.00877158364079785,-0.00372152263476444,-0.00877803433994251,-0.00524702879882308,0.00433372215051183,0.0198018010083296,0.00534889723687294,0.00697960395656517,0.0125038979187951,-0.000910540709713681,0.00359125790403178,0.000900136131494029,0.0234999195712588,0.022203683355059,0.00110363056330414
"X25.75133398",-0.090462309284172,0.0359715089319664,-0.0369498288793688,-0.0157871310583904,-0.00249801680927225,0.0231746665337054,0.0152398239577926,0.0464323269903876,-0.0115868681409815,0.036316136952685,0.015763966627479,-0.0170809697692292,-0.00337331217606185,-0.0356640113532644,-0.00101003756520571,-0.033482648947698,-0.00763534931846693,0.0497086339814742,0.0113408354881203,0.0136778558427352,0.0196206727820495,-0.0171591682783123,0.00801130856373442,-0.0297281525635041,0.0278644238469082,-0.00520054253781386,-0.0083035501146057,-0.0359887379560889,-0.0155552740883474,0.0380487656510506,0.0374009697624176,0.0168186018698569,0.0266936829383134,-0.0288810026233642,-0.0338196513411745,-0.0154250941083134,0.0256937657289839,-0.0165042196633312,-0.00849283682145891,-0.0522943601758111
"X25.75141713",-0.0256530630166075,0.00782220593170396,-0.00719954479416297,-0.00470326222013991,0.00136633941221972,0.00476120952708666,0.00581598359407795,0.011000236333919,-0.00286238763784088,0.00982562494988066,0.00208480850107568,-0.00171980498659427,-0.00182622306011839,-0.00827158279162543,-0.000440236665016883,-0.00912350922741642,-0.00212553511520257,0.0122150358356939,0.00433878073879093,0.00256235169281102,0.0030561794718034,-0.00423863423250834,0.00355906498335716,-0.00595544973992244,0.00748383364039628,-0.00134644167033811,-0.00100803130693204,-0.0112440048846012,-0.00206446805574253,0.010238951230874,0.00920731848582163,0.0029236790110722,0.002833604814015,-0.00879206425536793,-0.0129147196184169,-0.00264575871059975,0.0104728468263936,-0.00297781249952218,0.00222134155180684,-0.0161985404328317
"X25.75224988",-0.0164289952492785,0.00320055816337492,-0.00344871362431816,-0.00410482283767265,0.00118924032729766,0.00298236256951183,-0.00146706258016016,0.00997045260620608,-0.00530084365441307,0.004509535089687,-0.00546565777905362,-0.000642767325889546,0.00448278833486408,-0.00148515715687139,-0.00762044600830194,-0.0171981534758706,-0.00628951419251146,0.00375190535887612,0.00459289260158006,0.00165741567963016,0.00214357856405592,-0.0102961868281785,-0.00182503501979143,-0.00642633110343725,0.00281147181910619,-0.00130849671230916,0.00176753846114838,-0.00252296860094286,-0.0105690625446048,0.0040350795200923,-0.00291598921225857,0.000481219344287019,-0.000287067466644948,-0.0107569996447544,-0.0152087893309067,0.00296450357138432,-0.00601507249580229,-0.0247319311237414,0.0159145947945944,0.0159190545220954
"X25.75274949",-0.0266702901138754,0.0052061975706445,-0.00308394758746621,-0.00211827971924451,0.00109403261043682,0.00385749534180336,0.00279878812700893,0.0107001570452369,0.00427168812895996,6.13657330368885e-05,0.00330726287894009,0.00103446504383589,-0.000488743755761844,-0.00508705356874037,0.00377370052141302,-0.00920535783008246,-0.00393107654380589,0.00550854110243814,0.00328866157563612,0.00380952096056076,0.00224029802907361,-0.00622793933289176,0.00531525897601435,0.00106442432542274,0.00669701138526116,-0.00616188572078843,7.95702959100238e-05,-0.00863403148130666,-0.000570882198827229,0.00670345922791029,0.00335351544956471,0.00294299573208388,-0.00180865105509103,-0.00286454048099299,-0.00606830092316905,-0.00134755862579029,0.00765748709417827,0.00194133525692623,-0.00337155758739496,-0.0107963557886634
"X25.75299947",-0.00883539050109053,-0.0029219451606249,-0.00149710042692391,-0.00139503605298763,0.00238286491338026,0.00525464759674739,0.000775604535726538,0.00476639450630154,-0.00155537258632243,0.00124001233316497,0.000920757206408406,0.00271241727324886,0.00617899054041527,-0.000412865335845466,0.00289184697629288,0.00166375193461877,0.000380538158240712,-0.00702781270189552,0.000217373326587532,0.00388094519804303,0.000956359534092651,-0.00670620063174095,-0.00248217433928152,0.00246267498422274,0.00122617938074214,-0.00469196333032995,-0.00266203913363305,0.0004038620950148,0.00402641037639334,-0.00261279012110358,-0.0046704247970902,0.000642276193792159,-0.00717427941544828,-0.00675514972571659,-0.00192735285006022,-0.00525530164742688,0.00362298397671599,-0.00187670531004915,-0.00349552022036948,0.0011109611075316
"X25.75299949",-0.0118504953761037,0.014531654783417,-0.0294661711621705,0.0115706932854584,0.00591047254698762,0.00744081899873629,0.0298886416077812,-0.0337455170897264,-0.0532882220139624,0.0243615632321521,-0.00435884323555664,0.00191658856772874,0.00624291566666831,0.000474435968693666,-0.0454952906378984,-0.0507810988489181,0.0213291348952099,-0.0177762220765319,-0.0308503670303669,-0.0216586014163483,0.030757597223784,-0.016884003715195,-0.0107383102836286,-0.00432884291037021,-0.0219268744354643,-0.0253717028522781,-0.0216225179826045,-0.014926700646983,-0.0129107241503768,0.020131119524532,0.00752493675692617,0.0253430966508527,0.00180639799327603,-0.0249533048630446,0.00514759060635282,-0.034107145949589,-0.0145020926010203,0.00705287321054431,0.00373222757803128,-0.00564166573996697
"X25.7529995",-0.0254893613930545,0.00914819582940781,-0.00956864360123725,-0.0044397997057298,-0.000335631648160541,0.00561968627801347,0.00313278819064402,0.0129061836807239,-0.00246815597439732,0.0102109979873462,0.00370402792104658,-0.00535132071116717,-0.00119149563719,-0.0108763384269129,-0.00142677027378715,-0.00901992120719965,-0.0037102126524391,0.014502664806143,0.00487991394993237,0.00311841778586408,0.00384979702579913,-0.00735782364493958,0.0021176543956617,-0.00774292226488849,0.0076140630942089,-0.00235696330666418,-0.00331579284766104,-0.0105632571003954,-0.0052260815228366,0.0106186991259029,0.00930588376681437,0.00812113966158484,0.00611877341058264,-0.00926640011433223,-0.0093529858257666,-1.26608026663547e-05,0.00538126489222942,-0.00128763982477122,-0.000402002280858142,0.0298469461098826
"X25.75299951",-0.0307274693147746,0.0118225306338806,-0.00440913630158741,-0.00782321534193671,0.00413063369191223,0.00986458648950692,0.00870918412811886,0.0172990362070538,-0.00211465231989133,0.0091714579346135,0.0102164147272623,-0.00289435375476296,0.00225904404164962,-0.0079073746751154,0.000680192490145613,-0.00890556909905572,0.000422752471168007,0.0237583997133067,0.0135476976058211,0.00671407606177812,0.0282856987729922,-0.017513141849119,0.0171023656264667,-0.000787013129330487,0.0125484354298193,0.0014954135491557,0.00383416915024592,0.00291160083104868,-0.00120251057229099,0.0145449393783576,0.0196019076766318,0.0167030094612075,-0.0193263399089047,-0.0273868817483708,-0.00449240474672348,-0.0198249838249022,0.00253815157408196,-0.00318985962142106,-0.009388472280218,-0.0201953613973235
"X25.75299989",-0.022781542812143,0.0040830895347123,-0.00519589236739184,-0.00413587020948055,0.00163704633826842,0.00377970864792818,0.0037075608019043,0.0110007637302036,-0.00300011061259734,0.00584409384357603,0.00377649307702642,-0.0016148877870911,-0.000847202535601546,-0.00623188721498014,-0.000769564437047318,-0.00713206162361569,-0.00121882855604924,0.00915796276639831,0.00398152583463671,0.00388858106386434,0.00282798313669083,-0.00570014634384735,-5.46841633384429e-05,-0.00383884568306757,0.00698830668396651,-0.0012419561573352,-0.000703564182784449,-0.00527358286811962,0.000343347245478533,0.00718989623372312,0.00448908262227055,0.00664270273092407,0.00288591813074256,-0.00622911020645386,-0.010248229046046,-0.00180500586160389,0.00490980339711895,-0.0019845520938759,-0.00314356142901537,-0.00149039019100686
"X25.7529999",-0.0107539255291246,-0.00274609739908352,-0.00144932634210075,0.000353037996720913,3.07422887863922e-05,0.00184132592827968,-0.0015175762123042,0.00451470665936324,-0.0060085390233333,-0.00293108280364124,0.00315209441354914,0.00189936175451214,8.11178923229262e-05,0.00122512048085413,0.000752979422492842,-0.00649830536098074,-0.00855459709612253,0.00226534622637679,-0.00616220321846852,0.000518831795499972,0.00581401937608334,-0.00850204783525355,-0.00485960417470732,0.00477686709350725,0.0035800803526128,-0.00490122143967902,-0.00286608773243903,0.00455656813166619,0.00122551608484566,-0.000625921595465003,-0.0144439902973064,-0.00141552816311351,-0.00552793480157471,-0.00469829029114831,-0.00329217752934567,-0.00183828002107044,-0.00735849402187035,0.011346658996082,-0.0142076837851214,-0.00125744007845065
"X25.75300026",-0.0215115179939626,0.0078435508658771,-0.00750594529171912,-0.003332183894161,0.000889653853188508,0.00455912905744222,0.00253003154193684,0.0103912099261629,-0.00486321155029047,0.00835785864371665,0.00344534142411099,-0.00158803182126348,-0.00108859012306201,-0.00794086115452588,-0.00208109690017721,-0.0103336291329443,-0.00266792318383923,0.0106449905097084,0.00145740879136207,0.00313222506618724,0.0047993825554656,-0.00690333781413175,0.00334940858106131,-0.00532834685062672,0.00763131107389459,0.000687987522770115,-0.00502386832358417,-0.00980147614850421,-0.00742735775435883,0.00931237852130735,0.0067022593896316,0.00262107939732366,0.00406585491859422,-0.0120925523216718,-0.00867211122516783,-0.00105991186686611,0.00663257543393882,-0.00684577010396295,0.00221906273803433,-0.0214567319884445
"X25.75300028",-0.0798584949706366,0.0154309234145755,-0.0197605070719138,-0.0179295821442308,0.00969656574988056,0.0118518548208055,0.0143392229550833,0.0346244846662709,-0.00678346284883756,0.0176631871503615,0.0110317369041879,-0.00447936535588237,-0.00238064691665636,-0.0267466594233375,-0.00526875465343099,-0.0250520970354998,0.000352912585254281,0.0313612048075257,0.0127033548996833,0.011324956508046,0.00971863173120113,-0.0171807551636025,0.0082062126546244,-0.0151523163754264,0.0176307956953569,-0.00205695110625771,-0.00358303048579579,-0.0234084981876379,-0.00689519196876916,0.0189610221982611,0.0233281527899675,0.0125612859411424,6.94096644258473e-05,-0.0218538589705977,-0.0383242313620064,-0.00871366939288638,0.0238051368035321,-0.0113421617112274,-0.00152526571551536,-0.0183106823939213
"X25.75300046",-0.0141046168789837,0.00310675537433481,-0.00136703438086943,-0.00296797218972646,0.000279558164361872,0.00198724178337237,-0.00107083123988061,0.0018838026919589,-0.00866329369769117,0.00927334830335791,0.00192223792238582,0.00249706733271254,-0.00125756981258276,-0.00583982272807063,-0.00362584652637517,-0.00664024565437741,-0.000375581636544684,0.00447608122799908,0.0024856433359838,0.00150500101352616,0.0053569935674316,-0.00238024303188348,0.000966594860760239,-0.00232707854758015,8.31670326621806e-05,-0.00166502524092559,-0.00184864230276331,-0.00495494664465273,-0.00288874939079787,0.00147634686686096,0.00507047338688165,0.0056438552241461,0.000305476001125788,-0.00202971470566858,-0.00624948077336555,-0.00032732500727901,0.00207859676932289,0.00424903933472706,-0.00149699404333182,0.00378062736055939
"X25.75300047",-0.00747850635666063,0.00141940368807029,-0.00665876607387778,-0.00224381360544383,0.00270538647605513,0.00318815899621626,-0.000974792830231565,0.00137553513500344,0.00115503474984957,0.00328245667684194,0.00253429133103244,-0.00470719220488724,0.00175798047216483,-0.00846225784643755,4.50693827911634e-05,-0.00163430538892584,-0.00199880664995046,0.00472591781746207,-6.12821009930536e-05,0.00304400614930983,0.00299028353812005,-0.00784429804478698,-0.00192828983955574,-0.0042216807542316,0.00220923246938026,-0.0029488465019216,-0.00424593732213567,-0.00377043332880976,-0.0042331282168632,0.00720711986022137,0.00377139512210811,0.000258423159407396,-0.000475398559775786,0.000532664566467862,-0.00191590331031242,-0.00641065930586733,0.000495592044693984,0.00260593399536492,0.00591687444876584,-0.000382729595486228
"X25.75300065",-0.014253602028265,0.00256392601580347,-0.00408636310732784,-0.00250005943533657,0.000949664689788004,0.00204798998796994,0.00292467171443826,0.00842560191564178,-0.00120077245783047,0.00131010444438708,0.00362689879735845,-0.00287030016237748,0.00047730607912174,-0.00302175251858517,-0.00162496875992427,-0.00641105595129721,-0.000878212747329725,0.00666788343873431,0.000903137847422175,0.000535717583895552,0.00272473168188521,-0.00151189154299845,-0.000387090811587122,-0.00488763741346901,-0.000734763820150458,-0.001096643195525,-0.0014343902464895,-0.0027706244762165,-0.00304640076752658,0.00324154271092057,0.00990187515806848,0.000915944728059795,-0.000355380645204501,-0.00480492491555665,-0.00767320617213597,-0.000842828099637535,0.00351149076317997,-0.0041511075230004,0.000420923950470762,-0.0127037724187038
"X25.75316616",-0.0141814661535369,0.000621723778008178,0.000478100541354616,-0.00309862740781337,0.000619198060103035,3.76938710845926e-06,0.00153857868139421,0.00392208002662865,-0.00437582671438005,0.00353927417364887,-0.000500948307354378,-0.0015491390867455,0.00213412013233249,-0.00520128040448707,-0.00298073751526991,-0.00370314108543213,-0.00724015872462728,0.00436738618803302,5.49008606152884e-05,0.00827415174401318,0.00299872536092608,0.000187909231257376,0.000895221803481268,-0.00380638637905617,-0.00270432034052759,0.00385891638024732,-0.00907338403085266,-0.0106225507087578,-0.00496141774201014,0.0110188377641609,0.00681970893562431,0.00155071105033941,0.0068249420435023,-0.0169926423810489,0.00345695744124966,-0.0051141164260967,0.00411907981727074,0.00100965008854823,-0.0164219500356923,0.00170413181516702
"X25.75316695",-0.0112860326451841,0.00298529848993467,-0.00382732610329207,0.00159674358719626,0.000314079992736428,0.00244181645954337,0.00382249979949696,0.00941967126005851,0.0109779962034752,-0.00522300157807952,0.00221539643240491,-0.000443415573105444,0.000466831928391628,-0.004772896645614,-0.000739022168026255,-0.00125965952201378,-0.00287837597334529,0.00321361115752664,-0.00144946593639639,-0.000768913869384991,-0.00285023405648219,-0.00125109896131628,0.0023422958755203,-0.00251072650241556,0.00653642415360602,-0.00138314914182825,-0.00507162123866776,-0.007009142766426,0.00167182975080357,0.005326950325648,0.00448842798693687,0.000895659414210485,-0.00027327380952057,-0.00398113811586075,-0.00107120381214844,-0.00377903408419486,0.00565474471588054,-0.00200752935705358,-0.00307559356741273,-0.0105356960492896
"X25.7532497",-0.0271854962955639,0.00441925769230301,-0.00616183783274021,-0.00554564627531432,0.00349924748536466,0.00440966350359701,0.00631060980180734,0.00989948580476385,-0.00221311999751866,0.0055764649374468,0.00320507958600403,-0.000393272273782481,-0.000780111629390124,-0.00772643433293027,-0.00136004258070018,-0.00814623983125618,-2.06520664385597e-05,0.0110855206698862,0.0046227065018866,0.0028834471694657,0.00366849893235591,-0.00659146590270198,-5.12018085900688e-05,-0.00655590225641359,0.00599432150585409,0.000634393201645055,-0.00266012475098872,-0.00640297923324798,-0.00273804474777009,0.00460711613101887,0.00860257661325101,0.0048276342256356,0.000435235428790993,-0.00766651010335373,-0.0144900973517476,-0.00219221656212923,0.00916663264000996,-0.00507062030626809,0.00416889991351892,0.0264487746218326
