"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"mns31pip3p2",0.145420303165864,0.329104332829418,0.0462381732990973,0.0125740233752945,-0.171081624894,-0.0142213107507986,-0.00944382929849966,0.0203090503515581,-0.0450367972731495,-0.0140570139464619,-0.0684377710880321,0.0200670930268262,0.1279096291934,0.0321299901211478,-0.0085675406252331,-0.00416103359487857,0.0643983912977217,0.069431746724821,-0.0438511683881502,0.0642236722712204,-0.0755391941577477,0.0633004006136745,0.0992978547277625,-0.0132620934953413,-0.057294158920265,-0.0944237671361362,-0.0149185301038574,-0.0523132085710373,-0.0588236636400872,-0.079074924407211,0.0209818247008393,8.51229007342096e-05,-0.0649131464020584,-0.0856973036567911,0.00158093226459975,0.0711286704464375,0.0702172547744973,-0.00475741792774811,0.0234990466969367,5.60236061643467e-17
"mns32pip3p",-0.104483920227882,0.517448058655639,-0.144188146391869,-0.105171232963473,0.0486356125889559,0.112457053937482,-0.0376345311078507,-0.0642712817371422,0.0723923597331546,0.102487698751455,-0.100933675208452,-0.0711695524362077,0.0682474888048626,-0.0133560300513923,0.05057003458915,-0.00570030961619808,0.078857044923252,-0.235124531927821,0.0980882257295436,-0.0363938399455714,-0.0301292992081166,-0.122825918109937,-0.0345711767501111,0.0118129084204993,-0.0235973469847459,0.0791651372348661,-0.0221149899654205,0.030708832690991,0.0156963641007862,-0.0112954314114359,0.034570608670094,0.0682300873971619,0.0448253672918109,-0.0209156651221541,-0.0146048860364903,0.0396894199984951,0.0616289235544862,-0.0101597020028417,-0.0122765030512246,2.34628126389441e-18
"mns34pip3p",-0.0951933728663398,-0.145600653726814,-0.236708457625769,0.306159151433626,0.0275436860273461,-0.0519317728651794,-0.0117969357275736,0.023768986490434,0.0629083365833575,0.0799555463169181,0.00306587850289011,0.0264867912714934,0.0472504346235277,0.0581874557761684,-0.0656801542899923,-0.0501608204249641,-0.0028021126883983,0.0431341955997366,-0.114674493183328,0.244565223711318,0.0274271458135094,-0.0408662696740157,-0.0287140727188747,0.155642157515089,0.0327025525958709,0.105471060370483,0.0596184206437891,-0.0187372522508942,-0.0609548456377499,-0.00818555225158539,0.0114815697550346,0.0497280125852879,0.00400583726864752,0.0122659116642438,-0.00204305514625439,-0.0234391454294652,0.0162875748476527,-0.00644614819014304,-0.0108548900311914,2.00939084978296e-16
"mns4pip1p",-0.0442212224334875,-0.291978808789374,-0.331996143718881,0.0428882858803563,-0.0292930385366721,0.030935892442057,-0.0923484288481495,0.139890101952533,0.0586284515359691,0.162258040725818,-0.0819241720164269,-0.0207949672767259,-0.00661891586166076,0.0706111893011078,-0.0240727246726301,-0.0391789807244359,0.000840280699632419,-0.0162934097932973,0.042243417188172,-0.0843832426484499,0.0307295974198791,-0.0506582230104215,0.140014061281704,0.0911741811627921,-0.0470170969095991,-0.0772633312420531,0.0482978343149509,0.0234502735082471,-0.0393182035429483,0.0811676286966586,-0.0283943398479031,-0.0632932565822562,0.0585527902218275,-0.0693606055028539,0.0573678818472948,-0.010645839794245,-0.0201963249056215,0.0291452690244691,-0.01771580401887,3.80343204305598e-16
"mns9pip4p",-0.524396588045758,-0.154810401907676,0.137201747486393,0.0723448180062385,0.130600137029901,-0.102996906600195,0.282931009698074,0.0535020405944424,0.1494250050108,-0.0885735393020014,-0.0793410880639625,0.0103456672327884,0.0170249676794375,0.0586230283626645,-0.0794151716555107,-0.148314542007937,-0.024113370993581,-0.026880330635418,-0.100686518848869,-0.0260083850091315,0.0569918916359113,-0.0714599219970159,-0.139049489503322,-0.106469218897705,-0.158216104521372,-0.0268186315208362,0.0111006371495338,0.0210330473714251,-0.0118429564657803,0.0176965961602319,-0.00549564768876165,-0.00164866882189278,-0.0286226183839426,-0.0296822266204689,0.0078963963938365,0.000548872756528398,-0.00605580817742473,0.00893141618519509,0.00288173474179867,2.22615081615007e-16
"mnsC50pip2p",0.0133616781109628,-0.353927655955192,-0.229621306703765,-0.11720928277754,-0.238063815141721,-0.00532566202584684,-0.135488463055809,-0.029139911993014,-0.0386676420147384,-0.0535951248422964,-0.0473419757602533,-0.0801957137514672,-0.117238222501606,-0.0314825667405839,-0.000296274697871992,0.00649906510310342,-0.0560105288222451,-0.0958289446257445,-0.125301460091257,-0.10408453596915,-0.220585586344312,0.0634469961580646,-0.120694937649115,0.0230476407671675,0.0150696062923098,-0.0366103042384058,0.0469246481497847,-0.0195492580950694,-0.079976679036259,0.0057900725959136,0.0388763070660013,0.0210795576240727,0.00754907233897756,0.0162911424017324,-0.00147602440746139,-0.0212912322736162,0.00413308773883585,0.00467005680105767,0.00909328887037471,5.01103844562697e-16
"mnsC51pip4p2",0.392603709655739,0.075174812397469,0.228943558876823,0.0869698865711574,-0.18272968801075,-0.186534985841083,0.123479114259791,0.0720028925293531,0.023879375186735,-0.00425137285892778,0.0860125086857726,-0.00933689996820987,-0.0441262956462893,-0.0698275591862687,-0.0339606383879233,0.0817352420016309,-0.0885280920730909,0.00485335721598936,0.126797471151367,-0.0172586303547643,0.0691118734965771,-0.0204902593181494,-0.0617141356720965,0.0899742773526917,-0.0610277429116414,-0.0886332257497573,-0.0396653295379102,-0.040682753231193,-0.0320668018485874,-0.107480427827773,-0.0324714124129109,0.0626758764044855,0.0756085639225814,-0.00737481296168152,0.00770099415207607,-0.0652814471688589,0.0105579077628114,-0.0038274544468707,0.00549403741257761,2.25359891880585e-16
"mnsC52pip2p2",0.407559869053274,0.44622343128613,-0.0423653777225595,-0.276631037651276,0.13791209808748,-0.522568749023993,-0.188324714801379,0.101262954191476,-0.0359293927023168,-0.18089093613245,-0.00840599043261798,-0.00787647955712091,-0.00123729359863994,-0.00655613403644485,0.0566421801569679,-0.00175826486937032,0.0114110438531628,-0.126027926857814,-0.0563947712889841,0.0251596991241092,0.0253337313337182,-0.0246737417374181,0.0460797126459543,0.0663076637317906,-0.0301278731135923,-0.0223530088361385,0.00382448245997941,0.00323780626340586,0.0272292585475501,0.045056526496515,-0.0560927657884515,-0.0323964373804633,-0.0669589894890217,0.0386555247410398,-0.0163276573680711,-0.0254633352219917,0.00312420259287546,-0.00913287125553038,-0.00472115398769029,-2.70048503144774e-16
"mnsC53pip2p2",0.210603890998764,0.383892524853403,0.116730173681613,0.0598810119314422,0.124601923033217,-0.118671207563976,0.0340686156073611,0.0401386940958925,-0.024479410814521,-0.0308062454297389,0.0426803199988015,0.127813599008778,-0.146522727232642,0.144440475791629,0.0629719060191884,0.0346928320414076,0.0753641673727691,0.024205590615666,-0.0445642402074381,0.0337198366303729,-0.0222486653697353,0.0515734069074074,-0.0701767430007072,-0.0218523241576142,0.0751843118297721,-0.0187100472550241,-0.0277548926823861,0.0431499209856673,-0.00666718727470832,0.0447636277231033,0.0258650310072824,-4.22470627251382e-05,0.0862553851242167,-0.096563829919195,-0.00906979981763999,0.0217424294659697,-0.0494807302428723,-0.0739207228706475,-0.00131123514768934,-1.97666149670105e-16
"mnsJ1pip4p",-0.324983207459502,0.456126941117453,-0.174821152101399,0.0159042187653442,-0.106606404282549,0.182820207043649,-0.0173328836320553,-0.157492809176986,-0.0551044262174299,0.0456569007080291,-0.0869180874386476,-0.0344595237560926,0.105511794001455,-0.0638658404784967,0.0665754688984944,0.0407200114196108,-0.0685407120734239,0.0616709882979308,-0.0957458195044561,0.0550994537788152,-0.0185941507774506,-0.0648577123128606,-0.0386050128134982,-0.0724054380875624,0.0748473059807982,-0.101923201870514,-0.00541244224257819,-0.00869165478283749,0.0579364478799924,0.0380803030603728,-0.129234671644321,0.043591989328778,0.00190578490582008,-0.0211908407355024,0.0113136570830439,-0.051477023376595,-0.00552374027275121,0.00279154510088877,-0.0298960180843565,2.9341221292889e-17
