,featureRankedList4join2,3,4,5,6,15,16,17,18,19,20,21,22,23,24,25,26,27,36,39,40
class$V1,NA,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
X,NA,mns20pip2p2,mns20pip4p,mns22pip2p,mns24pip4p,mns9pip4p,mnsC50pip2p,mnsC51pip4p2,mnsC52pip2p2,mnsC53pip2p2,mnsJ1pip4p,mns12pip4p,mns15pip2p,mns15pip4p2,mns18pip2p,mns23pip2p,mns23pip4p,mns24pip2p,mns41pip4p,mns9pip2p,mnsC52pip4p
X9.188416734,1337,0.6219508,-0.8062232,-0.9903469,0.5245072,0.4544816,1.5526355,-0.458028,-0.8777207,-0.9889659,-0.3292917,-0.3448258,3.0964557,0.2709055,1.4392908,0.7043809,-0.8726536,1.0705141,-0.7021235,1.8791381,2.1948486
X9.189499975,1149,0.01042545,-0.76527163,-0.70250079,0.57483146,0.72214176,1.51760697,-0.58045568,-0.95332671,-0.91000766,-0.40726096,-0.27239103,3.41955162,-0.12044312,1.70541368,0.64203118,-0.75138506,0.85881534,-0.42489869,2.24161966,1.63757767
X9.190333318,285,0.9107661,-0.8542242,-1.1146799,0.5265376,0.3178258,1.6953072,-0.4085515,-0.8462123,-1.0102715,-0.310392,-0.3547169,2.8979486,0.4696758,1.3884224,0.6762057,-0.886208,1.241024,-0.8245541,1.7340301,2.0075172
X9.191083308,1536,1.082448168,-0.539198341,-1.083525734,0.006532114,0.052240913,2.041330603,-0.450964857,-1.130174365,-0.986734602,-0.20165549,-0.376037739,1.881868621,0.335895161,1.422791443,1.127601016,-0.792907425,1.103367886,-0.758374394,1.911045412,2.270966474
X9.191083411,1541,0.03015848,-0.73866533,-0.69809027,0.49621542,0.63470733,1.40892889,-0.57181741,-0.87645121,-0.88095021,-0.42457483,-0.27917857,3.30123841,-0.11512189,1.61604168,0.63113741,-0.7432722,0.8148368,-0.45710433,2.13414603,2.36765295
X9.191416827,1249,0.4743862,-0.8870211,-0.8459651,0.5160532,0.4781015,1.4751107,-0.4692115,-0.7827304,-0.9507737,-0.301988,-0.349192,3.2579053,0.1737496,1.5384891,0.7998275,-0.8116161,0.951646,-0.5564447,2.0062966,2.091344
X9.191833504,566,0.7006157,-0.8204925,-1.0266309,0.5371454,0.4246149,1.5977685,-0.4370278,-0.8550699,-1.0084799,-0.2849047,-0.3612458,3.0260846,0.319508,1.4398835,0.7003194,-0.8877283,1.1221589,-0.7171334,1.9021884,2.1307709
X9.19216692,1339,0.03150637,-0.73069654,-0.69669015,0.55713029,0.65950656,1.4682951,-0.5499051,-0.88567632,-0.9197655,-0.38466972,-0.28266057,3.16195579,-0.12387583,1.57906875,0.68927721,-0.75812663,0.83598803,-0.47693973,2.20890349,2.37138876
X9.192500336,1544,0.6700857,-0.7714436,-0.8887366,0.5899076,0.439617,1.54876,-0.4761032,-0.8762792,-0.9861772,-0.2231958,-0.3158177,2.8930599,0.1957941,1.3053347,0.7898806,-0.8251838,1.0882783,-0.6784527,2.0513496,2.1749995
X9.192666711,854,0.4643361,-0.7606769,-0.9350799,0.6572668,0.4495532,1.5426715,-0.4602465,-0.8704229,-0.9907511,-0.2309762,-0.3449062,2.8361149,0.171607,1.2663866,0.6290461,-0.8810482,1.0251735,-0.7386988,2.1706471,2.4560495
X9.192833087,653,0.226192,-0.7114746,-0.7596657,0.5987339,0.57249,1.4475672,-0.5087743,-0.8473972,-0.9192399,-0.3269787,-0.3016397,2.9869748,0.0104495,1.4329803,0.6965836,-0.7915161,0.9005612,-0.5508862,2.2278786,2.4180394
X9.193083252,769,0.277876,-0.6670671,-0.6830322,1.0878604,0.7848697,1.9554882,-0.5066347,-0.8843377,-0.9259734,-0.2248583,-0.1632913,-1.7276058,0.0144051,1.7462146,0.9821925,-0.7836371,1.2347639,-0.511206,2.9753196,1.4949595
X9.193333417,1127,0.5046054,-0.7481105,-0.9587093,0.7827188,0.3400563,1.5750323,-0.476179,-0.8622943,-0.9855945,-0.2550662,-0.3397679,2.6584815,0.2363638,1.1598248,0.6999864,-0.9186013,1.1062296,-0.798228,2.1682528,2.4509205
X9.193583504,768,0.5112629,-0.7097557,-1.0280978,0.7023334,0.6345286,1.6878877,-0.480189,-0.8864825,-0.9411701,-0.2945099,-0.3476158,3.047916,0.1172011,1.5546883,0.9340611,-0.8555738,1.25316,-0.6071212,2.3250205,1.0684649
X9.193833202,1000,0.3019357,-0.8458179,-1.0615616,0.5927764,0.4802367,1.8309468,-0.7460613,-0.9149342,-1.0507305,-0.3513201,-0.3274745,2.553316,0.4004455,1.4480022,0.8283804,-0.8211775,1.1519163,-0.7750178,2.0343633,2.239364
X9.19391692,615,0.17429132,-0.67033811,-0.6933459,0.96175746,0.50835631,1.76067876,-0.55812179,-1.44178898,-0.95244126,-0.30751565,-0.191776,2.70746653,-0.01417831,1.33566938,0.77053708,-0.76477009,1.09975085,-0.57215503,1.30274512,2.65126165
X9.194083295,134,0.5126459,-0.7595622,-0.9518586,0.6888237,0.4859457,1.6094363,-0.4610842,-0.8815334,-1.0125606,-0.2106609,-0.3459706,2.9923869,0.1824251,1.3585442,0.6751144,-0.9124703,1.0974322,-0.742665,2.3334102,1.7014225
X9.194833318,1547,0.3315403,-0.5793303,-0.7579858,0.6407999,0.4296735,1.6044684,-0.3273628,-0.8939332,-0.8029004,-0.850221,-0.1821027,3.299909,0.2066432,1.6672724,0.678837,-0.6924909,0.9356894,-0.4481622,1.7827029,2.314965
X9.195333504,1246,0.4278598,-0.7315338,-0.8878315,0.7013158,0.4370533,1.5108899,-0.5359542,-0.9417457,-1.1410442,-0.2196811,-0.3081127,2.8088203,0.1931955,1.3054091,0.6720244,-0.8640824,1.0799756,-0.6819575,2.171628,2.427178
X9.196333318,1130,0.7783753,-0.9562359,-1.0554925,0.6651461,0.3876313,1.6597065,-0.3014539,-0.8193035,-1.0166802,-0.433002,-0.3510217,2.8483697,0.3732727,1.2978964,0.5394017,-0.9054299,1.1913821,-0.8085299,1.9916137,2.1382689
X9.196666651,984,0.6835145,-0.8984751,-0.8452563,0.9745281,0.527053,1.9617192,-0.4469662,-0.647873,-1.0690039,-0.6694617,-0.1814106,1.7592024,0.0744467,1.4378724,0.6724226,-0.7767442,1.4134841,-0.6497193,2.1993495,2.5511133
X9.197999799,1502,0.32385469,-0.71116559,-0.65552197,0.90266711,0.77341735,1.67083287,-0.63890277,-0.89846983,-0.88044265,-0.3004637,-0.22285688,-1.54370876,-0.06422502,1.65267729,0.74166153,-0.83951093,1.06267519,-0.48097018,2.51343791,2.99655529
X9.204166466,1243,0.43723491,-0.75463963,-0.65788766,0.84082347,0.3562967,1.60737082,-0.67250815,-1.44090464,-1.18265648,-0.3975048,-0.11008802,2.64671981,-0.07433797,0.96323994,0.76203695,-0.70816723,1.22165636,-0.51221424,2.14125938,2.55112599
X9.204999985,1486,0.8997401,-0.8870163,-1.0289565,0.7018355,0.2083181,1.7695385,-0.7653537,-0.7958255,-0.9731346,-0.6512699,-0.340308,2.7465167,0.4971475,1.0826709,0.6860305,-0.7725636,1.1888676,-0.7958035,1.9131058,2.1309358
X9.205083318,1135,-1.1139728,-0.3817414,-0.510718,0.9782864,0.8109171,1.6391909,-0.5047669,-1.0493274,-1.0630192,-0.1426295,-0.1520773,1.8712035,-1.0036609,1.6871943,0.8573928,-0.5024144,0.605535,-0.2425122,1.8335189,2.6464803
X9.205583132,1581,0.82307317,-0.75164401,-1.02066965,0.75619229,0.33469168,2.08051211,-0.69781776,-1.02939367,-1.02442311,-0.24426936,-0.31124649,2.90430853,0.07037377,0.80571076,0.32345501,-0.85373885,1.50593272,-0.75242213,1.69497996,2.10529108
X9.206500005,1015,0.5642805,-0.2902322,-0.3024027,1.4339917,0.8591717,2.3027113,-0.2380771,-1.137976,-0.505152,-1.077203,0.1619446,-1.168021,0.225828,-1.1606274,0.7104006,-0.3405453,1.4088793,-0.2488883,-1.137941,3.1118372
X10.16725019,1250,-0.6464903,0.675404,0.4214403,-0.4009955,1.178942,-0.1300598,-0.4260564,-0.4232466,-0.1994743,1.8161441,-1.8705458,1.4521207,-1.0541853,2.3536541,-0.4013254,-0.3246933,-1.4087153,0.1813992,-0.9851793,1.618025
X10.17216657,1398,-0.68086007,0.52114235,0.16399437,-0.78204067,0.86960338,-0.36693296,-0.56385336,-0.48815195,-0.08499671,2.06259869,-0.73142416,1.01442323,-1.15526415,1.73806405,-0.53780203,-0.39975875,-1.41952449,-0.04825477,2.26732576,1.63165695
X10.1722499,648,-0.81510679,-0.25227989,0.46257135,-0.21394765,1.2733364,0.04933389,-0.78206872,-0.97377803,-0.61863677,0.35136321,-0.35652486,1.95352167,-0.93711572,2.24209694,-0.0744739,-0.61946793,-0.71355657,0.46250464,3.06498969,2.36505833
X10.17233324,1524,-0.79220991,-0.1013754,0.39393114,-0.20760267,1.34165536,0.07318876,-0.66218469,-0.92672749,-0.57474824,0.47385433,-0.3277875,-1.25113797,-0.95928533,2.51023195,-0.04107169,-0.48890087,-0.74444789,0.40235328,3.12480723,2.61882313
X10.17233333,1506,-0.94004899,0.04837106,0.35593575,-0.58424759,1.19281579,-0.10871982,-1.26920565,-0.99698188,-0.35675641,1.39072024,-0.52925466,1.52080779,-1.16534764,2.03819085,-0.28989824,-0.44423395,-1.03917975,0.23228072,2.69912573,2.02704456
X10.17241666,1577,-0.765737096,0.050473074,0.459594218,-0.231559258,1.330045263,0.002087628,-0.823600657,-0.92085866,-0.465099974,0.962544272,-0.340942507,-1.771751164,-1.038789557,2.267710477,-0.149578425,-0.411365152,-0.834920487,0.42625154,3.014476568,2.276675359
X10.17250009,1532,-0.6307676,0.3793409,0.1738314,-0.5430835,1.097809,-0.1764187,-0.6777448,-0.4104164,-0.5536866,1.7089878,-0.4774555,-1.5347939,-1.1521688,1.8196093,-0.4635314,-0.4147033,-1.2914014,0.2078306,2.3995976,1.3834947
X10.17266639,1535,-0.78449879,-0.08915999,0.37522937,-0.19116309,1.34778858,-0.09220768,-0.85612852,-1.16049806,-0.56057856,0.75220687,-0.53871731,1.48331117,-0.93344196,2.24167826,-0.04035922,-0.60326541,-0.80239189,0.36383622,2.8220207,2.60860759
X10.17266658,277,-0.9798995,0.2542001,0.2986112,-0.7258398,1.1958197,-0.1747477,-0.8591613,-0.9036755,-0.285814,1.627067,-0.6788585,1.4837232,-1.0315991,2.0976781,-0.4237591,-0.3879016,-1.1979866,0.2362295,2.4709655,1.7663683
X10.17266659,1520,-0.75303608,-0.22190643,0.4062577,-0.18160858,1.3616083,0.18345405,-0.73929248,-0.88928464,-0.52499767,0.15932333,-0.30011041,1.94200361,-1.2785128,2.26921699,0.01204953,-0.49786506,-0.61809868,0.50019147,2.88575998,2.30417144
X10.17266667,999,-0.77672091,0.15308477,0.01419182,-0.45562887,1.23375273,-0.1539666,-0.7827141,-1.38119655,-0.16023019,1.25538288,-0.51245116,1.56120004,-2.10653886,0.95471046,-0.3176417,-0.43159808,-0.95409353,0.08535052,2.76946051,1.9725559
X10.17266668,1490,-0.8206685,0.2597881,0.2883932,-0.6671236,1.1543238,-0.1926519,-0.7414098,-0.7729977,-0.167603,1.6560704,-0.6352387,1.4234386,-0.9869546,2.0321569,-0.4056056,-0.3909224,-2.1904087,0.2053504,2.3655388,1.6935095
X10.17266677,1567,-0.75542069,-0.30808418,0.34133167,-0.23473104,1.24870929,0.07074073,-0.74765814,-0.87196896,-0.56188578,0.64790483,-0.35999149,1.69407247,-0.86790309,2.17990547,-0.11631953,-0.53519533,-0.7063118,-1.03298374,3.02980247,2.24583473
X10.17266678,1554,-0.8882704,0.1546695,0.557747,-0.3456579,1.5015044,0.1571377,-0.8046787,-0.9253267,-0.388341,1.0664649,-0.411088,-1.9927945,-0.9251117,2.4283199,-0.0494073,-0.2892497,-0.8285196,0.5672316,2.8005126,1.7334032
X10.17266687,1399,-0.9476401,-0.1637248,0.3755197,-0.2890004,1.3629055,0.1433842,-0.8307332,-1.8604141,-0.5167524,0.9307148,-0.4138666,1.703483,-0.8624497,2.2222285,-0.0947191,-0.3420969,-0.8025048,0.4445709,2.5239978,1.9827606
X10.17266695,1538,-0.7226768,0.2281297,0.1758597,-0.5123644,0.8662768,-0.1924405,-0.6518469,-0.6854111,-0.3025811,1.529697,-0.5692785,1.1925752,-1.0947082,2.1429885,-0.3879873,-0.4425672,-1.2099754,0.0770445,2.3474859,1.8372665
X10.17266696,1523,-0.84486855,0.65958786,0.09501658,-0.51007741,0.60230406,0.05505185,-0.7268452,-0.95521486,-0.13755495,2.61666263,-0.51675703,2.59297681,-1.37047312,-0.01062002,-0.13946817,-0.36613911,-1.53067319,0.66284809,0.45056667,-0.03078158
X10.17274992,1528,-0.82153447,-0.11491577,0.61431071,-0.4152989,1.40861585,-0.08383186,-0.69025668,-1.0100059,-0.12760238,1.36471911,-0.46619967,1.4089444,-0.97972418,2.08358557,-0.44473361,-0.56301458,-0.94657147,0.29671421,2.88096115,1.43225895
X10.17275002,1521,-0.64467021,0.34578726,0.1374236,-0.55152786,0.85184936,-0.23159884,-0.5549057,-1.93937912,-0.23608478,1.55989537,-0.54357344,1.15285644,-1.00984585,1.98792922,-0.36300951,-0.40179441,-2.05699062,0.06251959,2.23549199,1.85609702
X10.17283307,1559,-0.8106636,0.1328432,0.1796687,-0.6015731,0.963803,-0.2376773,-0.7212127,-0.8229198,-0.3571998,1.376861,-0.6015352,1.4148809,-1.1538841,2.1412065,-0.3681848,-0.5087836,-1.2280873,0.1225208,2.6655329,2.1157738
X10.17283326,1550,-0.73752773,0.42915699,0.08479189,-0.68296746,0.81023082,-0.34864411,-0.55303416,-0.36942124,-0.25143753,1.77399515,-0.6294221,0.937115,-1.15401748,1.95389263,-0.50426828,-0.4563503,-1.37569323,0.04397207,2.14987113,1.8789548
X10.17291658,1511,-0.6779653,0.3718839,0.2945886,-0.6008454,1.2006577,-0.2239518,-0.5763054,-0.7952617,-0.1412593,1.7523551,-0.4334512,-0.8731411,-1.2215491,2.1456796,-0.4017443,-0.3591781,-1.3562439,0.3595731,2.4452503,1.6271246
X10.17300009,1555,-0.9031415,0.3070231,0.1259612,-0.6069992,1.049977,-0.2343517,-0.8401864,-0.900031,-0.3123597,1.5994923,-0.5654659,1.3255222,-1.2404622,1.9479889,-0.3910239,-1.2258488,-1.2620489,0.1681124,2.1709033,2.0605883
X10.17300018,1522,-0.69758704,-0.19722053,0.48696154,-0.67482183,1.49612955,-0.36806055,-0.71597018,-0.94158614,-0.2632558,1.35916595,-0.41006469,1.59973849,-0.80318063,2.04379908,-0.29190575,-0.46498902,-0.81334635,0.04748227,2.3993034,1.99487618
X10.17308326,913,-0.82000855,-0.05752396,0.53336657,-0.58264827,1.12426329,-0.05826447,-0.86097485,-1.06804768,-0.15912763,1.1206128,-0.61693597,1.60087196,-1.01187166,2.00073864,-0.29302945,-0.37852878,-0.89933727,0.32590421,2.7383326,2.14384042
X10.17316668,1561,-0.7763705,0.1116836,0.2584673,-0.557171,1.1617212,-0.1737726,-0.708731,-0.8075595,-0.2192143,1.4808467,-0.5799766,1.5054157,-0.9533719,2.0164849,-0.3203889,-2.026987,-1.0583467,0.2418459,2.5961952,1.8774782
X10.17316694,789,-0.8442251,0.05870788,0.22489566,-0.64697153,1.19526772,-0.22118667,-0.78127009,-0.99985643,-0.23806675,1.47713692,-0.65481628,1.63720703,-1.02972592,2.08360527,-0.38909553,-0.52702393,-1.15735612,0.22795745,2.70171343,1.90411193
X10.17350018,282,-0.8353423,0.2392744,0.2495478,-0.5553188,1.0545573,-0.1560755,-0.7483477,-0.9876753,-0.3869455,1.1722814,-0.6454325,1.4480142,-1.2215361,2.2982998,0.1141341,-0.4796141,-1.1915242,0.1050533,2.0824782,2.0573352
X10.17383342,1024,-0.73924659,0.23804486,0.42068726,-0.48274201,1.37538791,-0.04891585,-0.6790945,-0.8429307,-0.19543521,1.72837944,-0.45789914,1.74222194,-1.04841461,2.33880223,-1.72310979,-0.40554306,-1.06081781,0.37873863,-1.4560593,2.14035429
X10.1738336,1436,-0.6910695,0.1629834,0.2967662,-0.4745697,1.0471684,-0.1481125,-0.6316208,-0.7347064,-0.1991587,1.3697441,-0.4990252,1.3929585,-0.9801077,1.8845755,-1.9638866,-0.3994198,-1.018438,0.2330532,2.5182644,1.8737505
X10.1755836,1539,-0.79619032,-0.02003151,0.36253615,-0.45647031,1.23402623,-0.0786656,-0.73031063,-0.94537773,-0.31540571,1.10629398,-0.48700306,1.64204595,-1.15748086,2.13764182,-0.22309999,-1.92027158,-0.95792004,0.33728042,2.50634235,2.17409292
X10.17733377,492,-0.76612436,0.24691856,0.19601093,-0.66110894,1.05757467,-0.23793938,-0.66015763,-0.58661357,-0.08362807,1.74174711,-0.60992427,1.29667929,-0.96483896,1.91318286,-1.86979989,-0.4431924,-1.20218,-0.04034675,2.49212393,1.71973565
X10.17900003,1482,-0.94832046,0.14017712,0.4454804,-0.32043132,1.22185916,-0.10561593,-0.4827686,-0.90154181,-0.2910715,1.80059092,-0.48575292,0.94433749,-1.05378963,1.91145711,-0.51118248,-0.35449054,-0.78461743,-0.09459913,2.55106932,1.50185799
X10.18083353,1568,-0.90565599,-0.05890792,0.53975654,-0.59753108,1.11692764,0.15357201,-0.9239994,-0.88787617,-0.17583857,0.84472732,-0.43794707,1.49772628,-1.52857595,2.35175307,-0.24795113,-0.28724928,-0.76949201,0.40722034,2.79039559,1.8540976
X10.18783344,1584,-0.836218203,0.007440441,0.374540502,-0.414269037,1.216739683,-0.06146902,-0.734355032,-0.935476706,-0.380880985,1.033462071,-0.485041501,1.623399689,-1.011220461,2.129130714,-0.215926536,-0.495463406,-0.945178967,0.316826593,2.710577299,2.097583882
X10.18841677,1060,-0.81976,0.2205186,0.2730549,-0.7025025,1.1246999,-0.2865403,-0.7121442,-0.6972264,-0.1648359,1.7783127,-0.6935305,1.2897492,-1.1399156,1.9165394,-0.5997013,-0.4249256,-1.3932996,0.1438246,2.5008463,1.7280496
X10.18850027,1251,-0.80129671,0.04714762,0.44427116,-0.46020254,1.29127125,-0.05952125,-0.65990269,-1.83870409,-0.46528155,1.05189106,-0.40858228,1.69534555,-1.0418669,2.115862,-0.20377787,-0.43416365,-0.90517006,0.37411607,2.74079827,1.92794054
X10.18866696,89,-0.80048279,0.41252747,0.45658312,-0.50546635,1.36762918,-0.09024145,-0.80882709,-2.30572473,-0.22666844,1.78747195,-0.53521606,1.59977787,-0.92116679,2.15152428,-0.55193725,-0.52445079,-1.07691039,0.38679098,1.91327803,0.91740666
X10.18933313,1483,-0.73326497,0.03615144,0.39217083,-0.33510653,1.17658649,0.01048282,-0.64685882,-0.86512781,-0.28508782,1.00355778,-0.40244175,1.55533013,-1.77063773,2.03633397,-1.67718286,-0.37958686,-0.8242365,0.36592038,2.63266079,2.00233361
X10.20399994,446,-0.8427347,0.1296147,0.4634438,-0.7689711,1.272846,-0.2909061,-0.7993024,-0.6905087,-0.1272447,1.4387549,-0.9646669,1.3423086,-1.3173124,2.0223192,-0.2146231,-0.5008021,-1.249786,0.0778333,1.8103201,1.6368588
X10.47549964,895,-1.167449865,0.007276479,0.080576498,-0.260411293,-0.377709229,0.847631335,-1.234153519,-0.393877029,-1.114290656,0.204017788,-1.155589699,3.257082338,-0.571278576,-0.329201903,1.090808171,-0.36043987,-0.17558572,-0.944099962,1.606488003,1.24547979
X10.47700018,1393,-0.783481766,-1.698455744,-0.042081184,-0.350376637,-0.458343697,0.712430589,-1.719635691,0.455681985,-1.723841914,0.320209264,-0.538965038,2.22782371,-0.107803911,1.115219159,0.952957996,-0.008892368,-0.199188099,0.59591505,1.012465143,0.677836958
X10.4785003,1050,-1.221699977,-0.009414908,-0.075282673,-0.463729152,-0.441323592,0.707008309,-1.271471068,-0.25905728,-0.815471345,0.164771068,-0.655975407,2.98984657,-0.503276566,1.406370949,1.019397466,-0.345177077,-0.352894171,0.721402966,1.471978206,1.050783411
X10.49258364,1542,-0.838740997,0.327928912,-1.504488557,-1.536775495,-0.190154093,-1.473842155,-0.937937069,-0.002184181,-0.433345551,0.375827285,-0.390577784,2.881064002,-0.255905623,-1.626851206,1.154001697,-0.056700435,-0.146196051,-1.504704213,1.456032915,1.074647203
X10.49283297,1054,-1.69719722,0.21720778,0.07051756,-0.38374051,-0.37520783,0.74112964,-1.20422876,-1.51568674,-0.94650546,0.46797893,-0.94254266,2.58250594,-1.16050987,0.09015653,1.07408083,-0.0507396,-0.1972248,0.70691676,1.22433176,0.69771748
X10.49333372,1512,-0.50035166,-0.31583336,-0.31235965,-0.36354439,0.17851297,-0.59939863,-0.50967892,2.05724935,-0.42912286,-0.27621079,1.40603794,0.14608749,-0.4017665,-0.08426993,-0.15264839,-0.37342857,-0.59783622,-0.5780347,-0.0873089,-0.14633231
X10.4937504,295,-0.97754851,0.30054324,-0.03484765,-0.36906548,-0.64381894,-1.37648788,-0.83212695,0.09883104,-0.38193823,0.39251643,-0.45982847,2.80612481,-0.3149121,-0.1699088,1.13076579,-0.13109961,-0.15547049,0.71623081,-1.96251414,0.91426996
X10.49616707,1548,-1.29505271,0.22571614,-0.21412756,-0.59037157,-0.73680512,0.64859237,-1.48420192,-0.0580283,-0.69480018,0.10225579,-0.85170009,3.06271028,-0.47786536,-0.01445498,0.98725336,-0.3123946,-0.46480734,0.6009235,1.16611752,0.73565398
X10.49683355,1499,-1.27299536,0.36860936,-0.08820653,-0.52486027,-0.56068814,0.84008788,-1.42137871,-0.14844135,-0.64283251,0.28236967,-0.74483423,-2.32500012,-0.42721383,1.32706011,1.14099773,-0.18309924,-0.32650238,0.79500115,1.35408325,0.98263186
X10.49783295,1543,-1.72941315,0.04333811,0.03078713,-0.29190035,-0.36122666,0.76896362,-1.17980871,-1.75341897,-0.6710471,0.17906854,-0.52308679,2.91474867,-1.73151111,1.29519242,0.88016099,-0.27523441,-0.2326871,0.78743143,1.49448719,1.08067967
X10.4981663,1267,-1.95984167,0.27289875,-0.08485426,-0.45087446,-0.54998528,0.69737416,-1.08587467,-1.92943948,-0.49387337,0.23348034,-0.65777678,2.26985268,-0.41453895,0.98232299,0.95408238,-0.09032126,-0.34017896,0.60721739,1.03469343,0.65983442
X10.4991666,1042,-0.71448476,0.46203754,0.61636924,0.18481414,-1.09457331,1.31942033,-0.75851537,-1.36314183,-0.21735198,0.55590658,-0.07463167,-1.36314183,-0.16609699,-1.36314183,1.61553179,0.19948503,0.29464308,0.22962421,-1.36314183,-1.36314183
X10.49933295,206,-1.223171382,0.177129912,0.302433975,0.019351884,0.006115561,0.845371392,-1.233943615,-1.262860225,-1.161795453,0.256085577,-0.201634813,2.658388477,-1.262860225,1.462100571,1.247492095,-0.079058445,0.045476646,0.906993812,1.539950775,1.18360969
X10.5011663,1527,-1.343193466,0.126223965,0.240074425,-0.076054404,-0.12702767,0.839349834,-1.34621756,-1.261086559,-1.338257536,0.2337687,-0.295540605,2.546742984,-1.312879302,1.349863046,0.992896574,-0.099522631,0.004940223,0.757353004,1.348926592,1.105682717
